Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Shane Drohan","MIL",-0.24756786599755287,-0.924691915512085,0.6771240830421448,0.9119999408721924,0.10989691317081451,0.4734355033001053,0.4263577418667929,0.8274600088596344,0.5410571353776115,7,0.4728595055639744,-0.9957773354940682,0,1,"Shane Drohan",27814,675660
"Ryan Watson","BOS",0.21012990176677704,-0.5643259286880493,0.7744558453559875,-0.0429997518658638,-0.021131444722414017,0.3020287752151489,0.29979705810546875,0.33959999680519104,0.6677428483963013,7,-0.14857450127601624,0.8443025875058527,2,1,"Ryan Watson",27853,670245
"J.T. Ginn","ATH",-0.168091943487525,-4.032487839460373,3.8643959313631058,6.95829975605011,0.7168541476130486,0.9583218293719822,0.8861656300092148,0.9323499649763107,1.1270666850937738,9,0.7938612252473831,-0.9692636196577044,0,1,"J.T. Ginn",27889,669372
"Daniel Palencia","CHC",0.925212025642395,-0.4098866879940033,1.3350987434387207,3.802999973297119,0.39536237716674805,1.5650355815887451,1.4238818883895874,1.461581826210022,3.223599910736084,3,0.15366512537002563,0.4375112264820942,6,1,"Daniel Palencia",27914,694037
"Walbert Ureña","LAA",0.12963414192199707,-2.9634259939193726,3.09306001663208,3.5802001953125,0.3584901690483093,1.137566525123023,0.9213539830275944,0.9752666552861532,1.43013330300649,9,0.4075924754142761,-0.2936350592464808,0,1,"Walbert Urena",29357,700712
"Gordon Graceffo","STL",1.302423119544983,-0.7830194234848022,2.085442543029785,10.4350004196167,1.077165961265564,0.953360378742218,0.8306180834770203,1.2657825946807861,0.7844588160514832,17,0.8189416527748108,0.5471976882195029,8,1,"Gordon Graceffo",29519,700669
"Andre Granillo","WSN",-0.29544797539711,-0.4267760217189789,0.1313280314207077,-5.701000213623047,-0.5760257840156555,0.26302799582481384,0.17548181116580963,0.2766000032424927,0.2975600063800812,5,-0.45880818367004395,-0.6644485801988829,0,1,"Andre Granillo",29542,701552
"Chase Lee","TOR",-0.180586040019989,-0.27692800760269165,0.09634198993444443,-1.3109999895095825,-0.13631655275821686,0.48475000262260437,0.2926066517829895,0.45980000495910645,0.21899999678134918,3,-0.3042967617511749,-0.06823761482020979,0,1,"Chase Lee",29574,695445
"Alek Jacob","SDP",-0.10171400755643845,-0.11962400376796722,0.017910001799464226,-1.402999997138977,-0.1639127880334854,0.31848570704460144,0.14420001208782196,0.18940000236034393,2.1358001232147217,1,-0.14123083651065826,-0.17813673731328794,0,1,"Alek Jacob",29628,689690
"Dylan Dodd","ATL",0.03711003437638283,-0.18249598145484924,0.21960602700710297,3.062000036239624,0.3101591467857361,0.42773547768592834,0.34827500581741333,0.41315001249313354,0.39899998903274536,2,0.3319447636604309,-0.2451854548999089,1,1,"Dylan Dodd",29928,689266
"Tyler Uberstine","BOS",-0.16617198288440704,-0.3781139850616455,0.21194201707839966,-0.018000014126300812,-0.0017569568008184433,0.9532727599143982,1.065266728401184,0.6930000185966492,2.079200029373169,1,-0.045412685722112656,-0.1289046659027559,0,1,"Tyler Uberstine",29961,700413
"Ben Casparius","LAD",-0.27200597524642944,-0.5227559804916382,0.25074997544288635,-1.937000036239624,-0.1987682580947876,0.9498167037963867,0.7854999899864197,0.7629200220108032,1.406933307647705,3,-0.17157940566539764,-0.11479792814988515,0,1,"Ben Casparius",30085,676508
"Chad Patrick","MIL",0.8854402005672455,-2.4186338782310486,3.3040740489959717,6.897899866104126,0.6957967877388,1.0676702090672083,1.006813057090925,1.167766680320104,1.1518400311470032,10,0.7512598037719727,0.07806014263809735,3,1,"Chad Patrick",30113,694477
"Eric Cerantola","KCR",-0.05986800044775009,-0.14286799728870392,0.08299999684095383,-1.4189999103546143,-0.14035607874393463,0.344494104385376,0.27746668457984924,0.3440000116825104,0.1444000005722046,1,-0.01576504111289978,-0.15802022744652214,0,1,"Eric Cerantola",30128,672021
"Ty Madden","DET",0.21906797587871552,-0.5174480080604553,0.736515998840332,2.7049999237060547,0.277632474899292,0.7942087054252625,0.6839179992675781,0.9448000192642212,1.2239999771118164,2,0.41777941584587097,-0.14194766736180642,1,1,"Ty Madden",30140,680744
"Dylan Smith","SFG",-0.1589542180299759,-0.1846453994512558,0.025691185146570206,-0.07600009441375732,-0.008042339235544205,1.4780000448226929,1.9119999408721924,0.4000000059604645,2.4739999771118164,1,-0.013133139349520206,-0.09441368961491647,0,1,"Dylan Smith",30145,681916
"Travis Adams","MIN",0.18476998805999756,-0.33700600266456604,0.5217759609222412,0.5950000286102295,0.04945456609129906,0.8379706144332886,0.8020749688148499,1.836319923400879,1.1073333024978638,3,0.12557817995548248,0.09491879795460295,2,1,"Travis Adams",30180,701519
"Justin Wrobleski","LAD",0.8390442430973053,-2.6559738516807556,3.4950182139873505,10.564399480819702,1.0320799872279167,0.8339205532615361,0.7150464228221348,0.8910000258021884,0.34197500348091125,8,1.1395641565322876,-0.13342005825370462,0,1,"Justin Wrobleski",31204,680736
"Chris Roycroft","STL",-0.29276105761528015,-0.3257230520248413,0.03296196088194847,-6.214000225067139,-0.6515207886695862,0.7772000432014465,0.8213800191879272,1.0229599475860596,3.6717000007629395,2,-0.4081651270389557,0.03147824934741922,0,1,"Chris Roycroft",31261,688297
"Colton Gordon","HOU",-0.3798619657754898,-0.7398619949817657,0.36000004410743713,-8.703799724578857,-0.9030523598194122,0.5227999870593731,0.6105939258228649,0.7390999794006348,1.499150037765503,4,-1.1757910549640656,0.4491996716854929,0,1,"Colton Gordon",31312,676467
"Brian Fitzpatrick","MIL",-0.019700022414326668,-0.18885990977287292,0.1691599041223526,0.7380000352859497,0.0770304873585701,0.46172142028808594,0.3543047606945038,0.4878000020980835,0.20586666464805603,3,-0.21980559825897217,0.17713912980265697,0,1,"Brian Fitzpatrick",31624,702153
"Jonathan Cannon","CHW",-0.28307998180389404,-0.28307998180389404,0,-2.6659998893737793,-0.26369932293891907,2.599299907684326,1.1657999753952026,2.3315999507904053,2.6835999488830566,1,-0.10091444104909897,-0.00799179980714966,0,1,"Jonathan Cannon",31730,686563
"Mason Miller","SDP",1.6720420122146606,-1.638731837272644,3.3107738494873047,9.043000221252441,0.935987651348114,1.8549773693084717,1.6212128400802612,1.7557826042175293,1.5009000301361084,2,0.7863970398902893,0.11498431380136864,13,1,"Mason Miller",31757,695243
"Cade Gibson","MIA",-0.2520660161972046,-0.5498279929161072,0.2977619767189026,-4.046999931335449,-0.40647250413894653,0.8470480442047119,0.615850031375885,0.5995000004768372,0.04270000010728836,2,-0.2931584119796753,-0.004423310712179551,0,1,"Cade Gibson",31815,806188
"Matt Pushard","STL",-0.06474000215530396,-0.1542080044746399,0.08946799486875534,0.19599983096122742,0.021513011306524277,0.3091199994087219,0.1578933298587799,0.2581000030040741,0.27719998359680176,1,0.04427473619580269,-0.25370797338245266,0,1,"Matt Pushard",31870,690155
"Trevor Martin","TBR",-0.06899198144674301,-0.12350199371576309,0.05451001599431038,-2.13100004196167,-0.21618297696113586,0.20195652544498444,0.18496666848659515,0.24433334171772003,0.7868999242782593,2,-0.09674759954214096,-0.2448703862829188,0,1,"Trevor Martin",31878,694680
"Alex Hoppe","SEA",-0.157818004488945,-0.3405520021915436,0.18273398280143738,-2.735999584197998,-0.26462990045547485,0.2532421052455902,0.3559845983982086,0.43737998604774475,0.0926399976015091,5,-0.10341574996709824,-0.5197744748017868,0,1,"Alex Hoppe",31880,695380
"Tyler Schweitzer","CHW",-0.29641005396842957,-0.42761000990867615,0.13119998574256897,-2.682999849319458,-0.2756035029888153,0.6021699905395508,0.4701000154018402,0.5887500047683716,2.031599998474121,1,-0.13770940899848938,-0.35452710000263665,0,1,"Tyler Schweitzer",31920,805326
"Cameron Foster","BAL",-0.08771587908267975,-0.3765919506549835,0.2888760566711426,-5.812000274658203,-0.585753858089447,0.3508192300796509,0.1410866677761078,0.17909999191761017,0.025733333081007004,3,-0.46404802799224854,0.21401646882496883,0,1,"Cameron Foster",31942,671382
"Riley Cornelio","WSN",-0.6193000078201294,-0.7107000350952148,0.09140002727508545,-2,-0.20512820780277252,2.111666679382324,1.8599998950958252,1.909999966621399,,0,-0.1736614853143692,-0.1196139704508743,0,1,"Riley Cornelio",31953,683000
"John Klein","MIN",-0.1731259822845459,-0.2713800072669983,0.0982540175318718,-0.17200011014938354,-0.017930366098880768,0.5971555113792419,0.7836666703224182,0.4203999936580658,1.0507999658584595,1,-0.12392760068178177,-0.16599014936071416,0,1,"John Klein",32155,804619
"Brandyn Garcia","ARI",0.31184399127960205,-0.17197802662849426,0.4838220179080963,1.1490001678466797,0.16321028769016266,0.7777066826820374,0.8417199850082397,1.111555576324463,1.1747000217437744,8,0.17629587650299072,0.22468305067320582,3,1,"Brandyn Garcia",33568,805299
"Josh Ekness","MIA",-0.06680996716022491,-0.44132399559020996,0.37451404333114624,1.7950000762939453,0.1814984828233719,0.9319825768470764,0.5751500129699707,0.6083999872207642,0.8481500148773193,4,0.1847941279411316,-0.256479982183434,0,1,"Josh Ekness",33785,694795
"Trey Gibson","BAL",-0.18172600120306015,-0.6119260191917419,0.43019999563694,-0.8369999080896378,-0.08774146065115929,0.8270322603564109,0.8597714390073504,0.8729999959468842,1.1100000143051147,1,-0.2124454602599144,-0.007287203039997303,0,1,"Trey Gibson",33794,694346
"Yariel Rodríguez","TOR",-0.6913140416145325,-0.8232640027999878,0.13194997608661652,-3.311999797821045,-0.3478354513645172,0.5595555305480957,0.3871666491031647,0.4050399959087372,0.5960666537284851,3,-0.39011263847351074,-0.8453573084276962,0,1,"Yariel Rodriguez",33838,684320
"Brandon Sproat","MIL",-0.2737078219652176,-3.6595479249954224,3.385839879512787,-3.9737002849578857,-0.4066454544663429,0.9574213456181646,0.8639836627609876,0.843559980392456,0.891540014743805,10,-0.7016971260309219,0.4158169091150388,1,1,"Brandon Sproat",33850,687075
"Tyler Davis","CHW",0.15841194987297058,-0.7246058583259583,0.8830178380012512,3.927000045776367,0.4164692759513855,0.9655482769012451,0.818146288394928,0.9296500086784363,1.07223641872406,11,0.640303909778595,-0.47623966393750095,2,1,"Tyler Davis",34847,699823
"Max Scherzer","TOR",-0.6891999840736389,-1.9931498765945435,1.3039499521255493,-9.488699913024902,-0.9876196980476379,0.9286697506904602,0.9486500024795532,0.8799999952316284,0.9830000400543213,5,-0.640963613986969,-0.1011731720569643,0,0,"Max Scherzer",3137,453286
"Carlos Carrasco","ATL",0.10273800045251846,-0.01875999942421913,0.1214980036020279,2.1640000343322754,0.23358404636383057,0.4335692226886749,0.6400333642959595,0.8875333666801453,,0,0.1802162230014801,0.056742479499157616,1,0,"Carlos Carrasco",6632,471911
"Martín Pérez","ATL",0.5780160427093506,-2.4725638926029205,3.0505798161029816,9.928199529647827,1.0110660195350647,0.8813429833740316,0.7941619157791138,0.8321636427532543,1.1048889093928866,9,0.7297405302524567,-0.07390500014300849,2,0,"Martin Perez",6902,527048
"Miguel Rojas","LAD",0.00010000000474974513,-0.0007999999797903001,0.0008999999845400453,-0.5099999904632568,-0.05304212495684624,0.00833333283662796,0,0,,0,-0.02134999819099903,0.03334999947622426,0,0,"Miguel Rojas",7802,500743
"Justin Verlander","DET",-0.2916019856929779,-0.42730799317359924,0.13570600748062134,-3.186000108718872,-0.32133132219314575,0.6660400032997131,0.4669000208377838,0.8700000047683716,0.16660000383853912,1,-0.21850819885730743,-0.21930632316586773,0,0,"Justin Verlander",8700,434378
"Nathan Eovaldi","TEX",0.3373901844024658,-3.3406500816345215,3.6780402660369873,3.6071996688842773,0.34463751316070557,0.7741778492927551,0.7705281376838684,0.8722200393676758,0.45503997802734375,10,0.2952852249145508,0.14051926718075564,0,0,"Nathan Eovaldi",9132,543135
"Patrick Corbin","TOR",-0.08280185610055923,-3.6019458770751953,3.519144058227539,1.8051997423171997,0.1792382299900055,1.0384622812271118,0.9183446764945984,0.8700000047683716,1.1254667043685913,9,0.039884328842163086,-0.11961939250062875,0,0,"Patrick Corbin",9323,571578
"Zack Wheeler","PHI",1.2936761379241943,-1.838979959487915,3.1326560974121094,12.50570011138916,1.2440578937530518,1.074689507484436,1.0710409879684448,0.8866666555404663,1.2000666856765747,6,1.3208847045898438,-0.11711735698416348,0,0,"Zack Wheeler",10310,554430
"Chris Sale","ATL",1.3603140115737915,-2.787440061569214,4.147754192352295,17.508399963378906,1.7141120433807373,0.8483190536499023,0.8322063684463501,0.8790000081062317,0.4718799889087677,10,1.7204538583755493,-0.1169132969310962,0,0,"Chris Sale",10603,519242
"Jacob deGrom","TEX",0.6116861701011658,-3.085571765899658,3.6972579956054688,4.1570000648498535,0.4630955755710602,0.8965919017791748,0.9252763986587524,0.871720016002655,1.1279799938201904,10,0.14170128107070923,0.5405334891601515,0,0,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",-0.5687800049781799,-3.054081916809082,2.4853017330169678,-4.852300643920898,-0.5810301899909973,0.8196290135383606,0.7888046503067017,0.8236571550369263,0.9769999980926514,6,-0.8579511046409607,0.16400299447982658,0,0,"Merrill Kelly",11156,518876
"Vince Velasquez","CHC",-0.002491997554898262,-0.0031880545429885387,0.0006960571045055985,0.36000001430511475,0.03697996959090233,0.009955555200576782,0.013700000010430813,0.039799999445676804,,0,-0.025069495663046837,-0.22524276766043777,0,0,"Vince Velasquez",11189,592826
"Jose Quintana","COL",-0.267941951751709,-3.205725908279419,2.93778395652771,-3.2674999237060547,-0.35390329360961914,0.9251159429550171,0.8396933078765869,0.8662222027778625,0.9148666858673096,9,-0.402010440826416,0.11237976934988153,0,0,"Jose Quintana",11423,500779
"Robbie Ray","SFG",-0.05034580081701279,-4.003668308258057,3.953322172164917,-1.6805996894836426,-0.1477733701467514,0.8862453103065491,0.8669682741165161,0.8700000047683716,0.8518909215927124,11,-0.16529734432697296,0.10848937002062842,0,0,"Robbie Ray",11486,592662
"Jameson Taillon","CHC",-0.4845838248729706,-4.233933925628662,3.7493503093719482,-6.120699882507324,-0.6221479177474976,0.8938363790512085,0.8320034742355347,0.8700000047683716,0.9978000521659851,10,-1.0121128559112549,0.4699735603644035,0,0,"Jameson Taillon",11674,592791
"Tyron Guerrero","BOS",0.04467397928237915,-0.10885603725910187,0.15353001654148102,1.4670000076293945,0.14319181442260742,1.124000072479248,0.9716500043869019,1.22160005569458,2.6772000789642334,1,0.04774706810712814,-0.008001537500675317,0,0,"Tyron Guerrero",11691,594027
"Colin Rea","CHC",-0.44219382107257843,-4.128398060798645,3.6862043142318726,-1.1575995087623596,-0.10882218927145004,0.9585760390955554,0.8493140267914739,0.873472744768316,1.21217999458313,10,-0.11815793812274933,-0.3431448725439989,1,0,"Colin Rea",12317,607067
"Seth Lugo","KCR",0.5513440370559692,-4.116555690765381,4.667900085449219,5.597800254821777,0.5681146383285522,0.9381755590438843,0.9204705953598022,0.8700000047683716,1.1453273296356201,11,0.6163053512573242,-0.028628522820377644,0,0,"Seth Lugo",12447,607625
"Adrian Houser","SFG",-0.5638157725334167,-4.625577926635742,4.06176233291626,-8.097599983215332,-0.8669120669364929,0.973734974861145,0.9026035070419312,0.8700000047683716,1.48580002784729,10,-0.7618471384048462,0.18282328993538244,0,0,"Adrian Houser",12718,605288
"Nick Martinez","TBR",1.9865760803222656,-3.0273518562316895,5.013927936553955,19.776399612426758,2.017061233520508,1.058492660522461,1.0233097076416016,0.880079984664917,1.7541999816894531,10,1.3937571048736572,0.48304011291877647,0,0,"Nick Martinez",12730,607259
"Sonny Gray","BOS",0.5701859593391418,-2.749375820159912,3.319561719894409,5.232999801635742,0.5159406065940857,0.970136821269989,0.9449869394302368,0.8700000047683716,1.199888825416565,9,0.5158346891403198,0.0719029854205957,0,0,"Sonny Gray",12768,543243
"James McCann","ARI",-0.000017969796317629516,-0.000556000042706728,0.0005380301736295223,-4.599999904632568,-0.4640323519706726,0,0,0,,0,0,,0,0,"James McCann",12859,543510
"Austin Hedges","CLE",0.00008401394006796181,0,0.00008401394006796181,0.4429999887943268,0.04488348588347435,0,0,0,,0,0,,0,0,"Austin Hedges",12976,595978
"Gerrit Cole","NYY",0.3553920090198517,-0.18820396065711975,0.5435959696769714,2.904400110244751,0.30444443225860596,1.1397391557693481,1.085466742515564,0.8700000047683716,1.7300000190734863,1,0.28103747963905334,0.030781244163547383,0,0,"Gerrit Cole",13125,543037
"Eduardo Rodriguez","ARI",1.511242151260376,-3.5396621227264404,5.050904273986816,15.47719955444336,1.5638517141342163,1.0510889291763306,0.9644253849983215,0.8750399947166443,1.1682000160217285,10,0.9752166867256165,0.4625704588821651,0,0,"Eduardo Rodriguez",13164,593958
"Steven Matz","TBR",0.44763797521591187,-2.5465219020843506,2.9941599369049072,4.018899917602539,0.4094473123550415,0.93006432056427,0.9153238534927368,0.8700000047683716,1.3761999607086182,8,0.16860637068748474,0.31269149798500656,0,0,"Steven Matz",13361,571927
"Blake Snell","LAD",-0.31469202041625977,-0.5179800391197205,0.2032880038022995,-3.506200075149536,-0.360720157623291,1.0946285724639893,0.6493333578109741,0.8700000047683716,0.23799999058246613,1,-0.19719284772872925,-0.09029464193901593,0,0,"Blake Snell",13543,605483
"Carl Edwards Jr.","NYM",0.1013759970664978,-0.03088000975549221,0.13225600123405457,1.4789999723434448,0.15826645493507385,0.2752799987792969,0.31920474767684937,0.5210999846458435,0.3230000138282776,1,0.2011403739452362,0.16712465626415085,1,0,"Carl Edwards Jr.",13607,605218
"Jakob Junis","TEX",1.5145741030573845,-0.9074040055274963,2.421977996826172,11.001300424337387,1.1181424111127853,1.3100921344221308,1.2601416110992432,1.394652623879282,1.8191833446423213,12,0.9631479829549789,0.19293414536452946,9,0,"Jakob Junis",13619,596001
"Clay Holmes","NYM",1.014992356300354,-2.7565460205078125,3.771538257598877,12.0718994140625,1.2651339769363403,0.9525361061096191,0.9022800326347351,0.8759555816650391,0.8621333241462708,9,1.04213547706604,0.023432903796519522,0,0,"Clay Holmes",13649,605280
"Max Fried","NYY",0.2400941252708435,-3.709547996520996,3.9496419429779053,8.64840030670166,0.9012300968170166,0.9346097707748413,0.8659375309944153,0.8712199926376343,1.0177600383758545,10,1.2332935333251953,-0.9764011566578803,0,0,"Max Fried",13743,608331
"Zach Eflin","BAL",0.03338799625635147,-0.21959201991558075,0.2529800236225128,0.5011999607086182,0.05270242691040039,0.8961411714553833,0.9200999736785889,0.8700000047683716,1.6868000030517578,1,-0.01745886728167534,0.054716385761857986,0,0,"Zach Eflin",13774,621107
"Tyler Heineman","TOR",-0.001322000054642558,-0.001752000069245696,0.0004299999854993075,-3.5239999294281006,-0.3645659387111664,0.0022823528852313757,0.003333333181217313,0.004999999888241291,,0,-0.12929092347621918,-0.4499359187868427,0,0,"Tyler Heineman",13897,623168
"Dietrich Enns","BAL",0.2741199731826782,-0.30240392684936523,0.5765239000320435,1.8990001678466797,0.20785574615001678,0.4509420394897461,0.48949411511421204,0.46726667881011963,0.6105599999427795,10,0.13233880698680878,0.4755441340067895,4,0,"Dietrich Enns",13932,608650
"Michael Wacha","KCR",1.2492539882659912,-3.813865900039673,5.063119888305664,13.255500793457031,1.3378313779830933,0.987154483795166,1.019715666770935,0.875,1.047760009765625,10,1.0665152072906494,0.1989949117164287,0,0,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",0.5617542266845703,-3.6578540802001953,4.219608306884766,5.344200134277344,0.5493209958076477,0.8837308287620544,0.8785970211029053,0.8217818140983582,1.1381090879440308,11,0.9647955894470215,-0.32913345296652163,0,0,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",-0.898629903793335,-3.340679883956909,2.442049980163574,-10.430299758911133,-1.108428955078125,0.8300287127494812,0.7118883728981018,0.8317499756813049,0.7645999789237976,8,-0.5790778994560242,-0.503571278807474,0,0,"Lance McCullers Jr.",14120,621121
"Ty Blach","CHC",0.005252000875771046,0,0.005252000875771046,1.4520000219345093,0.15220126509666443,0.023999998345971107,0.030533332377672195,0.0543999969959259,,0,0.21643586456775665,0.0023975203375677934,0,0,"Ty Blach",14361,621389
"Tyler Glasnow","LAD",0.5396860241889954,-1.7706198692321777,2.3103058338165283,8.301300048828125,0.8029500246047974,0.749673068523407,0.8114749789237976,0.8820857405662537,0.974057137966156,7,0.7040902972221375,0.015804876886207575,0,0,"Tyler Glasnow",14374,607192
"Michael Lorenzen","COL",-1.6480721281841397,-5.652598190354183,4.004525704309344,-18.22119975090027,-1.6533550173044205,0.9114668904838705,0.835785956367066,0.8087499818454186,0.6356666715194782,12,-1.649612920358777,-0.1585406674355394,0,0,"Michael Lorenzen",14843,547179
"Yacksel Ríos","CHC",0.0012760328827425838,0,0.0012760328827425838,0.7580000162124634,0.07810407131910324,0.01363999955356121,0.009599999524652958,0.009999999776482582,,0,0.10064270347356796,-0.007091902556611213,0,0,"Yacksel Rios",15007,605441
"Germán Márquez","SDP",-0.39737993478775024,-2.0777981281280518,1.6804181337356567,-4.551799774169922,-0.5247068405151367,0.7655792832374573,0.7538866996765137,0.8700000047683716,1.111899971961975,6,-0.6229931116104126,0.10393526418888543,0,0,"German Marquez",15038,608566
"Lou Trivino","BAL",0.014184018597006798,-0.016687937080860138,0.030871955677866936,-4.552000045776367,-0.47675633430480957,0.08701053261756897,0.10276249796152115,0.09520000219345093,0.0284000001847744,2,-0.013806559145450592,0.17682152032663054,0,0,"Lou Trivino",15043,642152
"Adam Frazier","LAA",0.000022018852178007364,-0.00026201168657280505,0.0002840305387508124,-4.0320000648498535,-0.4140769839286804,0,0,0,,0,0,,0,0,"Adam Frazier",15223,624428
"Matthew Boyd","CHC",-0.38507384061813354,-1.8398300409317017,1.4547561407089233,-2.305799722671509,-0.2507175803184509,0.9256910681724548,0.910153865814209,0.8700000047683716,0.8219999670982361,5,0.02509959042072296,-0.441084851441298,0,0,"Matthew Boyd",15440,571510
"Nick Pivetta","SDP",0.0680040717124939,-0.9817439317703247,1.0497479438781738,-0.27040010690689087,-0.034926027059555054,0.9479402899742126,0.9196624755859375,0.8700000047683716,0.7208499908447266,4,0.41404908895492554,-0.34231031760853214,0,0,"Nick Pivetta",15454,601713
"Lucas Giolito","SDP",0.4978160858154297,-0.5320179462432861,1.0298340320587158,2.6623001098632812,0.28944307565689087,1.1202951669692993,0.9604182243347168,0.9011000394821167,1.0968999862670898,2,0.18470926582813263,0.25965227432039495,0,0,"Lucas Giolito",15474,608337
"Reese McGuire","CHW",0.00020000003860332072,0,0.00020000003860332072,0.5,0.05128204822540283,0,0,0,,0,0,,0,0,"Reese McGuire",15674,624512
"Luis Castillo","SEA",-1.2476837635040283,-4.344306200742722,3.096622407436371,-14.75809931755066,-1.5678079277276993,0.9900946010340441,0.867420422787569,0.9514599859714508,1.346940004825592,10,-1.123331194743514,-0.13683501785976726,1,0,"Luis Castillo",15689,622491
"Luis Severino","ATH",-0.22170794010162354,-4.5107221603393555,4.289013862609863,1.6862998008728027,0.1836872547864914,0.9286763072013855,0.8025624752044678,0.8658909201622009,1.0343453884124756,11,0.18533876538276672,-0.42407419815131875,0,0,"Luis Severino",15890,622663
"Carlos Rodón","NYY",-0.27673983573913574,-1.2690399885177612,0.9923000931739807,-1.4365999698638916,-0.1516493707895279,1.1343677043914795,0.9315428733825684,0.8869333267211914,1.187066674232483,3,-0.022123806178569794,-0.22183574473934894,0,0,"Carlos Rodon",16137,607074
"Aaron Nola","PHI",-0.8763840794563293,-4.025232315063477,3.148848056793213,-8.652299880981445,-0.9244853258132935,0.8288912773132324,0.7264226675033569,0.8266800045967102,0.6778600215911865,10,-0.6702073812484741,-0.3870893999374012,0,0,"Aaron Nola",16149,605400
"Brandon Woodruff","MIL",0.0745881050825119,-2.0380818843841553,2.1126701831817627,2.1382999420166016,0.22343887388706207,1.0405161380767822,0.953122615814209,0.8700000047683716,0.9957666993141174,6,0.24451844394207,-0.17283468782044428,0,0,"Brandon Woodruff",16162,605540
"Tejay Antone","CIN",0.16102205216884613,-0.3095559775829315,0.47057801485061646,-0.8920000791549683,-0.09733287990093231,0.9263333082199097,0.745437502861023,0.7738571166992188,1.0369999408721924,5,-0.07088243216276169,0.2447097691914544,1,0,"Tejay Antone",16233,622088
"Kyle Freeland","COL",-1.0188640356063843,-3.7741758823394775,2.755311965942383,-9.499699592590332,-0.8600552678108215,0.9211344122886658,0.8517560958862305,0.8700000047683716,1.287850022315979,8,-0.7145611643791199,-0.39153586338786783,0,0,"Kyle Freeland",16256,607536
"Tyler Mahle","SFG",-0.8417761325836182,-4.5128278732299805,3.6710519790649414,-9.642500877380371,-0.923827588558197,0.9777370095252991,0.9500851631164551,0.8799999952316284,0.8446800112724304,10,-0.654206395149231,-0.2067369100370059,0,0,"Tyler Mahle",16358,641816
"Reynaldo López","ATL",-0.044029928743839264,-2.2996000051498413,2.255570113658905,0.06870007514953613,-0.007177427411079407,0.8949960280727867,0.841800011907305,0.7934909191998568,0.6774444315168593,9,-0.07221115380525589,0.023015484368990556,2,0,"Reynaldo Lopez",16400,625643
"Foster Griffin","WSN",0.9742799997329712,-3.694002151489258,4.6682820320129395,2.189000368118286,0.2662830650806427,0.9437370896339417,0.9313156604766846,0.8532727360725403,1.249927282333374,11,0.4228608310222626,0.6095029601591104,0,0,"Foster Griffin",16432,656492
"Jose Trevino","CIN",-0.0006199897034093738,-0.0015940195880830288,0.000974029884673655,-5.333000183105469,-0.5106235146522522,0.0006896551931276917,0,0,,0,-0.04000000283122063,-0.858985040111218,0,0,"Jose Trevino",16725,624431
"Brock Stewart","LAD",0.14084799587726593,-0.0683719664812088,0.20921996235847473,1.375999927520752,0.1419573873281479,1.5433714389801025,0.6523000001907349,1.3046000003814697,1.4955999851226807,1,0.03645382449030876,0.054806122609879715,1,0,"Brock Stewart",16727,592779
"Grant Holmes","ATL",-0.016146045178174973,-3.431675910949707,3.41552996635437,3.918600082397461,0.43994414806365967,0.8969510793685913,0.8215169906616211,0.875,0.7818999886512756,10,0.458632230758667,-0.4766332628657257,0,0,"Grant Holmes",16944,656550
"Raisel Iglesias","ATL",1.2697679996490479,-0.5294339656829834,1.7992019653320312,8.972999572753906,0.9142995476722717,1.451189637184143,1.4036916494369507,1.5368000268936157,2.6089999675750732,3,0.6263989210128784,0.24858527616818615,8,0,"Raisel Iglesias",17130,628452
"Jorge Mateo","ATL",0.00010001659393310547,-0.000028004646082990803,0.00012802124547306448,0.5160000324249268,0.0518072284758091,0,0,0,,0,0,,0,0,"Jorge Mateo",17273,622761
"Ranger Suarez","BOS",1.3661320209503174,-2.070564031600952,3.4366960525512695,11.64639949798584,1.1689480543136597,0.9169989228248596,0.9512538313865662,0.8755555748939514,1.3276889324188232,9,1.6389946937561035,-0.14920884238140242,0,0,"Ranger Suarez",17277,624133
"Framber Valdez","DET",0.23016810417175293,-4.228297710418701,4.458466053009033,-2.700199604034424,-0.2704330384731293,0.9793524742126465,0.8847030997276306,0.8781818151473999,1.0302363634109497,11,-0.033879607915878296,0.2689003080543012,0,0,"Framber Valdez",17295,664285
"Jonathan Hernández","LAD",0.003303990000858903,0,0.003303990000858903,0.9860000014305115,0.1020703911781311,0.022733332589268684,0.033799998462200165,0.033799998462200165,,0,0.11366245895624161,0.031674349357492304,0,0,"Jonathan Hernandez",17464,642546
"Jack Flaherty","DET",-1.677785873413086,-5.214184284210205,3.536398410797119,-15.791000366210938,-1.6062222719192505,1.0212626457214355,0.8380627632141113,0.8794000148773193,1.0482544898986816,11,-1.199838399887085,-0.44301604156550756,0,0,"Jack Flaherty",17479,656427
"Daniel Duarte","NYM",0.023600008338689804,-0.0029200029093772173,0.026520011946558952,1.2339999675750732,0.1261758655309677,0.1371999979019165,0.1610499918460846,0.16120000183582306,,0,0.14653198421001434,0.025479741005618062,0,0,"Daniel Duarte",17480,650960
