Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Taylor Rogers","MIN",6.982761146623434,2.7931044586493736,2.5,0,0.17241379,0.06896552,0.10344828,0.3125,1.6034488558913071,0.38461538461538464,0.75,90.4460207578066,63.851869957929544,116.51238443363441,3.724139278199165,2.6163466611174386,1.1077926170817265,4.76739409402174,4.384225127616578,"Taylor Rogers",13449,573124
"Steven Matz","TBR",7.18548409201973,3.266129132736241,2.2,1.3064516530944963,0.19879518,0.09036145,0.10843374,0.20666666666666667,1.1129032600434599,0.22522522522522523,0.77720207,89.78851665025395,108.91013416305188,103.9964773935168,3.701613017101073,4.533477018775108,-0.8318640016740351,4.2561957970536675,4.378440140264408,"Steven Matz",13361,571927
"Brock Burke","CIN",9.375002235174712,6.000001430511816,1.5625,0.750000178813977,0.23148148,0.14814815,0.08333333,0.21978021978021978,1.500000357627954,0.28125,0.70175439,79.82748806337663,99.26147349499543,114.58846713271271,3.3750008046628963,4.2068643391133,-0.8318635344504033,4.625280344158318,4.375049173391004,"Brock Burke",17968,656271
"Casey Legumina","- - -",5.949153600154321,2.745763200071225,2.16666667,0,0.14942529,0.06896552,0.08045977,0.2948717948717949,1.4745765333715837,0.35384615384615387,0.75,94.06930680635583,77.92173919923921,119.63340521015822,3.661017600094967,3.13271153756032,0.528306062534647,4.894868714969863,4.375038051065634,"Casey Legumina",25921,668984
"Brandon Sproat","MIL",9.671642341707278,5.440298817210343,1.77777778,1.8134329390701145,0.24489796,0.1377551,0.10714286,0.25301204819277107,1.5447762073560234,0.30275229357798167,0.72390572,146.10740988957252,137.63628307444995,109.17041470224784,5.84328391478148,5.566938839247676,0.27634507553380416,4.406180857972667,4.367140318228513,"Brandon Sproat",33850,687075
"Sandy Alcantara","MIA",6.20095716416052,2.58373215173355,2.4,0.775119645520065,0.16438356,0.06849315,0.09589041,0.25461254612546125,1.277512008357144,0.2903225806451613,0.68627451,98.05285109002617,92.35643191598989,102.59623342538391,4.004784835187002,3.7277971088257216,0.27698772636128055,4.1403289197830215,4.362894500809932,"Sandy Alcantara",18684,645261
"Andrew Morris","MIN",7.061539912026607,3.7384623063670275,1.88888889,0.4153847007074475,0.17346939,0.09183673,0.08163265,0.2808988764044944,1.5692310915614682,0.3380281690140845,0.67484663,110.97029273542931,82.03069476414339,114.32818631818266,4.569231707781922,3.358787204697299,1.2104445030846231,4.6781829522897915,4.36218615683,"Andrew Morris",31891,702193
"Stephen Kolek","KCR",4.846153846153846,1.7307692307692308,2.8,1.0384615384615385,0.14285714,0.05102041,0.09183673,0.18478260869565216,0.8461538461538461,0.18666666666666668,0.79787234,65.78443874964435,102.86716725523112,98.46239138566706,2.769230769230769,4.19724868627695,-1.4280179170461809,4.030162211679496,4.361881292424672,"Stephen Kolek",21487,663568
"Brandon Eisert","CHW",9.00000122615286,6.4285723043948995,1.4,0,0.2,0.14285714,0.05714286,0.3,2.000000272478413,0.391304347826087,0.71428571,125.52354731337228,76.57319642916544,102.98506299377546,5.14285784351592,3.2247212332122213,1.9181366103036983,4.214885701267601,4.361869206727533,"Brandon Eisert",27668,685126
"Eric Orze","MIN",7.875001877546758,4.87500116229085,1.61538462,0,0.2038835,0.12621359,0.0776699,0.2111111111111111,1.333333651224848,0.2753623188405797,0.71875,81.96669620362933,72.18951510341773,108.95236807724513,3.3750008046628963,2.9568640410900047,0.41813676357289165,4.458613637755212,4.357048007361558,"Eric Orze",27626,679358
"Brandon Pfaadt","ARI",6.877359109317052,3.8207550607316954,1.8,1.5283020242926781,0.17532468,0.0974026,0.07792208,0.24817518248175183,1.3867925775989116,0.2692307692307692,0.61032864,137.69028544505312,133.45381921620154,111.18899344539022,5.603774089073153,5.204505771298832,0.3992683177743208,4.487809740513736,4.347546116487362,"Brandon Pfaadt",27782,694297
"Jonah Tong","NYM",6,3,2,0,0.22222222,0.11111111,0.11111111,0,0.3333333333333333,0,1,0,68.59976992900462,113.88511148956836,0,2.748530737559001,-2.748530737559001,4.596837492783865,4.347333378531631,"Jonah Tong",32157,804636
"Jackson Rutledge","WSN",13.500003218651585,13.500003218651585,1,0,0.16666667,0.16666667,0,0.6,6.000001430511816,0.75,0.125,1172.7183218554155,113.10185520343465,139.22463636864762,47.25001126528055,4.581864428520288,42.66814683676026,5.621537226211585,4.345032450030278,"Jackson Rutledge",26215,671131
"Grant Holmes","ATL",8.254777270633607,4.1273886353168034,2,1.5477707382438013,0.21524664,0.10762332,0.10762332,0.22110552763819097,1.2993630888960308,0.24647887323943662,0.81227437,93.44090955823748,122.75045962558785,103.07270322623066,3.7834395823737363,4.858934177764847,-1.0754945953911106,4.159596782153918,4.3405622699537965,"Grant Holmes",16944,656550
"Kumar Rocker","TEX",7.4000003136529,4.0000001695421075,1.85,0.8000000339084216,0.19072165,0.10309278,0.08762887,0.24277456647398843,1.377777836175615,0.2878787878787879,0.78397213,89.34358320991564,96.85516781470481,102.44542107083474,3.600000152587897,3.9929752206213696,-0.3929750680334725,4.192844627368951,4.338719520420979,"Kumar Rocker",31843,677958
"Mitch Keller","PIT",6.435233669398307,2.6580312982297354,2.42105263,0.559585536469418,0.17898833,0.07392996,0.10505837,0.2127659574468085,1.0725389448997178,0.24864864864864866,0.69277108,88.57829534919301,86.77305420219096,100.52984316851412,3.6373059870512168,3.4860091805646913,0.15129680648652544,4.056766597463382,4.335784181488809,"Mitch Keller",17594,656605
"Ryne Stanek","STL",12.000003269741404,7.714287816262331,1.55555556,0.8571430906958146,0.27722772,0.17821782,0.0990099,0.25301204819277107,1.8571433631742649,0.3584905660377358,0.63535912,152.17664412805703,106.88932092522629,108.34634296648444,6.000001634870702,4.22472152515342,1.775280109717282,4.372856393840379,4.3355571060475215,"Ryne Stanek",15947,592773
"Carlos Rodriguez","MIL",7.5,3,2.5,1.5,0.2,0.08,0.12,0.21739130434782608,1.1666666666666667,0.23529411764705882,1,37.506497721248365,113.31871926172433,122.78205665080975,1.5,4.581864070892335,-3.081864070892335,4.956619192659856,4.335507718375779,"Carlos Rodriguez",30161,692230
"George Soriano","STL",7.061539912026607,4.153847007074475,1.7,1.2461541021223426,0.18888889,0.11111111,0.07777778,0.189873417721519,1.1538463908540209,0.2033898305084746,0.77981651,84.28244340257939,122.31672273232951,116.41607601775254,3.32307760565958,4.835710584990446,-1.5126329793308662,4.699186636649879,4.334627091172515,"George Soriano",21863,666277
"Zac Gallen","ARI",6.6257670262288055,2.8159509861472425,2.35294118,1.159509229590041,0.16666667,0.07083333,0.09583333,0.27601809954751133,1.435582855682908,0.3103448275862069,0.66951567,118.031207273641,111.15347595837926,105.07047600081987,4.803681094015884,4.333397842513332,0.47028325150255235,4.2403842964952325,4.330207422844253,"Zac Gallen",19291,668678
"Zach Agnos","COL",6.35294153286101,2.911764869227963,2.18181818,0.7941176916076262,0.16551724,0.07586207,0.08965517,0.24060150375939848,1.2647059533010345,0.27358490566037735,0.60301508,103.94845721090246,91.28611195528808,114.07238771394634,4.7647061496457574,3.8759817624999604,0.888724387145797,4.60441071675366,4.324867437667982,"Zach Agnos",31552,688642
"Mike Burrows","HOU",7.6686392263522904,3.1952663443134544,2.4,1.9171598065880726,0.19354839,0.08064516,0.11290323,0.29333333333333333,1.526627253394206,0.32727272727272727,0.73407202,141.550235243011,131.92589474294988,108.69610198942938,5.751479419764218,5.371804950983643,0.37967446878057487,4.448146734538195,4.322708001721235,"Mike Burrows",24728,681347
"Domingo Gonzalez","SEA",7.94117736156434,4.764706416938604,1.66666667,0,0.20833333,0.125,0.08333333,0.23809523809523808,1.4117648642781049,0.3125,1,0,74.05622144944822,100.87096635479902,0,2.905393462857571,-2.905393462857571,4.128537776342415,4.318890094668556,"Domingo Gonzalez",25241,682445
"Jason Adam","SDP",5.094340355976084,2.547170177988042,2,0.5094340355976084,0.14285714,0.07142857,0.07142857,0.1875,0.9622642894621491,0.20754716981132076,0.96385542,26.27123183092183,92.6205644408595,114.3698480710902,1.0188680711952167,3.704505669956078,-2.685637598760861,4.616439653765115,4.317176166434251,"Jason Adam",11861,592094
"Angel Zerpa","MIL",5.68421166755509,4.263158750666317,1.33333333,1.4210529168887724,0.14545455,0.10909091,0.03636364,0.32653061224489793,1.7368424539751663,0.358974358974359,0.57291667,159.89615396718625,130.85878867816595,104.68291946775862,6.394738125999476,5.292390830497091,1.1023472955023852,4.2247119791170995,4.313916107895686,"Angel Zerpa",22717,672582
"Miles Mikolas","WSN",5.978571754377733,2.700000147138331,2.21428571,2.1214286870372603,0.15270936,0.06896552,0.08374384,0.2698412698412698,1.3928572187618375,0.272108843537415,0.60483871,153.17134447877802,141.084445458386,105.4902370634821,6.171428907744757,5.7175785002416575,0.4538504075030998,4.257358926093298,4.310792806158486,"Miles Mikolas",9803,571945
"Seth Lugo","KCR",7.476923076923077,3.1846153846153844,2.34782609,0.4153846153846154,0.1978022,0.08424908,0.11355311,0.268,1.3846153846153846,0.3316062176165803,0.72261072,88.80899231201988,75.47509159845198,100.7601972177262,3.7384615384615385,3.081864070892334,0.6565974675692043,4.12401353418827,4.310591037852682,"Seth Lugo",12447,607625
"Andrew Painter","PHI",7.2,2.88,2.5,1.26,0.18348624,0.0733945,0.11009174,0.285,1.46,0.32679738562091504,0.69018405,131.86031074007238,106.6273882468696,108.81201873410569,5.4,4.381864070892334,1.0181359291076664,4.391687758564949,4.301210075793016,"Andrew Painter",30091,691725
"Jeffrey Springs","ATH",7.3369566738492855,2.7880435360627285,2.63157895,1.614130468246843,0.19685039,0.07480315,0.12204724,0.22746781115879827,1.1739130678158858,0.2441860465116279,0.76791809,97.79080900457248,115.66185661709376,106.95750586814813,4.1086957373556,4.810124976287944,-0.7014292389323442,4.377135710449771,4.296841665151149,"Jeffrey Springs",17677,605488
"Jameson Taillon","CHC",7.6445784889262205,2.9277109106525954,2.61111111,2.7650603045052287,0.20171674,0.07725322,0.12446352,0.24413145539906103,1.265060270035072,0.2348993288590604,0.80912863,131.52727722157863,162.68395210308842,112.64654526324003,5.204819396715725,6.46138222084317,-1.2565628241274451,4.546751372858267,4.293071323704063,"Jameson Taillon",11674,592791
"Dustin May","STL",7,2.8333333333333335,2.47058824,0.8333333333333334,0.1826087,0.07391304,0.10869565,0.28708133971291866,1.4259259259259258,0.3395061728395062,0.66216216,126.81383555267679,98.60628291150108,106.1631983306156,5,3.896678885707149,1.103321114292851,4.2845726656693,4.291447808161305,"Dustin May",19716,669160
"Slade Cecconi","CLE",7.377907140374896,3.1395349533510197,2.35,1.4127907290079589,0.18577075,0.07905138,0.10671937,0.2826086956521739,1.4825581724157593,0.3218390804597701,0.70291777,128.2748053086498,115.96662727129328,104.23094801550761,5.180232673029183,4.686515269271744,0.49371740375743833,4.265772488720243,4.289263705233869,"Slade Cecconi",27500,677944
"Chris Paddack","- - -",7.745902123742158,3.098360849496863,2.5,1.3278689354986557,0.18134715,0.07253886,0.10880829,0.3050847457627119,1.6721312521094183,0.35294117647058826,0.61688312,167.0558631628964,109.56731258095482,107.71992097909819,6.860656166743055,4.458913337335384,2.40174282940767,4.347524646439783,4.285547027074205,"Chris Paddack",20099,663978
"Tyler Davis","CHW",7.977274110494807,4.909091760304496,1.625,0.613636470038062,0.23214286,0.14285714,0.08928572,0.08333333333333333,0.8181819600507494,0.08823529411764706,0.66037736,59.908967989186834,91.02865958921338,106.61719157768195,2.454545880152248,3.8318642009388544,-1.3773183207866064,4.363235951913488,4.269484821963869,"Tyler Davis",34847,699823
"Nolan Hoffman","PHI",5.40000051498418,2.70000025749209,2,0,0.13333333,0.06666667,0.06666667,0.35714285714285715,1.8000001716613934,0.4166666666666667,0.83333333,65.93016165762637,67.76903400596971,110.13877756231574,2.70000025749209,2.7818640422821024,-0.08186378479001233,4.445340280625937,4.268767448745511,"Nolan Hoffman",23381,676510
"Framber Valdez","DET",7.377049180327869,3.3934426229508197,2.17391304,0.8852459016393442,0.18656716,0.0858209,0.10074627,0.24166666666666667,1.3278688524590163,0.2826086956521739,0.68298969,104.43813888577313,100.04447108304659,103.31897923006115,4.278688524590164,4.098257513515285,0.18043101107487924,4.228524138399813,4.254851235833598,"Framber Valdez",17295,664285
"Tristan Beck","SFG",3,0,1,0,0.09090909,0,0.09090909,0.18181818181818182,0.6666666666666666,0.2,1,0,62.21415043645859,105.64220089099523,0,2.415197404225668,-2.415197404225668,4.263504159450532,4.2419666950050345,"Tristan Beck",21584,663941
"Matt Pushard","STL",10.384616146426286,6.230769687855771,1.66666667,0,0.26315789,0.15789474,0.10526316,0.2,1.3846154861901714,0.3,0.57142857,158.02956051246903,89.68609745015881,127.3885179215432,6.230769687855771,3.543402566289058,2.687367121566713,5.142898914110466,4.239647520502247,"Matt Pushard",31870,690155
"Andre Pallante","STL",7.036363636363636,3.272727272727273,2.15,1.1454545454545455,0.18454936,0.08583691,0.09871245,0.23333333333333334,1.2545454545454546,0.2625,0.75562701,95.45623257965127,112.00487361879749,103.05802539019433,3.7636363636363637,4.42731861634688,-0.6636822527105162,4.159003228220072,4.229169765185997,"Andre Pallante",26108,669467
"Kris Bubic","KCR",9.119205528390784,4.649006739963929,1.96153846,0.7152318061482968,0.24637681,0.12560386,0.12077295,0.2,1.2317881105887334,0.256,0.69686411,97.69642888933807,90.60047196185816,98.07046198883269,4.112582885352706,3.697758126186701,0.4148247591660055,4.014154291554229,4.220219645986088,"Kris Bubic",21455,663460
"Kyle Freeland","COL",8.217391576929227,3.286956630771691,2.5,2.11304354835323,0.19444444,0.07777778,0.11666667,0.3148148148148148,1.6956522301599994,0.3559322033898305,0.67375887,153.66293322348915,134.54168375449206,108.13009066223833,7.043478494510767,5.716646766987102,1.3268317275236647,4.364111412252463,4.2183487794809675,"Kyle Freeland",16256,607536
"Cole Henry","WSN",10.28571568703184,5.14285784351592,2,1.28571446087898,0.23529412,0.11764706,0.11764706,0.27586206896551724,1.7142859478386399,0.35,0.51724138,159.55349687452446,118.3815871515628,131.6542913639258,6.4285723043948995,4.796150018730975,1.6324222856639246,5.31540163190536,4.216437435534559,"Cole Henry",27570,669371
"Janson Junk","MIA",6.545454545454546,2.1272727272727274,3.07692308,1.309090909090909,0.17241379,0.05603448,0.11637931,0.26146788990825687,1.2727272727272727,0.28823529411764703,0.63545151,124.20027351352473,106.05210889524619,100.47208828120905,5.072727272727272,4.281864070892334,0.790863201834938,4.054431059685621,4.213477426267385,"Janson Junk",23301,676083
"Javier Sanoja","MIA",9,0,1,0,0.25,0,0.25,0.25,1,0.3333333333333333,1,0,26.9530661186239,95.52369950978871,0,1.0818640708923342,-1.0818640708923342,3.8543242037296297,4.210824118375778,"Javier Sanoja",28253,691594
"Chayce McDermott","LAD",9,0,1,0,0.25,0,0.25,0.25,1,0.3333333333333333,1,0,26.196370599375886,95.52369950978871,0,1.0818640708923342,-1.0818640708923342,3.8543242037296297,4.210824118375778,"Chayce McDermott",29866,694646
"Kyle Hart","SDP",5.400000823974735,3.2400004943848413,1.66666667,0,0.14705882,0.08823529,0.05882353,0.2,1.080000164794947,0.24,0.5,139.23752990648748,83.0757073306182,111.15159866878636,5.400000823974735,3.3218641075134334,2.0781367164613016,4.486297540983539,4.209723346489094,"Kyle Hart",19646,606996
"Cade Horton","CHC",4.909091121894278,2.454545560947139,2,1.2272727804735695,0.15384615,0.07692308,0.07692308,0.16666666666666666,0.8181818536490464,0.15789473684210525,0.86956522,62.02706949858886,115.42411135080127,93.0500717837027,2.454545560947139,4.581864135915586,-2.127318574968447,3.75429369078136,4.2068879812129625,"Cade Horton",31872,690990
"Tyler Phillips","MIA",8.287129338869102,4.811881551601414,1.72222222,0.26732675286674523,0.21527778,0.125,0.09027778,0.192,1.2475248467114777,0.24731182795698925,0.88942308,26.1808325490218,82.26365959299677,106.35006374357808,1.069307011466981,3.31948785121833,-2.250180839751349,4.292129276922402,4.202629174547421,"Tyler Phillips",20629,663969
"Lance McCullers Jr.","HOU",9.83898336892155,5.033898467820328,1.95454545,1.6016949670337408,0.25,0.12790698,0.12209302,0.25675675675675674,1.525423778127372,0.3163265306122449,0.57471264,168.9406072701009,123.7515696499782,98.45665652261553,6.864407001573174,5.039491252822462,1.8249157487507128,4.02992797757917,4.201017660775188,"Lance McCullers Jr.",14120,621121
"P.J. Higgins","CIN",9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,0,25.67606968210545,95.52369950978871,0,1.0818640708923342,-1.0818640708923342,3.8543242037296297,4.2007407845684455,"P.J. Higgins",18433,664731
"Matt Svanson","STL",9.11688469770835,5.2597411717548175,1.73333333,1.7532470572516057,0.20634921,0.11904762,0.08730159,0.3181818181818182,1.9480522858351175,0.379746835443038,0.59090909,222.33598400151965,138.04177557446954,111.29953988441049,8.766235286258029,5.458487859611178,3.307747426646851,4.492280104782049,4.1960862162325725,"Matt Svanson",29629,694335
