"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
691277,"De Los Santos, Deyvison",17,0.8947368421052632,13,"74.03274",0.47058823529411764,0.15384615384615385,0.11764705882352941,0.07692307692307693,0.058823529411764705,"8.161912941",2,0.48713711361083534,,NaN,4,0.23529411764705882
666139,"Lowe, Josh",271,0.9003322259136213,197,"73.998752841",0.4022140221402214,0.23857868020304568,0.17343173431734318,0.08121827411167512,0.05904059040590406,"7.590848266",4,-14.0436515410606,,NaN,81,0.2988929889298893
656577,"Jackson, Alex",8,0.8888888888888888,3,"73.978275",0.5,0,0,0,0,"7.2360325",0,-0.7541569709841782,,NaN,1,0.125
699013,"Valdez, Esmerlyn",17,0.8947368421052632,8,"73.958645294",0.3529411764705883,0.25,0.11764705882352941,0.125,0.058823529411764705,"7.810604706",1,-0.15450142896067326,,NaN,2,0.11764705882352941
694192,"Chourio, Jackson",136,0.9066666666666666,105,"73.950273603",0.4411764705882353,0.3142857142857143,0.2426470588235294,0.2,0.15441176470588236,"7.266478309",2,-1.0579145955915044,,NaN,52,0.38235294117647056
666211,"Trammell, Taylor",43,0.8958333333333334,30,"73.93982",0.4418604651162791,0.4,0.27906976744186046,0.2,0.13953488372093023,"7.903333953",3,0.819777423746411,,NaN,18,0.4186046511627907
678246,"Vargas, Miguel",342,0.9047619047619048,279,"73.93309345",0.4356725146198831,0.30824372759856633,0.25146198830409355,0.17204301075268819,0.14035087719298245,"7.678776374",2,-2.1505968596830503,,NaN,132,0.38596491228070173
547180,"Harper, Bryce",393,0.903448275862069,287,"73.921137735",0.4300254452926208,0.28222996515679444,0.20610687022900764,0.1602787456445993,0.11704834605597965,"7.416194682",2,-2.544817659858914,,NaN,142,0.361323155216285
805811,"Eldridge, Bryce",80,0.898876404494382,59,"73.83753725",0.3375,0.3050847457627119,0.225,0.2033898305084746,0.15,"7.5788245",1,-4.569846649841391,,NaN,25,0.3125
680869,"Gelof, Zack",192,0.909952606635071,136,"73.826516719",0.33333333333333337,0.3602941176470588,0.2552083333333333,0.16176470588235295,0.11458333333333333,"7.393551875",2,-5.326468896640812,,NaN,74,0.3854166666666667
695020,"Murray, Tanner",42,0.8936170212765957,30,"73.817516905",0.38095238095238093,0.43333333333333335,0.30952380952380953,0.2,0.14285714285714285,"7.615133095",1,-1.2776199711950305,,NaN,21,0.5
677800,"Abreu, Wilyer",366,0.9081885856079405,296,"73.814081749",0.39071038251366125,0.3141891891891892,0.2540983606557377,0.15202702702702703,0.12295081967213115,"7.120588169",5,-3.3468320497436492,,NaN,149,0.40710382513661203
621439,"Buxton, Byron",341,0.899736147757256,246,"73.790637859",0.375366568914956,0.2926829268292683,0.21114369501466276,0.15040650406504066,0.10850439882697947,"8.208418563",7,-0.554977205113744,,NaN,121,0.3548387096774194
668904,"Lewis, Royce",202,0.8977777777777778,131,"73.769738416",0.40594059405940597,0.2824427480916031,0.18316831683168316,0.1450381679389313,0.09405940594059406,"8.264137574",3,-10.20682664397377,,NaN,64,0.31683168316831684
676356,"DeLuca, Jonny",211,0.9017094017094017,162,"73.764569479",0.3649289099526066,0.2222222222222222,0.17061611374407584,0.16049382716049382,0.12322274881516587,"7.774753507",3,-2.2739255616703753,,NaN,83,0.3933649289099526
672960,"Okamoto, Kazuma",355,0.8987341772151899,255,"73.706080225",0.391549295774648,0.34509803921568627,0.24788732394366197,0.1843137254901961,0.1323943661971831,"7.87281769",13,-7.908541646565489,,NaN,116,0.3267605633802817
677588,"Tena, José",194,0.9065420560747663,126,"73.702022216",0.36082474226804123,0.3412698412698413,0.22164948453608246,0.2222222222222222,0.14432989690721648,"7.102507629",4,-1.7386828263046652,,NaN,63,0.3247422680412371
622761,"Mateo, Jorge",119,0.9015151515151515,86,"73.699607731",0.37815126050420167,0.23255813953488372,0.16806722689075632,0.12790697674418605,0.09243697478991597,"7.731568151",3,0.7638796964093664,,NaN,35,0.29411764705882354
