Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,OPS,BB,IBB,SO,HBP,AB,H,1B,2B,3B,BB%,K%,BB/K,OPS,WPA,Clutch,EV,Barrel%,maxEV,HardHit%,xBA,xSLG,BatSpd,SqUpSw%,O-Swing% (mlb),Z-Swing% (mlb),Swing% (sc),O-Contact% (mlb),Z-Contact% (mlb),Contact% (sc),Zone% (mlb),NameASCII,PlayerId,MLBAMID
"Curtis Mead","WSN",41,141,7,22,20,3,0.141843971,0.156028368,0.243697479,0.233333333,0.235294117,0.354609929,0.478991596,0.3690782426096869,0.369745927698472,136.67777417599436,0.06633662758395076,6.059286851709796,-3.79007625579834,0.6923773368072843,0.833601525,20,0,22,2,119,28,13,8,0,0.141843971,0.156028368,0.909090909,0.833601525,-0.4359265863895416,-0.4261605907135165,89.01649081829896,0.10309278,109.6,0.45360825,0.26414655816966087,0.4678792953491211,72.79512293198529,0.27941176,0.23701299,0.5915493,0.40709459,0.68493151,0.91071429,0.84232365,0.47972973,"Curtis Mead",23986,678554
"Kyle Karros","COL",52,180,2,19,14,2,0.133333333,0.238888888,0.084415585,0.27027027,0.207792207,0.311111111,0.292207792,0.2813045021560457,0.318749760219029,63.185156068712026,1.130844288971275,-6.548321687926697,3.0247381925582886,0.21971604880216983,0.603318903,24,0,43,0,154,32,23,7,0,0.133333333,0.238888888,0.558139534,0.603318903,-0.8137865662574768,0.07846047130978484,88.96249825613839,0.04424779,111.8,0.38938053,0.24726844633985687,0.3418053748623637,70.09417997901119,0.23880597,0.23943662,0.60968661,0.40669241,0.49019608,0.89719626,0.76582278,0.45173745,"Kyle Karros",33252,691720
"Jordan Lawlar","ARI",6,20,1,3,2,1,0.05,0.3,0.222222222,0.454545454,0.333333333,0.4,0.555555555,0.4198529928922653,0.3605493545532227,170.24479330888278,0.16454586596228182,1.792577053716001,0.23928102850914001,0.2751006449135649,0.955555555,1,0,6,1,18,6,4,1,0,0.05,0.3,0.166666666,0.955555555,-0.07674990594387054,-0.17923159918926962,90.41666666666667,0.08333333,106.5,0.41666667,0.27533332506815594,0.4738333490159776,71.03295158617425,0.27272727,0.25,0.61538462,0.40659341,0.38461538,0.83333333,0.67567568,0.42857143,"Jordan Lawlar",29976,691783
"Sam Antonacci","CHW",37,141,1,20,10,7,0.063829787,0.141843971,0.101694915,0.31632653,0.27118644,0.374100719,0.372881355,0.34293848619186623,0.3897765310187089,118.10368573615823,0.13917718641459942,3.0996400600763776,-3.318042755126953,0.4839216156488986,0.746982074,9,0,20,11,118,32,24,5,2,0.063829787,0.141843971,0.45,0.746982074,0.23818548023700714,0.0624443912589254,88.42755500637755,0.07920792,108.4,0.38613861,0.3238672577174364,0.45953095697723656,70.33493576836341,0.32474227,0.20979021,0.61090909,0.40641711,0.71666667,0.9047619,0.85526316,0.49019608,"Sam Antonacci",35101,803011
"Brice Turang","MIL",49,223,7,43,30,9,0.174887892,0.233183856,0.187845304,0.357723577,0.281767955,0.407239819,0.469613259,0.3882568500357676,0.3855388320495035,150.47464671239334,0.4649132122285664,13.508491122006943,0.26723477244377136,2.1488239576205923,0.876853078,39,2,52,0,181,51,32,11,1,0.174887892,0.233183856,0.75,0.876853078,2.0739195346832275,0.9262742408114257,91.32558139534883,0.08333333,109.6,0.46212121,0.27769491766805704,0.48009603036999027,70.35076590823263,0.27492447,0.20618557,0.61373391,0.40588854,0.68,0.86013986,0.8134715,0.49001052,"Brice Turang",22186,668930
"Evan Carter","TEX",53,187,6,21,18,8,0.133689839,0.213903743,0.171974522,0.196428571,0.178343949,0.29347826,0.350318471,0.29308827221393585,0.3100677490234375,85.84403159869858,1.886931034270674,-1.183184332832679,3.899267852306366,0.9527284546561645,0.643796731,25,0,40,1,157,28,15,5,2,0.133689839,0.213903743,0.625,0.643796731,-0.19815802574157715,-0.09146521734209653,88.46551724137932,0.08264463,108.2,0.40495868,0.21107841940487132,0.3654117708891825,71.27169281126483,0.23320158,0.19947507,0.60459184,0.40491591,0.43421053,0.87341772,0.76677316,0.50711514,"Evan Carter",27790,694497
"David Fry","CLE",35,89,3,11,8,0,0.146067415,0.292134831,0.144736842,0.319148936,0.236842105,0.348314606,0.381578947,0.3287176415324211,0.27415237870327264,109.86574847358673,-0.5319051197730005,0.4864366317439641,-2.6920247562229633,0.09155548022987402,0.729893553,13,1,26,0,76,18,13,2,0,0.146067415,0.292134831,0.5,0.729893553,-0.29453951120376587,-0.3408620209926324,86.26599609375,0.06,106.7,0.34,0.19839188859269424,0.2769189267545133,70.80410009398496,0.20300752,0.26244344,0.58285714,0.4040404,0.60344828,0.78431373,0.71875,0.44191919,"David Fry",24934,681807
"Lane Thomas","KCR",41,114,1,8,9,3,0.184210526,0.201754385,0.066666666,0.279411764,0.222222222,0.368421052,0.288888888,0.31377917371298136,0.3107657692649148,95.51190727628176,-0.3562049949541688,-0.9495949312649266,-1.6766024827957153,0.13785265297187616,0.65730994,21,0,23,1,90,20,16,3,0,0.184210526,0.201754385,0.913043478,0.65730994,0.15991750359535217,0.5832570416745191,84.9028957201087,0.02898551,107.6,0.33333333,0.21629885969490842,0.2977471187196929,71.6667274567018,0.19277108,0.22053232,0.62385321,0.4033264,0.72413793,0.85294118,0.81443299,0.45322245,"Lane Thomas",16939,657041
"Joey Wiemer","WSN",32,83,3,16,12,1,0.144578313,0.34939759,0.228571429,0.447368421,0.285714285,0.397590361,0.514285714,0.40144771481134806,0.3153353667840725,158.71973871812685,0.8436005525290966,6.491419843994663,-0.5437974482774734,0.8846468263423731,0.911876075,12,0,29,1,70,20,11,5,1,0.144578313,0.34939759,0.413793103,0.911876075,0.7534922957420349,0.2569809384129007,88.77435772235577,0.09756098,110.5,0.3902439,0.21717390806778616,0.34860870803611865,71.45467051630435,0.19130435,0.26344086,0.57718121,0.40298507,0.44897959,0.8372093,0.6962963,0.44477612,"Joey Wiemer",27690,686894
"Max Schuemann","NYY",12,20,0,5,1,2,0.3,0.2,0.142857143,0.4,0.285714285,0.5,0.428571428,0.4282360911369324,0.31026104876869603,177.52122049005996,-0.21371224150061607,1.5844302408196704,-0.5591620225459337,0.17790596414229046,0.928571428,6,0,4,0,14,4,2,2,0,0.3,0.2,1.5,0.928571428,-0.1235477477312088,-0.241386721547126,85.20999755859376,0,104.1,0.4,0.17414285455431258,0.22142856461661203,69.74034881591797,0.09375,0.15517241,0.72727273,0.40196078,0.55555556,0.8125,0.75609756,0.43137255,"Max Schuemann",24488,680474
"Ryan Waldschmidt","ARI",18,66,0,10,7,5,0.075757575,0.287878787,0.116666667,0.463414634,0.316666666,0.369230769,0.433333333,0.3569247759305514,0.3319665564865362,127.39387753465097,0.9075617687776685,3.002716158179478,1.0584256160072982,0.634321850320695,0.802564102,5,0,19,0,60,19,13,5,1,0.075757575,0.287878787,0.263157894,0.802564102,0.33323603868484497,0.21200537451299123,85.45853777629573,0.0952381,107,0.33333333,0.2766250031335013,0.4214285782405308,72.79096912202381,0.17857143,0.18181818,0.58865248,0.40076336,0.22727273,0.84337349,0.71428571,0.53816794,"Ryan Waldschmidt",35061,814439
"Spencer Horwitz","PIT",50,184,6,20,25,1,0.141304347,0.130434782,0.177631579,0.301587301,0.289473684,0.391304347,0.467105263,0.37920839112737903,0.3333621342976888,141.6652991890485,-1.453509277664125,7.430539071698782,-1.605228304862976,1.199804710212454,0.85840961,26,0,24,2,152,44,30,7,1,0.141304347,0.130434782,1.083333333,0.85840961,0.7608681321144104,-0.09233362757127173,86.20984996448864,0.04545455,108,0.33333333,0.23716108590964502,0.36579866857336674,68.65145961934157,0.30864198,0.25,0.57957958,0.4005487,0.70707071,0.95336788,0.86986301,0.45679012,"Spencer Horwitz",26477,687462
"Nick Kurtz","ATH",54,247,8,35,37,6,0.210526315,0.295546558,0.191709844,0.410714285,0.279792746,0.437246963,0.47150259,0.40123955144921775,0.38874694566686446,155.21607875966242,-0.511533404700458,15.30590016085646,-2.684999942779541,2.1928805826471476,0.908749553,52,6,73,2,193,54,34,11,1,0.210526315,0.295546558,0.712328767,0.908749553,2.9087467193603516,1.2344158440227657,94.68739331670169,0.15833333,115.9,0.58333333,0.25382010646598047,0.47623278098131616,77.90699354892762,0.18766756,0.21380471,0.62240664,0.39684015,0.40944882,0.77666667,0.66744731,0.44795539,"Nick Kurtz",35110,701762
"Nick Morabito","NYM",5,12,0,0,0,0,0,0.75,0,0,0,0.083333333,0,0.061128973960876465,0.1732829213142395,-69.72701271341917,-0.4095094515942037,-2.7697202836198964,0.3596670627593994,-0.21036266911993007,0.083333333,0,0,9,1,11,0,0,0,0,0,0.75,0,0.083333333,-0.35390007495880127,-0.046551311481522306,86.80000305175781,0,96.5,0.5,0.12618181922219016,0.15563637560064142,68.208740234375,0.05263158,0.5,0.26086957,0.39622642,0.26666667,0.5,0.33333333,0.43396226,"Nick Morabito",32119,703492
"Tommy Troy","ARI",3,11,0,4,0,0,0.181818181,0,0.222222222,0.444444444,0.444444444,0.545454545,0.666666666,0.5233870419588956,0.4995740056037903,240.7462158904027,-0.05282861925661564,1.7412769653548046,-0.6438392028212547,0.14922772558791625,1.212121211,2,0,0,0,9,4,2,2,0,0.181818181,0,2,1.212121211,0.1669599860906601,0.07339715122155066,86.73333062065973,0,106.8,0.33333333,0.4617142677307129,0.6334285736083984,71.33965594951923,0.38461538,0.08333333,0.70833333,0.39583333,1,0.82352941,0.84210526,0.5,"Tommy Troy",33279,694371
"Jakob Marsee","MIA",54,231,3,31,15,14,0.134199134,0.229437229,0.103626943,0.253623188,0.196891191,0.32173913,0.300518134,0.29219017547109855,0.2959321763780382,82.95480083899125,1.3837194158695638,-3.179093325165306,1.6215295791625977,0.5886210944512494,0.622257264,31,0,53,5,193,38,27,5,3,0.134199134,0.229437229,0.58490566,0.622257264,-0.9273655414581299,-0.4380994722084468,87.20656791742701,0.04225352,110.9,0.36619718,0.20869312589130704,0.30504761549530834,70.69888070913461,0.25641026,0.23492723,0.56590909,0.39305103,0.61946903,0.91967871,0.82596685,0.47774159,"Jakob Marsee",31370,805300
"Chase Meidroth","CHW",52,221,4,32,14,1,0.099547511,0.23076923,0.10880829,0.342857142,0.269430051,0.341013824,0.378238341,0.3241507163794909,0.29840769473975304,105.3206208556281,-0.7265056031756103,0.6372234425282388,0.7420600615441799,0.9365800406137921,0.719252165,22,0,51,0,193,52,39,9,0,0.099547511,0.23076923,0.431372549,0.719252165,-0.351820170879364,-0.1034753496393645,87.55461131427305,0.0472973,107.7,0.37162162,0.23660427236302015,0.34118181116440716,67.36896715666118,0.30592105,0.25272331,0.53043478,0.39173014,0.71551724,0.8852459,0.83055556,0.50054407,"Chase Meidroth",31580,805367
"Austin Martin","MIN",49,173,2,19,16,7,0.132947976,0.150289017,0.102739726,0.336134453,0.287671232,0.393063583,0.390410958,0.3576697338523203,0.33514675162953034,127.62734585531823,-1.293823306914419,4.249354020527887,-0.6757649779319763,0.9911417823530934,0.783474541,23,0,26,3,146,42,31,9,0,0.132947976,0.150289017,0.884615384,0.783474541,0.594818115234375,0.17897110816777795,86.288330078125,0.03305785,106.8,0.31404959,0.2603661980427487,0.3601126872317892,69.03699500281532,0.34684685,0.16893733,0.63363363,0.39,0.58064516,0.90995261,0.83516484,0.47571429,"Austin Martin",27462,668885
"Alex Bregman","CHC",54,245,4,23,16,2,0.102040816,0.171428571,0.097222222,0.304093567,0.259259259,0.342857142,0.356481481,0.31604265111954616,0.3275537891548221,102.34191196337295,-0.5940926009789109,0.0708057183541212,1.0283201932907104,0.9088841966104453,0.699338623,25,2,42,3,216,56,44,7,1,0.102040816,0.171428571,0.595238095,0.699338623,0.288629949092865,0.5964221035480102,89.0586218121408,0.05714286,108.3,0.43428571,0.2608056814184686,0.39888626026316276,69.72073885289635,0.35670732,0.21019108,0.55911824,0.38969072,0.64646465,0.89247312,0.82804233,0.51443299,"Alex Bregman",17678,608324
"Alex Freeland","LAD",33,112,2,11,8,0,0.098214285,0.285714285,0.102040816,0.323076923,0.234693877,0.309090909,0.336734693,0.29350352395664564,0.29188648570667614,85.70610046873391,-0.24114509858191013,-2.096330565830339,2.296552926301956,0.38422488472461735,0.645825602,11,0,32,0,98,23,17,4,0,0.098214285,0.285714285,0.34375,0.645825602,0.12946368753910065,0.3167029726460527,88.67121656013258,0.08695652,106.8,0.36231884,0.22297958451874403,0.3557550858478157,70.55203776041667,0.26,0.20704846,0.58064516,0.38963964,0.4893617,0.80952381,0.72254335,0.48873874,"Alex Freeland",31665,690976
"Yoán Moncada","LAA",41,130,3,9,10,1,0.13076923,0.346153846,0.108108108,0.285714285,0.189189189,0.307692307,0.297297297,0.28415857599331784,0.2700379192829132,77.19182254162715,0.044248450081795454,-3.3945556828263395,-3.7327992022037506,-0.27029742757816244,0.604989604,17,0,45,2,111,21,16,1,1,0.13076923,0.346153846,0.377777777,0.604989604,-0.7096601724624634,-0.3163494479328698,90.33125305175781,0.07575758,110.4,0.40909091,0.16921101141413417,0.2859541341799115,72.52715155418883,0.21276596,0.21090909,0.566787,0.38949275,0.43103448,0.84076433,0.73023256,0.50181159,"Yoan Moncada",17232,660162
"Jackson Holliday","BAL",7,22,1,4,4,2,0.136363636,0.272727272,0.166666666,0.25,0.222222222,0.318181818,0.388888888,0.3132037141106345,0.26519873267725896,99.56929488470104,0.3682600454885687,0.3572705889719734,0.5020428523421288,0.16792320303625788,0.707070706,3,0,6,0,18,4,3,0,0,0.136363636,0.272727272,0.5,0.707070706,0.11299191415309906,0.09878732189441479,91.27692119891827,0.07692308,105.8,0.38461538,0.1212000052134196,0.25700000127156575,70.56653736255787,0.25925926,0.14893617,0.625,0.38947368,0.57142857,0.73333333,0.7027027,0.50526316,"Jackson Holliday",31781,702616
"Jonathan India","KCR",17,58,2,8,8,0,0.137931034,0.224137931,0.145833334,0.181818181,0.166666666,0.310344827,0.3125,0.2936546525050854,0.2849056309667127,81.81932625899209,0.34491453459486365,-0.8780432652478103,-1.5718467980623245,-0.04507793323565619,0.622844827,8,0,13,2,48,8,5,1,0,0.137931034,0.224137931,0.615384615,0.622844827,-0.0686120092868805,-0.11456524253315377,85.66000279017857,0.05714286,105.5,0.31428571,0.1726875106493632,0.2887708346048991,71.00319764672255,0.24390244,0.17094017,0.6,0.38818565,0.7,0.81944444,0.79347826,0.50632911,"Jonathan India",21523,663697
"Alex Call","LAD",24,60,0,11,9,0,0.166666666,0.116666666,0.083333334,0.333333333,0.291666666,0.416666666,0.375,0.36415017445882164,0.31521234841182316,133.81287699224728,-0.17056563450023532,2.180430746783057,-1.0744379460811615,0.3091495056670623,0.791666666,10,0,7,1,48,14,10,4,0,0.166666666,0.116666666,1.428571428,0.791666666,0.5909721255302429,0.22830200400532707,84.37143089657738,0,104,0.19047619,0.2406739151996115,0.2864782499230426,68.24250217013889,0.27777778,0.16788321,0.61832061,0.3880597,0.86956522,0.98765432,0.96153846,0.48880597,"Alex Call",19296,669743
"Xavier Edwards","MIA",56,237,6,39,19,6,0.11392405,0.118143459,0.162679426,0.331428571,0.306220095,0.38559322,0.468899521,0.3781204363133045,0.34957747025923297,141.46893881381123,0.36872794246301055,11.757839675891205,1.120185673236847,2.101399477764452,0.854492741,27,1,28,0,209,64,45,10,3,0.11392405,0.118143459,0.964285714,0.854492741,0.7295209169387817,0.1960563445640232,87.60502684182961,0.06593407,105.7,0.33516484,0.282273176239758,0.4294487929925686,68.22821614583333,0.38666667,0.218107,0.5811138,0.38487208,0.68867925,0.9375,0.86127168,0.45939933,"Xavier Edwards",22266,669364
"Ryan Jeffers","MIN",37,147,7,26,26,1,0.156462585,0.156462585,0.245901639,0.311827956,0.295081967,0.408163265,0.540983606,0.41456176066885186,0.3894865706160262,166.33627603933326,-0.8999256077222526,10.40953589891137,1.3247736990451813,1.7419361479237014,0.949146871,23,0,23,1,122,36,21,7,1,0.156462585,0.156462585,1,0.949146871,1.0456058979034424,0.1383287259739563,91.21385751856435,0.16,113.4,0.44,0.2614180299102283,0.49771312025726816,73.63615141369047,0.27142857,0.23442136,0.55821918,0.38473768,0.70886076,0.92638037,0.8553719,0.46422893,"Ryan Jeffers",24618,680777
"Gleyber Torres","DET",32,144,2,18,11,0,0.173611111,0.152777777,0.068965517,0.29787234,0.258620689,0.388888888,0.327586206,0.3359218475719293,0.3463694254557292,113.33602606738297,-2.9992467891424894,-0.7720303052998272,0.41260775923728943,0.4801105753084292,0.716475094,25,0,22,1,116,30,26,2,0,0.173611111,0.152777777,1.136363636,0.716475094,-0.6544919610023499,-0.7192223624432997,82.98333231608073,0.0625,103.9,0.26041667,0.2595775867330617,0.3682327599361025,67.38892522847877,0.27358491,0.16719243,0.61204013,0.38311688,0.71698113,0.8579235,0.82627119,0.48538961,"Gleyber Torres",16997,650402
"Maikel Garcia","KCR",53,234,3,27,20,4,0.081196581,0.145299145,0.117370892,0.292134831,0.258215962,0.316239316,0.375586854,0.30923718417811596,0.3184902637035816,92.42156991901707,0.5216986946761608,-1.5349902326090215,5.260365068912506,1.2259738116782704,0.69182617,19,0,34,0,213,55,37,14,1,0.081196581,0.145299145,0.558823529,0.69182617,-1.1253646612167358,-0.4890498982214694,90.04972285265363,0.0441989,110.6,0.40883978,0.27596190316336494,0.37087620326450893,72.2204598063973,0.35016835,0.21748879,0.55125285,0.38305085,0.69072165,0.92561983,0.85840708,0.4960452,"Maikel Garcia",22715,672580
"Pavin Smith","ARI",2,8,0,1,1,0,0.25,0.25,0,0.25,0.166666666,0.375,0.166666666,0.28775300830602646,0.2617729902267456,80.29142125122218,-0.9315225821919739,-1.1142332393546766,-0.21604937314987183,-0.11164727387366621,0.541666666,2,0,2,0,6,1,1,0,0,0.25,0.25,1,0.541666666,-0.002254035323858261,-0.03668519858087818,92.07499694824219,0,105.6,0.5,0.10366666316986084,0.1618333359559377,72.78346252441406,0.125,0.13636364,0.6,0.38297872,0.66666667,0.93333333,0.88888889,0.53191489,"Pavin Smith",19892,656976
"Geraldo Perdomo","ARI",51,216,2,22,19,8,0.148148148,0.129629629,0.11299435,0.245033112,0.220338983,0.333333333,0.333333333,0.3055632892348957,0.32802872957238827,92.41931688924275,0.13345953915268183,-1.764035632124084,4.5891335010528564,0.9933053387102736,0.666666666,32,0,28,0,177,39,26,8,3,0.148148148,0.129629629,1.142857142,0.666666666,-0.33767470717430115,0.11912474834431236,87.65000131967905,0.03846154,106.3,0.33333333,0.24828070924993148,0.3337719342861956,66.43818604390681,0.35125448,0.21198157,0.54809843,0.38251986,0.81521739,0.93469388,0.90207715,0.50737798,"Geraldo Perdomo",22799,672695
"A.J. Ewing","NYM",15,58,1,6,4,3,0.137931034,0.310344827,0.104166667,0.413793103,0.270833333,0.375,0.375,0.3429781954203333,0.3583987676180326,122.19797472329866,-0.467593174893409,1.024376279514453,-0.05031830072402954,0.28901007337332507,0.75,8,0,18,0,48,13,11,0,1,0.137931034,0.310344827,0.444444444,0.75,-0.12428610771894455,-0.2791494020501976,89.08333333333333,0.09375,110.5,0.46875,0.25865908102555707,0.4343409104780717,70.15279990748355,0.19736842,0.25,0.53448276,0.38095238,0.64705882,0.85483871,0.78125,0.46031746,"A.J. Ewing",33656,805999
"Isaac Collins","KCR",48,177,3,18,16,3,0.129943502,0.265536723,0.101351351,0.29,0.216216216,0.333333333,0.317567567,0.30326933375859666,0.3066829334605824,88.36108696271833,-0.5465837670490146,-2.9358205599604776,-5.375941276550293,-0.2239814637533154,0.6509009,23,0,47,4,148,32,23,6,0,0.129943502,0.265536723,0.489361702,0.6509009,-1.4660664796829224,-1.2669412463346996,88.7699010163835,0.08737864,110.9,0.41747573,0.22253062449344974,0.3144489729485544,73.37530570652174,0.25652174,0.18233618,0.57971014,0.37931034,0.40625,0.875,0.76136364,0.49568966,"Isaac Collins",25477,686555
"Masataka Yoshida","BOS",37,114,1,10,7,1,0.114035087,0.087719298,0.112244898,0.272727272,0.25510204,0.350877192,0.367346938,0.3266998299381189,0.30055358193137427,103.12688104890877,-0.09908939898014069,0.3143289193753891,-3.236586570739746,0.10722639457905164,0.71822413,13,0,10,2,98,25,17,6,1,0.114035087,0.087719298,1.3,0.71822413,0.09662970155477524,0.16387602303702478,88.29213483146067,0.02247191,108.6,0.41573034,0.23006316737124793,0.3294631556460732,71.17843720407197,0.40909091,0.25,0.51269036,0.37905237,0.84313725,0.93069307,0.90131579,0.49127182,"Masataka Yoshida",31837,807799
