Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA,ERA,xERA,FIP,xFIP,fWAR,NameASCII,PlayerId,MLBAMID,K/BB,K%,BB%,K-BB%,AVG,WHIP,ERA-,FIP-,xFIP-,E-F,SIERA,QS,CG,ShO,HLD,BS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,Pace,Year,bWAR
Lyon Richardson,CIN,0,0,0,1,0,0.2,13.500014081612017,13.500014081612017,13.500014081612017,0.5,0.625,0.0,0.5,96.60562569754464,27.000028163224034,5.92816890067303,24.166501683019597,9.202511293026896,-0.0949839651584625,Lyon Richardson,24581,680689,1.0,0.2,0.2,0.0,0.5,4.500004693870673,624.0807106760707,557.8045931692013,224.1748275847463,2.833526480204437,6.806329084014894,0,0,0,0,0,5,2,2,2,1,1,0,0,0,0,1,-0.0647799968719482,-0.1076199561357498,0.0428399629890918,-1.693000078201294,-0.1600945591926574,0.6620000004768372,0.4640000164508819,0.4640000164508819,0.7730000019073486,1,-0.1146964728832244,0.0168414927846031,0,1,3,78.39999898274739,96.2,96.2,32.666666666666664,0.0,0.0,1.0,0.33333333,0.33333333,0.57142857,0.46153846,0.5,1.0,0.16666667000000002,0.53846154,16.2,2024,-0.1
Grant Hartwig,NYM,0,0,0,4,0,6.2,5.40000051498418,5.40000051498418,1.350000128746045,0.25,0.56603774,0.38095238,0.1,,6.750000643730225,5.832663405850678,6.616480107307466,6.934492746968315,-0.0952087342739105,Grant Hartwig,29946,701643,1.0,0.12903226,0.12903226,0.0,0.24,1.5000001430511611,169.3094089786835,162.6797447694598,169.36651829069908,0.1335205364227585,5.742096409640822,0,0,0,0,0,31,6,6,5,1,4,0,2,0,0,4,-0.0324059911072254,-0.0772978663444519,0.0448918715119361,-2.754999876022339,-0.2813520431518554,0.105858065187931,0.1174666732549667,0.1492000073194503,0.0251000002026557,2,-0.2038747072219848,-0.1022520961509531,0,0,21,84.46190243675595,104.8,110.0,16.80952380952381,3.0,0.14285714,5.0,0.23809524,0.20588235,0.7,0.41525424,0.35714286,0.94285714,0.22448979999999996,0.42372881,18.04597701,2024,-0.12
Easton Lucas,- - -,1,0,0,8,0,11.2,7.714286765273879,6.942858088746491,0.771428676527388,0.4,0.46875,0.390243902,0.055555555,94.2914569561298,10.800001471383432,5.065965661092926,5.137908618304231,6.356436039629155,-0.0952868489548564,Easton Lucas,26058,687922,1.11111111,0.16393443,0.14754098,0.01639344,0.3333333333333333,2.228571732190232,273.53285858918804,125.51136362480383,156.28721093048964,5.6620928530792005,5.49596852927517,0,0,0,1,0,61,17,15,14,1,9,0,1,0,0,10,-0.1817499734461307,-0.5132939517498016,0.3315439838916063,-9.046000242233276,-0.9624427258968352,0.3951344210349145,0.4537791819311678,0.5228500012308359,0.7355666713168224,6,-0.4722496569156647,0.0122796725996915,1,2,41,89.3365850681212,99.5,105.9,16.21951219512195,2.0,0.04878049,15.0,0.36585366,0.24793388,0.736,0.49593496,0.76666667,0.89130435,0.13934426,0.50813008,19.43478261,2024,-0.55
Walker Buehler,LAD,1,6,0,16,16,75.1,7.646018215349465,3.345132969215391,1.9115045538373665,0.316017316017316,0.70281124,0.454545454,0.188235294,95.01657104492188,5.376106557667593,4.6891255809754675,5.542586133407077,4.487551299283281,-0.0959861576557159,Walker Buehler,19374,621111,2.28571429,0.18604651,0.08139535,0.10465116,0.2861736334405145,1.55309744999286,131.03920877389044,131.86467974706534,110.23440761100048,-0.1664795757394843,4.54391646798823,3,0,0,0,0,344,89,52,45,16,28,0,5,3,0,64,-1.943553805351257,-7.466628074645996,5.523074150085449,-15.46880054473877,-1.5448583364486694,0.9667235612869264,0.8372177481651306,0.8581874966621399,0.9633874893188475,16,-2.651322364807129,0.6408677910467144,0,0,247,88.34066227956431,103.9,111.0,10.83402489626556,17.0,0.06882591,93.0,0.37651822,0.23370429,0.64639321,0.45209581,0.57823129,0.89715536,0.18046357999999996,0.52919162,17.43971631,2024,-1.14
Sam Aldegheri,LAA,1,2,0,3,3,13.0,6.923076923076923,6.923076923076923,1.3846153846153846,0.3023255813953488,0.61983471,0.222222222,0.076923076,92.30882626488096,4.846153846153846,4.528879779433085,6.397249009059026,7.421265821502759,-0.1008947193622589,Sam Aldegheri,26443,691951,1.0,0.14925373,0.14925373,0.0,0.2727272727272727,1.9230769230769231,119.09507630631477,155.272901448534,182.77758793199288,-1.55109516290518,6.536751583020674,1,0,0,0,0,67,15,12,7,2,10,0,2,2,0,10,-0.4019579887390136,-1.266950011253357,0.8649920225143433,-6.4923996925354,-0.6541788578033447,0.9080257415771484,0.7739999890327454,0.8700000047683716,0.6132667064666748,3,-0.3342445492744446,-0.1084279106944253,0,0,45,90.38666449652776,104.7,107.6,28.866666666666667,2.0,0.04444444,17.0,0.37777778,0.17431193,0.65486726,0.41891892,0.47368421,0.89189189,0.19354839000000001,0.50900901,17.18064516,2024,-0.34
Kyle Nelson,ARI,0,0,0,11,0,10.2,6.750002212823163,3.3750011064115815,1.6875005532057907,0.2142857142857142,0.76086957,0.366666666,0.285714285,90.60270579268293,4.218751383014476,5.6566495677522015,5.228980454430205,3.783735497225088,-0.1009799242019653,Kyle Nelson,20515,669459,2.0,0.19047619,0.0952381,0.0952381,0.2105263157894736,1.1250003688038606,101.2988636379856,132.66663106492703,93.2261894761533,-1.0102290714157292,4.261640651628566,0,0,0,2,1,42,8,5,5,2,4,1,0,0,0,8,-0.4842759370803833,-1.2169480323791504,0.7326720952987671,-2.379000186920166,-0.2645902931690216,1.191685676574707,0.7750911116600037,1.3633272647857666,0.9438856840133668,7,0.2046483159065246,-0.6110272349452683,4,3,30,91.0066650390625,106.0,108.2,16.133333333333333,2.0,0.06666667,16.0,0.53333333,0.32835821,0.66666667,0.51034483,0.5,0.88461538,0.22972972999999997,0.53793103,19.01980198,2024,0.07
Dane Dunning,TEX,5,7,0,26,15,95.0,8.621052977754813,3.789473836375742,1.705263226369084,0.2969924812030075,0.70458404,0.437722419,0.168224299,89.42831159319196,5.305263370926038,5.103554414109606,5.1664798585992155,4.40632087508304,-0.1014763861894607,Dane Dunning,19409,641540,2.275,0.21615202,0.09501188,0.12114014,0.2586666666666666,1.4421053210652128,133.7835805061388,125.77916260992149,107.77308521334552,0.1387835123268228,4.31408898746818,2,0,0,0,0,421,97,60,56,18,40,1,6,2,0,91,-0.7899440228939056,-5.903937816619873,5.113993942737579,-9.586300373077393,-1.0021583139896393,0.7014824748039246,0.7101145131247384,0.8315922915935516,0.9979000091552734,20,-1.0964480340480804,-0.0296585349217395,0,3,284,90.42811492159696,105.1,112.0,13.565836298932384,31.0,0.10915493,130.0,0.45774648,0.24489796,0.65771028,0.45411486,0.56862745,0.86145648,0.21642764000000003,0.50680876,17.45591739,2024,-0.79
Kody Funderburk,MIN,1,0,1,27,0,34.2,8.307693831314277,3.894231483428567,1.0384617289142846,0.3523809523809524,0.63176895,0.546296296,0.16,,6.490385805714278,5.269335900773432,4.551095416842174,4.1414860192841045,-0.1023519039154052,Kody Funderburk,24993,681892,2.13333333,0.19875776,0.0931677,0.10559006,0.2907801418439716,1.6153849116444423,160.1655399873532,111.3827238588804,101.18463765799224,1.939290388872104,3.863166875645491,0,0,0,5,0,161,41,26,25,4,15,0,5,4,1,32,-0.5028920769691467,-1.9849181175231936,1.4820261001586914,-12.748000144958496,-1.3260406255722046,0.5716383457183838,0.6864102482795715,0.9991111159324646,0.8272285461425781,21,-1.1093600988388062,0.2296219204330921,5,6,109,87.8314796730324,104.3,112.4,6.046296296296297,8.0,0.0733945,38.0,0.34862385,0.2392638,0.59815951,0.41871166,0.5,0.86153846,0.24175824,0.5,16.52953157,2024,-0.6
Parker Mushinski,HOU,0,0,0,10,0,11.0,2.454545880152248,4.090909800253747,0.8181819600507494,0.25,0.44871795,0.375,0.071428571,92.38291488155242,6.545455680405995,6.086035229299426,5.439207445097432,6.1817637272265085,-0.1039681062102317,Parker Mushinski,21324,656786,0.6,0.06,0.1,-0.04,0.25,1.4545457067568877,163.6838875720754,134.09434515576837,151.94178832301068,1.1062482353085628,6.197228684014892,0,0,0,1,0,50,11,10,8,1,5,0,1,1,0,3,-0.1299060732126236,-0.4736640453338623,0.3437579870223999,-5.450000286102295,-0.5626974105834961,0.4382151067256927,0.4307666718959808,0.5273600220680237,0.5853750109672546,8,-0.0861702933907508,-0.2102733280609857,1,2,41,87.42750244140625,99.8,105.0,17.15,0.0,0.0,13.0,0.31707317,0.17204301,0.69306931,0.44329897,0.625,0.9,0.15116279,0.52061856,18.875,2024,-0.31
Ron Marinaccio,NYY,1,0,0,16,0,23.1,9.642857668351182,3.857143067340473,1.542857226936189,0.2456140350877192,0.78740157,0.389830508,0.166666666,93.56044051670791,3.857143067340473,4.204100500476214,4.923622731189344,4.250259912322188,-0.1043599992990493,Ron Marinaccio,23488,676760,2.5,0.25252525,0.1010101,0.15151515,0.2093023255813953,1.2000000653948135,96.99428679280862,118.43304935757526,103.89066775176931,-1.0664796638488707,3.733638078667237,0,0,0,1,1,99,18,11,10,4,10,0,3,0,1,25,0.0751159563660621,-0.7313539981842041,0.8064699769020081,1.7779998779296875,0.1815966814756393,0.5122822523117065,0.4925685226917267,0.6863124966621399,0.3908333480358124,12,-0.0502328425645828,0.1968628615181901,2,1,61,89.20344490840517,104.5,106.6,15.120689655172416,5.0,0.08196721,24.0,0.39344262,0.30049261,0.61458333,0.45316456,0.59016393,0.8559322,0.23463687,0.48607595,18.6779661,2024,0.15
Chase Silseth,LAA,0,1,0,2,2,8.0,13.5,4.5,3.375,0.2631578947368421,0.64102564,0.238095238,0.3,94.17409261067708,6.75,6.086329082524485,6.541479778289795,3.5564902860671284,-0.1044918149709701,Chase Silseth,30074,681217,3.0,0.31578947,0.10526316,0.21052632,0.2352941176470588,1.5,165.88242771236702,158.81471591065184,86.63136559424375,0.2085202217102049,3.579939606380655,0,0,0,0,0,38,8,7,6,3,4,0,0,0,0,12,-0.3488979339599609,-0.8174219727516174,0.4685240089893341,-2.894200086593628,-0.288886159658432,0.7998153567314148,0.6972500085830688,0.8700000047683716,0.5245000123977661,2,-0.5169558525085449,0.0807327529849332,0,0,22,92.66666666666669,107.2,108.7,16.857142857142858,3.0,0.13636364,10.0,0.45454545,0.27631579,0.52747253,0.41317365,0.66666667,0.6875,0.31884058000000004,0.54491018,17.20155039,2024,-0.19
Yoendrys Gómez,NYY,0,0,0,5,0,11.1,7.94117736156434,5.558824153095038,1.588235472312868,0.2647058823529412,0.86419753,0.333333333,0.095238095,92.22159830729169,3.97058868078217,4.735488126520085,5.813538898811242,6.321083943755603,-0.105354756116867,Yoendrys Gomez,22872,672782,1.42857143,0.18518519,0.12962963,0.05555556,0.2391304347826087,1.588235472312868,99.84706569507972,140.16658364209897,155.40773670519525,-1.842950218029072,5.1858374439253945,0,0,0,0,0,54,11,5,5,2,7,0,1,1,0,10,-0.0334059782326221,-0.0615420192480087,0.0281360410153865,-1.3670001029968262,-0.1654133051633834,0.053636360913515,0.0507696941494941,0.1096000000834465,0.0049999998882412,2,0.0615478046238422,-0.6843711592225438,0,0,36,91.58888753255208,103.9,107.3,20.0,5.0,0.13888889,18.0,0.5,0.25471698,0.67889908,0.46976744,0.37037037,0.85135135,0.27722771999999996,0.50697674,20.86075949,2024,0.09
Ryan Miller,LAA,0,1,0,13,0,13.0,7.615385732707352,5.538462351059891,1.3846155877649728,0.2972972972972973,0.76923077,0.421052631,0.133333333,93.71207157258064,4.1538467632949185,4.208779453061644,5.3203262481464195,5.064951294780183,-0.1078405454754829,Ryan Miller,22187,668943,1.375,0.18965517,0.13793103,0.05172414,0.26,1.6153848523924683,102.08150895415096,128.82736122485724,124.15820931434168,-1.166479484851501,4.975265051337624,0,0,0,1,1,58,13,7,6,2,8,2,0,0,0,11,-0.6758179664611816,-1.3550920486450195,0.6792740821838379,-0.6670001745223999,-0.0816999524831771,0.9011733531951904,0.6894999742507935,1.0246461629867554,0.5686749815940857,8,-0.3407590389251709,-0.4091721081343918,1,3,39,87.80270138302365,105.9,109.1,16.18918918918919,4.0,0.1025641,14.0,0.35897436,0.25531915,0.696,0.50684932,0.58333333,0.89655172,0.17117117000000004,0.57077626,19.26993865,2024,0.01
Rich Hill,BOS,0,1,0,4,0,3.2,12.272732592813576,7.363639555688145,2.454546518562715,0.0,0.83333333,0.5,0.5,86.48891420717592,4.90909303712543,7.211975121718762,7.257390642560987,4.536666775643608,-0.1088477596640586,Rich Hill,4806,448179,1.66666667,0.33333333,0.2,0.13333333,0.0909090909090909,1.0909095638056512,117.1577933914999,178.0819246098742,111.01577442548832,-2.3482976054355564,4.349800198638382,0,0,0,0,0,15,1,2,2,1,3,0,1,0,0,5,-0.2122519463300705,-0.3979119658470154,0.1856600046157837,-2.138999938964844,-0.2390841543674469,0.7526235580444336,0.6587055325508118,0.822950005531311,0.3833999931812286,3,-0.069566324353218,-0.2124497566761503,0,1,6,95.53333536783856,107.8,107.8,15.5,2.0,0.33333333,4.0,0.66666667,0.23076923,0.4375,0.32394366,0.55555556,0.85714286,0.26086957,0.45070423,16.76363636,2024,-0.01
Trey Wingenter,- - -,0,0,0,7,0,8.1,6.480000247192392,4.320000164794928,2.160000082397464,0.3666666666666666,0.56338028,0.548387096,0.25,97.2412109375,9.720000370788588,5.957568576946289,6.286479897308354,4.618007903634191,-0.1090358234941959,Trey Wingenter,17793,622259,1.5,0.14285714,0.0952381,0.04761905,0.3421052631578947,2.040000077819827,233.76402129324632,155.80406624926766,113.3878062973723,3.4335204734802343,4.534691677117926,0,0,0,0,0,42,13,9,9,2,4,0,0,1,0,6,-0.0718440192285925,-0.1534680556505918,0.0816240441054105,-4.622000098228455,-0.4342849105596542,0.1353272716091438,0.120637030651172,0.1468571403196879,0.0341999987140297,2,-0.0998163577169179,-0.4310745586099442,0,1,32,90.02580408896169,98.8,107.3,6.967741935483871,1.0,0.03125,16.0,0.5,0.24705882,0.71276596,0.49162011,0.47619048,0.79104478,0.28409091,0.52513966,17.16788321,2024,-0.17
Jordan Wicks,CHC,2,4,0,11,10,46.0,8.217391815437969,3.913043721637128,1.7608696747367076,0.3309352517985611,0.71428571,0.390410958,0.157894736,92.8328369778068,5.478261210291979,5.218625238683197,5.318653825190215,4.648751156451943,-0.109460525214672,Jordan Wicks,30094,696136,2.1,0.19811321,0.09433962,0.10377359,0.2894736842105263,1.63043488401547,135.28537846839004,132.51050575087197,114.12991880301,0.1596073851017641,4.621397300418205,1,0,0,0,0,212,55,31,28,9,20,0,2,3,0,42,-0.9955399255268276,-4.4798599779605865,3.4843199253082275,-8.126500129699707,-0.8769326880574226,0.9855158725475294,0.814083327849706,0.8464363542470065,0.965527279810472,11,-1.3783255368471146,0.3681541603543277,0,0,148,89.37603007277397,104.5,118.1,14.952054794520548,13.0,0.08783784,59.0,0.39864865,0.31590909,0.69660194,0.5,0.61870504,0.85714286,0.22065727999999996,0.48356808,18.84350548,2024,-0.48
Luke Jackson,- - -,4,3,0,52,0,53.0,10.018869366752964,4.415094975179273,1.1886794163944197,0.3191489361702128,0.66951567,0.506849315,0.155555555,94.95040002147766,5.094340355976084,4.038732103793762,4.24195163121808,3.808751159046885,-0.1100714690983295,Luke Jackson,11752,592426,2.26923077,0.25106383,0.1106383,0.14042553,0.251207729468599,1.4716983250597575,125.49474189707432,107.69667468005638,93.83071104530316,0.8523887247580042,3.732535925712415,0,0,0,3,3,235,52,33,30,7,26,0,2,5,0,59,-1.318275898694992,-3.4680634140968323,2.1497875452041626,-10.30299997329712,-1.0168309211730957,0.692652834261336,0.5019452168391301,0.6330769245441144,0.666936844587326,38,-1.0327841341495514,-0.8704433320324614,3,10,148,89.16781156357021,104.1,109.5,8.383561643835616,13.0,0.08783784,59.0,0.39864865,0.31836735,0.63934426,0.46782988,0.45512821,0.85347985,0.29137528999999995,0.46564885,18.26951399,2024,-0.33
Joely Rodríguez,BOS,0,1,0,14,0,13.2,7.902441046339163,1.317073507723194,1.9756102615847908,0.3478260869565217,0.50561798,0.591836734,0.333333333,,5.926830784754372,4.76043643199118,4.922577788587387,3.064631629498595,-0.110619269311428,Joely Rodriguez,11487,570257,6.0,0.1875,0.03125,0.15625,0.3114754098360656,1.5365857590103928,141.44657909218034,120.19860394349656,74.39511763635184,1.0042529961669855,2.865775959014893,0,0,0,4,1,64,19,13,9,3,2,0,1,1,0,12,-0.8050059676170349,-1.643339991569519,0.8383339643478394,-3.909000396728515,-0.4163861572742462,0.9583075046539308,0.8222203850746155,1.069442868232727,1.3741166591644287,12,-0.4778636991977691,-0.362165168057886,0,4,49,85.69183474170919,104.7,109.9,-1.326530612244898,5.0,0.10204082,14.0,0.28571429,0.33009709,0.58219178,0.47791165,0.61764706,0.89411765,0.18487394999999995,0.58634538,18.29120879,2024,-0.53
Aaron Brooks,OAK,0,2,0,5,4,26.2,4.050000096559526,2.7000000643730178,1.3500000321865089,0.3085106382978723,0.63186813,0.474226804,0.121212121,92.40851100145188,5.062500120699409,6.694176728899932,5.228979827463628,5.1500902282823136,-0.1112926173955202,Aaron Brooks,12272,605156,1.5,0.10084034,0.06722689,0.03361345,0.3,1.5375000366568574,130.6882486614303,132.83508760059868,126.27625905747428,-0.1664797067642194,5.3033068910188845,2,0,0,0,0,119,33,19,15,4,8,0,1,0,0,12,-0.7773879803717136,-2.0151939168572426,1.2378059327602386,-5.991399765014648,-0.6387422680854797,0.7024131011767466,0.6011214288217681,0.7871199965476989,0.7581000328063965,4,-0.5744010731577873,-0.5323379370761652,0,0,98,91.50206009383054,106.7,113.4,11.144329896907216,10.0,0.10204082,47.0,0.47959184,0.30693069,0.68159204,0.49379653,0.56451613,0.9270073,0.18592964999999995,0.49875931,16.82624113,2024,-0.19
Wade Miley,MIL,0,1,0,2,2,7.0,2.5714285714285716,5.142857142857143,1.2857142857142858,0.2272727272727272,0.625,0.523809523,0.166666666,90.38611328125,6.428571428571429,8.0495611888024,6.595051206861223,6.033915555051395,-0.1116298735141754,Wade Miley,8779,489119,0.5,0.06666667,0.13333333,-0.06666667,0.24,1.4285714285714286,157.0824573842299,160.88522693608363,147.60341879421367,-0.1664797782897942,6.6129490900334265,0,0,0,0,0,30,6,5,5,1,4,0,1,0,1,2,-0.1341139674186706,-0.4329820275306701,0.2988680303096771,-1.2590999603271484,-0.1394878327846527,0.7206128835678101,0.6471428871154785,0.8899999856948853,0.5475000143051147,2,-0.0242780596017837,-0.1618329168696082,0,0,23,89.96190243675595,104.4,107.8,0.0476190476190476,2.0,0.08695652,8.0,0.34782609,0.26229508,0.63157895,0.44067797,0.9375,0.88888889,0.09615384999999999,0.48305085,13.76136364,2024,-0.1
Andrew Saalfrank,ARI,0,0,0,2,0,1.0,0.0,36.00003862385125,0.0,0.5,0.33333333,0.25,0.0,,36.00003862385125,23.431878850757155,15.16649265290688,16.678502681339516,-0.1124098449945449,Andrew Saalfrank,26203,685314,0.0,0.0,0.5,-0.5,0.5,6.000006437308542,864.4176137523319,381.2746973368118,404.8375690787872,20.833545970944375,16.676729084014895,0,0,0,0,0,8,2,4,4,0,4,1,0,1,0,0,-0.2663359940052032,-0.2975519597530365,0.0312159955501556,-3.371000051498413,-0.3425815105438232,1.0954221487045288,0.6259999871253967,0.7789999842643738,0.8059999942779541,1,-0.1153971329331398,-0.1277383507889834,0,1,4,96.8249969482422,105.0,105.0,10.75,1.0,0.25,3.0,0.75,0.1875,0.7,0.38461538,0.33333333,1.0,0.19999999999999996,0.38461538,22.73684211,2024,-0.28
Deivi García,CHW,1,2,1,14,0,14.0,9.642859770327917,7.0714304982404705,1.285714636043722,0.35,0.45454545,0.333333333,0.105263157,95.26309706289555,7.0714304982404705,4.8383789263533465,5.237908914138014,5.432777518536599,-0.1145128980278968,Deivi Garcia,20276,665620,1.36363636,0.22058824,0.16176471,0.05882353,0.2807017543859649,1.9285719540655828,175.37310068273172,124.92211368896528,133.3088317933656,1.8335215841024564,5.030799791045754,0,0,0,0,1,68,16,16,11,2,11,1,0,4,0,15,-0.4153119325637817,-1.74025297164917,1.3249410390853882,-4.423000335693359,-0.4257925152778625,1.0244594812393188,0.9992777705192566,1.0599714517593384,0.5662000179290771,11,-0.2083548158407211,-0.197041337125101,2,3,42,89.36904761904762,101.3,109.4,20.071428571428573,3.0,0.07142857,15.0,0.35714286,0.25308642,0.63636364,0.41696113,0.56097561,0.79220779,0.28813559,0.42756184,17.27102804,2024,-0.71
Nick Burdi,NYY,1,0,0,12,0,9.2,11.172418936823652,8.379314202617739,0.9310349114019708,0.1904761904761904,0.95890411,0.272727272,0.083333333,97.6647265625,1.8620698228039416,3.6549941143930544,5.442342895050169,5.974491506392847,-0.1158917918801307,Nick Burdi,16074,595897,1.33333333,0.26666667,0.2,0.06666667,0.1470588235294117,1.4482765288475103,46.82484711302447,131.10123415465475,146.78535922486745,-3.5802730722462273,5.1615557583292935,0,0,0,3,0,45,5,2,2,1,9,0,2,3,0,12,-0.0883399024605751,-0.8466119766235352,0.758272111415863,-0.9230002760887146,-0.1025124490261077,1.0958079099655151,0.631202220916748,1.2213666439056396,1.4886000156402588,11,-0.0489142872393131,-0.0317019427195992,0,2,22,83.99090576171875,99.0,109.5,30.272727272727273,1.0,0.04545455,7.0,0.31818182,0.23893805,0.60824742,0.40952381,0.55555556,0.84745763,0.24418605000000004,0.46190476,20.66049383,2024,0.34
Anthony Gose,CLE,0,0,0,3,0,4.1,8.307692917141027,2.076923229285257,4.153846458570514,0.4666666666666667,0.69444444,0.470588235,0.4,95.89326615767044,10.384616146426286,10.499699835292018,8.012633979955396,3.7572587518850824,-0.1173388212919235,Anthony Gose,5097,543238,4.0,0.18181818,0.04545455,0.13636364,0.4285714285714285,2.3076924769836187,261.28685695115803,199.9628092818233,91.6259970743786,2.3719821664708896,3.6787084283924174,0,0,0,0,0,22,9,5,5,2,1,0,0,1,0,4,-0.086691990494728,-0.1480839699506759,0.0613919831812381,-2.7710001468658447,-0.292809247970581,0.1385565251111984,0.2011999934911728,0.2342666685581207,,0,-0.515583336353302,-0.1100962584918595,0,0,17,89.72941320082721,105.1,110.2,9.0,3.0,0.17647059,8.0,0.47058824,0.25714286,0.65909091,0.48101266,0.33333333,0.93103448,0.21052632000000004,0.55696203,18.19298246,2024,-0.15
Seranthony Domínguez,- - -,3,4,11,63,0,58.2,10.431819651491592,3.221591362960639,1.8409093502632223,0.2631578947368421,0.73883162,0.358024691,0.155844155,97.90028135926572,4.44886426313612,3.728423937527204,4.683525446562266,4.00894547560023,-0.1180872321128845,Seranthony Dominguez,19249,622554,3.23809524,0.26666667,0.08235294,0.18431373,0.2241379310344827,1.2443183571223633,108.25479238377976,114.19239968468214,98.35187696770473,-0.2346611834261454,3.410144451715227,0,0,0,6,2,255,52,32,29,12,21,0,2,8,1,68,0.2549322042614221,-4.988271236419678,5.243203401565552,0.9849998354911804,0.0970291271805763,1.1246784162178314,0.9692372049110524,1.0622317753140889,1.1292222340901692,36,-0.1773282065987587,0.4039994048589074,14,11,164,86.88827100212191,104.3,109.0,16.290123456790123,20.0,0.12195122,54.0,0.32926829,0.26974952,0.66605505,0.47274436,0.50714286,0.84848485,0.24652087,0.51221805,18.74812968,2024,0.18
Blair Henley,HOU,0,0,0,1,1,0.1,0.0,81.0000844896721,0.0,0.8,0.375,0.4,0.0,92.24776204427084,135.00014081612017,15.535617826838015,39.16651732925518,48.23857722948226,-0.1204695180058479,Blair Henley,26190,668874,0.0,0.0,0.33333333,-0.33333333,0.8,21.0000219047298,3375.98311721966,977.0803882576766,1198.2130930158312,95.83362348686498,11.83549585866688,0,0,0,0,0,9,4,5,5,0,3,0,1,0,0,0,-0.5151079893112183,-0.5419679880142212,0.0268599744886159,-6.068999767303467,-0.6302180886268616,1.6021777391433716,0.9100000262260436,0.9100000262260436,1.2883999347686768,1,-0.2944590747356415,-0.0270458224592405,0,0,5,86.34000244140626,107.6,107.6,22.8,0.0,0.0,1.0,0.2,0.09090909,0.35294118,0.20512821,0.5,1.0,0.125,0.43589744,17.93548387,2024,-0.32
Zach Brzykcy,WSN,0,0,0,6,0,5.2,6.352941889251472,4.764706416938604,3.176470944625736,0.3684210526315789,0.32608696,0.285714285,0.181818181,93.98627761314656,14.294119250815813,8.049426246675361,7.931186195228399,6.278025857120664,-0.120900310575962,Zach Brzykcy,27783,694350,1.33333333,0.14285714,0.10714286,0.03571429,0.36,2.1176472964171573,346.69466156584826,192.7485155151547,153.50252088089042,6.362933055587414,5.508195929541771,0,0,0,0,0,28,9,9,9,2,3,0,0,0,0,4,-0.0155739756301045,-0.0295959692448377,0.014021991752088,-4.48900032043457,-0.4856550395488739,0.0374857150018215,0.02956666611135,0.02956666611135,0.0087599996477365,5,-0.1279197931289672,-0.2875444878470729,0,0,21,92.72857375372024,106.0,109.8,19.428571428571427,4.0,0.19047619,10.0,0.47619048,0.3559322,0.55555556,0.44230769,0.61904762,0.92,0.21739129999999995,0.43269231,20.06493506,2024,-0.27
Mike Clevinger,CHW,0,3,0,4,4,16.0,8.437501005828501,5.0625006034971,2.2500002682209335,0.36,0.70866142,0.339622641,0.16,93.55582819065124,6.7500008046628,6.873605099360984,6.228980143368288,5.341493172293263,-0.1214188858866691,Mike Clevinger,12808,605182,1.66666667,0.19230769,0.11538462,0.07692308,0.3188405797101449,1.937500230968026,167.40157044875113,148.89834556961415,131.03789911709606,0.5210206612945125,5.110304569177712,0,0,0,0,0,78,22,13,12,4,9,1,0,2,0,15,-0.7538999319076538,-1.9282259941101072,1.1743261814117432,-6.518599987030029,-0.7000117897987366,0.977351725101471,0.910544455051422,0.8700000047683716,0.9619500041007996,4,-0.7254833579063416,-0.0458867768620624,0,0,54,90.00377727004717,106.5,114.4,18.30188679245283,8.0,0.14814815,20.0,0.37037037,0.32236842,0.62251656,0.47194719,0.73469388,0.75531915,0.25174825,0.49834983,21.40707965,2024,-0.14
Antonio Senzatela,COL,0,1,0,3,3,12.1,5.1081082397695035,5.837837988308004,2.1891892456155015,0.3333333333333333,0.69148936,0.435897435,0.2,94.76309967041016,6.567567736846505,8.976677917437943,7.139452853666076,5.816219800099876,-0.1216434240341186,Antonio Senzatela,15488,622608,0.875,0.12962963,0.14814815,-0.01851852,0.3260869565217391,1.8648649129317236,140.01818582306765,165.65765065498866,142.34264335209093,-0.5718851168195709,6.253057472586525,0,0,0,0,0,54,15,10,9,3,8,0,0,0,1,7,-0.2368160188198089,-1.1689079999923706,0.9320919513702391,-2.9042000770568848,-0.2266437262296676,0.9217085242271424,0.8007428646087646,0.8539999723434448,1.0404000282287598,3,-0.2542420625686645,-0.0026895080907046,0,0,39,89.87948843149039,106.9,111.3,16.512820512820515,6.0,0.15384615,18.0,0.46153846,0.21568627,0.59482759,0.41743119,0.59090909,0.94202899,0.14285714000000005,0.53211009,17.3006135,2024,0.0
