Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA,ERA,xERA,FIP,xFIP,fWAR,NameASCII,PlayerId,MLBAMID,K/BB,K%,BB%,K-BB%,AVG,WHIP,ERA-,FIP-,xFIP-,E-F,SIERA,QS,CG,ShO,HLD,BS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,Pace,Year,bWAR,EV,Barrel%,HardHit%
Ambiorix Burgos,NYM,1,0,0,17,0,23.2,7.225353471392626,3.4225358548701914,1.1408452849567303,0.2153846153846154,0.75630252,0.287878787,0.081081081,95.13503848805146,3.4225358548701914,,4.676225129150065,4.989555611735419,0.0486120134592056,Ambiorix Burgos,3246,434586,2.11111111,0.19387755,0.09183673,0.10204082,0.1954022988505747,1.0985917558842588,79.15873020087093,105.16896591445808,111.0729897718535,-1.253689274279874,4.328736918419746,0,0,0,1,0,98,17,10,9,3,9,0,2,2,0,19,-0.2386879920959472,-0.8317999839782715,0.5931119322776794,2.4089999198913574,0.2417955249547958,0.3264558613300323,0.3570156097412109,0.4317176640033722,0.3614000082015991,12,0.1202936172485351,-0.8514429711718955,0,1,0.44444444,0.88888889,0.74074074,0.25,0.6875,0.4,0.66666667,,2007,0.23,,,
Josh Newman,COL,0,0,0,2,0,2.0,13.5,0.0,0.0,0.4,0.5,0.6,0.0,87.88419596354167,4.5,,0.2396051406860353,0.8668414473533632,0.0478451363742351,Josh Newman,7383,456682,3.0,0.375,0.0,0.375,0.25,1.0,94.00541566007315,3.85607886471463,18.148701665379807,4.260394859313965,0.798435047864914,0,0,0,0,0,8,2,1,1,0,0,0,0,1,0,3,-0.0005099829868413,-0.0013200000394135,0.0008100169943645,0.1770000159740448,0.0192112997174263,0.0081111332401633,0.0104999998584389,0.0104999998584389,,0,-0.0555800981819629,-0.0072943450975659,0,0,0.0,0.42857143,0.33333333,,0.66666667,0.33333333,0.77777778,,2007,0.02,,,
Mike Koplove,CLE,0,0,0,5,0,6.0,6.0,3.0,0.0,0.3157894736842105,0.55555556,0.368421052,0.0,89.11518096923828,6.0,,3.4062718073527023,5.706138265132905,0.0477515086531639,Mike Koplove,63,407377,2.0,0.15384615,0.07692308,0.07692308,0.2608695652173913,1.3333333333333333,135.60468392890573,78.83475810024194,127.95232721969587,2.5937281926472977,4.620519736285802,0,0,0,0,0,26,6,4,4,0,2,0,1,0,0,4,-0.0412659533321857,-0.0954459905624389,0.0541799962520599,-0.1500000357627868,-0.0181547068059444,0.1374570727348327,0.1166097149252891,0.1537200063467025,0.0606000013649463,1,-0.1896314918994903,-0.1105782573055689,0,0,0.3,0.69230769,0.45454545,1.0,1.0,0.0,0.39393939,,2007,-0.01,,,
Neal Cotts,CHC,0,1,0,16,0,16.2,7.559997692871798,4.859998516846156,0.5399998352051284,0.2857142857142857,0.703125,0.4375,0.05,,4.859998516846156,,4.499604756164668,5.224971670801841,0.045622456818819,Neal Cotts,1797,425840,1.55555556,0.18421053,0.11842105,0.06578947,0.234375,1.439999560547009,105.44233827257838,98.75771383947723,116.3791712885286,0.3603937606814877,4.460979538172475,0,0,0,2,0,76,15,9,9,1,9,0,3,0,0,14,0.0989940017461776,-1.4280600547790527,1.527053952217102,-2.3930001258850098,-0.2237930446863174,1.1949766874313354,1.0616657733917236,1.4497125148773191,1.838850021362305,12,0.0139842424541711,0.0688575424838851,3,3,,,,,,,,,2007,0.05,,,
Dan Meyer,OAK,0,2,0,6,3,16.1,6.061223723003734,4.959183046093964,1.1020406769097697,0.3157894736842105,0.38167939,0.224137931,0.058823529,90.34447913747198,8.816325415278158,,5.137564084252861,6.157078374870923,0.0424237661063671,Dan Meyer,4402,434159,1.22222222,0.13924051,0.11392405,0.02531646,0.2857142857142857,1.7755099794657403,200.547589378062,116.54605452905368,137.93972643526223,3.6787613310252967,5.875479386054876,0,0,0,0,0,79,20,19,16,2,9,0,0,3,0,11,-0.7899920186027884,-1.3854980170726776,0.5955060012638569,-8.379099547863007,-0.8448612056672573,0.6042240716247673,0.5121984382470449,0.4917333349585533,0.6523500010371208,4,-0.3306428045034408,-0.9768059644250932,0,0,0.23255814,0.63020833,0.44230769,0.675,0.87603306,0.17391303999999996,0.52747253,,2007,-0.66,,,
Boone Logan,CHW,2,1,0,68,0,50.2,6.217110256082841,3.5526344320473378,1.243422051216568,0.3170731707317073,0.70809249,0.508982035,0.120689655,91.23393665660512,4.9736882048662725,,4.838290635107338,4.478278732301184,0.0398272909224033,Boone Logan,5525,457429,1.75,0.15486726,0.08849558,0.06637168,0.2864077669902912,1.5592117785096649,106.84107824707456,103.84685847964896,100.75775510200668,0.1353975697589344,4.252964074624318,0,0,0,11,2,226,59,30,28,7,20,3,0,2,0,35,0.0162160098552703,-3.3561840057373047,3.3724000453948975,-5.6110005378723145,-0.4999268054962158,0.8791830539703369,0.7660900354385376,1.2948176860809326,1.2868727445602417,55,-0.0316322594881057,0.0500766662382585,12,7,0.25514403,0.6102719,0.45993031,0.70967742,0.82178218,0.20454545000000002,0.57665505,,2007,0.49,,,
Greg Aquino,MIL,0,1,0,15,0,14.0,7.714286765273879,3.2142861521974497,1.28571446087898,0.275,0.59210526,0.390243902,0.133333333,93.89267147288604,4.50000061307643,,4.453891020405072,3.940825893364056,0.0343626998364925,Greg Aquino,1899,425628,2.4,0.20338983,0.08474576,0.11864407,0.2407407407407407,1.28571446087898,102.85656868366064,99.170471138251,87.43505160536688,0.0461095926713577,3.7811432654973025,0,0,0,2,2,59,13,9,7,2,5,1,0,2,0,12,-1.3977659940719604,-2.135040044784546,0.7372739911079407,-8.565999984741211,-0.8177410364151001,1.243243932723999,0.826694130897522,1.2733867168426514,1.3039427995681765,7,0.1023828834295272,-1.22667229862852,1,4,0.3030303,0.6744186,0.51315789,0.7,0.79310345,0.23076923000000005,0.56578947,,2007,-0.14,,,
Scott Dohmann,TBD,3,0,0,31,0,32.2,7.163266700290505,4.9591846386626575,0.8265307731104429,0.2921348314606741,0.79439252,0.386363636,0.09090909,93.74046479985957,3.3061230924417715,,4.494707425779671,4.568103243331151,0.0338020622730255,Scott Dohmann,1936,430617,1.44444444,0.19117647,0.13235294,0.05882353,0.2457627118644068,1.4387757902292897,74.12314257738517,102.02109617225,102.74718392332072,-1.1885843333378996,4.577514096907486,0,0,0,4,0,136,29,13,12,3,18,1,0,0,0,26,1.0065680742263794,-1.803421974182129,2.8099899291992188,6.938999652862549,0.6888855695724487,1.109200954437256,0.8007424473762512,0.8654645085334778,0.9175304174423218,23,0.6708581447601318,0.2366131932329495,8,2,0.28378378,0.58536585,0.44230769,0.76190476,0.85416667,0.17391303999999996,0.52564103,,2007,0.8,,,
Erasmo Ramirez,- - -,0,0,0,7,0,6.1,1.4210529168887724,4.263158750666317,0.0,0.28,0.8,0.291666666,0.0,82.60798828125,2.842105833777545,,4.344868520488414,6.721764475603472,0.0337055269628763,Erasmo Ramirez,1699,285063,0.33333333,0.03448276,0.10344828,-0.06896552,0.2692307692307692,1.5789476854319693,64.41313786470106,98.40574618722276,150.34523504122097,-1.5027626867108692,6.7874235273779195,0,0,0,0,0,29,7,2,2,0,3,0,0,0,0,1,-0.0784079823642969,-0.1224120047409087,0.0440040184184908,1.8300000578165057,0.1820824071764946,0.2109172762981776,0.2776124952360987,0.5162285555686269,1.2405499243177474,4,0.0722855804488062,-0.4440331382612355,0,0,0.35714286,0.60606061,0.49180328,0.7,0.95,0.13333333000000003,0.54098361,,2007,0.09,,,
Brandon Duckworth,KCR,3,5,1,26,3,46.2,4.0500007172994525,4.435715071327971,0.5785715310427789,0.294478527607362,0.63559322,0.451219512,0.054545454,89.86536780069041,4.628572248342231,,4.718176831128693,5.360948239257818,0.0280674397945404,Brandon Duckworth,954,346855,0.91304348,0.09952607,0.10900474,-0.00947867,0.2727272727272727,1.5857145665616903,100.89710745421588,106.61184938907635,120.30707562375976,-0.0896045827864613,5.43910249383559,1,0,0,5,0,211,51,30,24,3,23,2,1,7,0,21,-1.293597936630249,-4.181194067001343,2.887596011161804,-3.7160998582839966,-0.372775986790657,0.9264188476277692,0.8597380251720034,1.0764692242328937,1.777473656754745,19,-0.1708341017365455,-1.2255083193429646,4,8,0.22147651,0.59836066,0.39114391,0.90909091,0.91780822,0.08490566,0.4501845,,2007,-0.27,,,
Mitch Stetter,MIL,1,0,0,6,0,5.0,7.200001373291277,3.6000006866456387,0.0,0.1666666666666666,0.66666667,0.416666666,0.0,84.98985290527344,3.6000006866456387,,4.039605293273955,5.294078145880318,0.0278358459472656,Mitch Stetter,5579,449777,2.0,0.2,0.1,0.1,0.125,0.8000001525879197,82.28525943111988,89.81649812736208,117.93680292248838,-0.4396046066283166,4.029287547864914,0,0,0,0,0,20,2,2,2,0,2,0,2,3,0,4,0.1314900070428848,-0.0929199755191803,0.2244099974632263,0.5720000267028809,0.0492101944983005,0.6037999987602234,0.5830142498016357,1.19243323802948,1.119249939918518,4,0.1165677011013031,0.1012030960382662,2,1,0.24,0.61290323,0.44642857,0.16666667,0.89473684,0.28,0.55357143,,2007,0.09,,,
Marcos Carvajal,FLA,0,0,0,3,0,4.0,4.5,4.5,0.0,0.4,0.6,0.4,0.0,90.64793178013392,6.75,,3.7396051406860353,6.248550367355347,0.02537776902318,Marcos Carvajal,3216,434881,1.0,0.08333333,0.08333333,0.0,0.3636363636363636,2.5,152.9811717140874,84.14749497297824,139.45021572811896,3.0103948593139647,5.368733659578137,0,0,0,0,0,24,8,4,3,0,2,0,0,0,0,2,0.0018399999244138,-0.0025599999353289,0.0043999999761581,-1.843999981880188,-0.1705524027347564,0.0103519922122359,0.0062000001780688,0.0082666669040918,,0,0.0131930001080036,0.1645505575271154,0,0,0.23076923,0.72727273,0.45833333,0.66666667,0.875,0.18181818000000005,0.45833333,,2007,-0.05,,,
Kevin Barry,ATL,0,0,0,1,0,2.0,18.0,9.0,0.0,0.75,0.375,0.25,0.0,,22.5,,2.2396051406860353,2.2396051406860353,0.0250640641897916,Kevin Barry,3460,435258,2.0,0.28571429,0.14285714,0.14285714,0.5,4.0,511.958413644245,49.59625178921206,49.09023286427443,20.26039485931397,3.504084277981465,0,0,0,0,0,14,6,5,5,0,2,0,0,1,0,4,-0.0061200000345706,-0.0083600003272295,0.0022400000598281,-3.9560000896453857,-0.3936319947242737,0.0133333001285791,0.0149999996647238,0.0299999993294477,,0,-0.2252099961042404,-0.2337911495650778,0,0,,,,,,,,,2007,-0.14,,,
Brian Falkenborg,STL,0,1,0,16,0,18.2,7.714286765273879,3.85714338263694,0.9642858456592348,0.3508771929824561,0.74468085,0.448275862,0.083333333,91.85524680397728,4.821429228296175,,4.364605293955143,4.58464154107726,0.0249743908643722,Brian Falkenborg,1859,237346,2.0,0.19047619,0.0952381,0.0952381,0.2933333333333333,1.6071430760987249,111.67640163097523,99.3131562730762,101.94639252063622,0.4568239343410321,4.062077483549363,0,0,0,1,0,84,22,10,10,2,8,0,1,1,0,16,0.4235201179981231,-0.6853479743003845,1.1088680028915403,-1.3009999990463257,-0.1569717675447464,0.6791931390762329,0.7506904602050781,0.8544874787330627,1.1063857078552246,14,-0.0089998878538608,0.6325634865294169,3,1,0.28301887,0.57377049,0.43859649,0.66666667,0.82857143,0.21999999999999997,0.53508772,,2007,-0.01,,,
Yhency Brazoban,LAD,0,0,0,4,0,1.2,27.000010299686547,16.20000617981193,0.0,0.75,0.33333333,0.5,0.0,93.52974446614584,16.20000617981193,,2.639604911804112,2.639604911804112,0.023066321387887,Yhency Brazoban,2150,430674,1.66666667,0.41666667,0.25,0.16666667,0.3333333333333333,3.6000013732915397,374.53070063173703,58.98373842046416,58.10606381734535,13.560401268007816,4.201080886998081,0,0,0,0,0,12,3,4,3,0,3,1,0,0,0,5,-0.3424639999866485,-0.3702879846096039,0.0278239883482456,-4.134999752044678,-0.4235166907310486,0.5890857577323914,0.2522000074386596,0.4178999960422516,0.8907999992370605,3,-0.2321839928627014,-0.3491643006436956,0,2,0.17647059,0.33333333,0.25,0.66666667,0.8,0.25,0.46875,,2007,-0.19,,,
Mike Schultz,ARI,0,0,0,1,0,1.0,9.0,0.0,0.0,0.5,1.0,0.5,0.0,,0.0,,1.2396051406860351,1.2396051406860351,0.022804019972682,Mike Schultz,7057,449128,1.0,0.33333333,0.0,0.33333333,0.3333333333333333,1.0,0.0,25.86122033675048,26.550642584335165,-1.2396051406860351,0.8339142183855808,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0.0158559996634721,-0.0095399999991059,0.0253960005939006,0.5360000133514404,0.052394900470972,0.2601329982280731,0.2556000053882599,0.2556000053882599,,0,0.0460361987352371,0.0149172357443452,0,0,,,,,,,,,2007,0.03,,,
Joe Bisenius,PHI,0,0,0,2,0,2.0,13.500027358587396,9.000018239058264,0.0,0.5,1.0,0.0,0.0,,0.0,,3.2396051406860353,4.494080296287256,0.0216896031051874,Joe Bisenius,7370,445202,1.5,0.33333333,0.22222222,0.11111111,0.2857142857142857,2.0000040531240586,0.0,70.23516833849622,99.90517916782828,-3.2396051406860353,4.591901868389038,0,0,0,0,0,9,2,0,0,0,2,0,0,0,0,3,-0.005911998450756,-0.0510759986937046,0.0451640002429485,-0.1990000009536743,-0.015881597995758,0.3264443278312683,0.2207333296537399,0.5019999742507935,0.1953999996185302,2,-0.0388400964438915,0.0207298156188809,0,0,,,,,,,,,2007,0.09,,,
Joey Devine,ATL,1,0,0,10,0,8.1,7.560001153564629,8.640001318359577,0.0,0.2916666666666667,0.93333333,0.565217391,0.0,94.33303881448413,1.080000164794947,,4.4396053237915325,5.643899216353466,0.0194497052580118,Joey Devine,9862,457733,0.875,0.17948718,0.20512821,-0.02564103,0.2258064516129032,1.800000274658245,24.574007604619748,99.69449515950602,125.8216265222429,-3.3596051589965854,5.791038478857807,0,0,0,0,0,39,7,1,1,0,8,2,0,1,0,7,0.2396779954433441,-0.1618199944496154,0.4014979898929596,4.023000240325928,0.4043982028961181,0.6737046837806702,0.4178600013256073,0.7100600004196167,0.2437999993562698,5,0.0905698612332344,0.2651913516743682,1,0,0.25,0.65625,0.42567568,0.52380952,0.88095238,0.23809524000000004,0.43243243,,2007,0.3,,,
Darrell Rasner,NYY,1,3,0,6,6,24.2,4.013514547996147,2.918919671269925,1.4594598356349624,0.2906976744186046,0.74850299,0.4,0.111111111,87.76421797902961,4.013514547996147,,5.6720382000776395,5.394781942670875,0.0188541077077388,Darrell Rasner,4770,434480,1.375,0.0990991,0.07207207,0.02702703,0.2871287128712871,1.5000003866248226,89.14057047399966,127.2722884655732,121.05642281118028,-1.6585236520814923,5.3680295939516744,0,0,0,0,0,111,29,14,11,4,8,0,2,0,0,11,-0.2566520273685455,-2.0225560665130615,1.7659039497375488,-1.3313002586364746,-0.1378685981035232,0.9357415437698364,0.8852792382240295,0.878333330154419,1.3332666158676147,6,-0.1120204851031303,-0.1622561344157247,0,0,0.23529412,0.57894737,0.41666667,0.875,1.0,0.03333333000000005,0.52777778,,2007,0.25,,,
Ross Detwiler,WSN,0,0,0,1,0,1.0,9.0,0.0,0.0,0.0,1.0,0.666666666,0.0,93.51837158203124,0.0,,1.2396051406860351,2.494077754020691,0.0175642576068639,Ross Detwiler,2859,446321,1.0,0.25,0.0,0.25,0.0,0.0,0.0,27.505359910230197,54.82594130630297,-1.2396051406860351,1.862560047864914,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.0005419999943114,-0.0004839999892283,0.0010260000126436,0.5230000019073486,0.0519622005522251,0.0125000001862645,0.0099999997764825,0.0099999997764825,,0,0.0342000015079975,0.0091599973908066,0,0,0.22222222,0.7,0.47368421,1.0,1.0,0.0,0.52631579,,2007,0.03,,,
Francisco Del Rosario,PHI,0,3,1,23,0,26.1,8.544305447794361,4.443038832853068,1.025316653735323,0.3780487804878049,0.74786325,0.34939759,0.081081081,95.31336228390956,5.468355486588391,,4.758592775849477,5.040193590748645,0.0149223105981946,Francisco Del Rosario,2091,425564,1.92307692,0.19685039,0.1023622,0.09448819,0.3090909090909091,1.7848104713170443,120.19645349759304,103.805915310128,112.21434907141575,0.7097627107389135,4.1696783849503465,0,0,0,1,0,127,34,16,16,3,13,1,4,1,0,25,-0.9218100309371948,-1.940119981765747,1.0183100700378418,-4.952000141143799,-0.474502295255661,0.6188328862190247,0.5485290288925171,0.5951130390167236,0.235615387558937,13,-0.4481379985809326,-1.0414564484261013,1,5,0.20754717,0.64814815,0.42990654,0.54545455,0.68571429,0.34782609,0.5046729,,2007,-0.1,,,
Willie Eyre,TEX,4,6,1,33,2,68.0,5.558823217570181,4.2352938800534705,1.0588234700133676,0.3125,0.69138277,0.450892857,0.1,92.04479853312176,5.161764416315168,,4.989605042513684,4.936043414147418,0.0147062987089157,Willie Eyre,2078,425466,1.3125,0.13680782,0.10423453,0.03257329,0.2846715328467153,1.6176469680759784,110.97366391757026,109.54099491881723,110.89630460260707,0.1721593738014837,4.835107180912192,0,0,0,1,0,307,78,42,39,8,32,4,1,5,0,42,-1.6946939826011658,-6.003200173377991,4.308505952358246,-0.7100005149841309,-0.0634232759475708,0.9263004361643024,0.7588598064229458,1.0037636793021,0.9141825981762098,23,-0.1905947625637054,-1.6389347469102271,8,9,0.24725275,0.62531646,0.44400527,0.67777778,0.85425101,0.19287834000000004,0.52042161,,2007,-0.13,,,
Dana Eveland,ARI,1,0,0,5,1,5.0,5.399997682572406,8.999996137620677,0.0,0.4,0.38461538,0.55,0.0,90.8720544885706,14.399993820193082,,5.0396043682101705,6.294076443183816,0.014675635844469,Dana Eveland,5508,445968,0.6,0.10714286,0.17857143,-0.07142857,0.3478260869565217,2.5999988842015287,307.5237902571115,109.2876203833582,140.47635482434612,9.360389451982911,6.180972372366904,0,0,0,0,0,28,8,8,8,0,5,0,0,1,0,3,-0.2430440038442611,-0.5039140731096268,0.2608700543642044,-4.6128000020980835,-0.4126077815890312,0.6192325017144603,0.538514426776341,0.6239199876785279,0.6026399970054627,5,-0.3305899351835251,-0.0619023890587404,0,1,0.29824561,0.56410256,0.40625,0.76470588,0.90909091,0.15384615000000001,0.40625,,2007,-0.39,,,
Nate Field,FLA,0,0,0,1,0,1.0,18.0,9.0,0.0,0.75,0.25,0.25,0.0,,27.0,,2.2396051406860353,4.748550367355347,0.0135412225499749,Nate Field,599,407757,2.0,0.28571429,0.14285714,0.14285714,0.5,4.0,611.9246868563496,49.829181468704,105.64083030821006,24.76039485931397,3.755104685599057,0,0,0,0,0,7,3,3,3,0,1,0,0,0,0,2,-0.0271000005304813,-0.0364280007779598,0.0093280002474784,-2.440000057220459,-0.2310609966516494,0.1820569932460785,0.1316000074148178,0.1316000074148178,,0,-0.0677966997027397,-0.0810577883742519,0,0,,,,,,,,,2007,-0.1,,,
Darren Clarke,COL,0,0,0,2,0,1.1,6.750001609325793,6.750001609325793,0.0,0.4,1.0,0.2,0.0,,0.0,,3.989605319500012,5.87131468813647,0.0094189820811152,Darren Clarke,8226,457489,1.0,0.14285714,0.14285714,0.0,0.3333333333333333,2.250000536441931,0.0,85.11384669563252,130.94747807955085,-3.989605319500012,5.599574076126384,0,0,0,0,0,7,2,0,0,0,1,0,0,0,0,1,0.0874999985098838,-0.1224000006914138,0.2099000066518783,1.1859999895095823,0.1047240048646926,1.642285704612732,0.7005000114440918,0.877500057220459,0.5005000233650208,2,0.0270871184766292,0.0261922824608082,1,0,,,,,,,,,2007,0.07,,,
Jon Adkins,NYM,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,,0.0,,3.2396051406860353,4.494077754020691,0.0088458601385355,Jon Adkins,1799,424668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.427530218428,99.9051218661815,-3.2396051406860353,5.730247547864914,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0208100005984306,0.0,0.0208100005984306,0.5059999823570251,0.0515013001859188,0.2709999978542328,0.3549999892711639,0.3549999892711639,0.2639999985694885,1,0.0768992975354194,-0.0001096268224918,0,0,,,,,,,,,2007,0.04,,,
Anderson Garcia,PHI,0,0,0,1,0,0.2,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,13.500014081612017,,3.239605140686036,8.884737789024195,0.0071762870065867,Anderson Garcia,3377,457483,0.0,0.0,0.0,0.0,0.5,3.0000031292471148,296.7352467770296,70.23516833849622,198.86880011366424,10.26040894092598,10.221247547864914,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0.0064599900506436,-0.023879999294877,0.0303399991244077,0.1199999973177909,0.0105959996581077,0.5072500109672546,0.4950000047683716,0.4950000047683716,0.9269999861717224,1,-0.0025633100885897,0.0152986278036656,0,0,,,,,,,,,2007,-0.04,,,
Augie Ojeda,ARI,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,3.2396051406860353,5.748550367355347,0.0071366629563272,Augie Ojeda,297,324432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.76986086611376,128.1804205881493,-3.2396051406860353,9.448914208626247,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5.19999994139e-05,0.0,5.19999994139e-05,0.5270000100135803,0.0521266013383865,0.0,0.0,0.0,,0,0.0,,0,0,,,,,,,,,2007,0.03,,,
Aaron Rakers,SDP,0,0,0,1,0,1.0,0.0,0.0,0.0,0.25,1.0,0.25,0.0,,0.0,,3.2396051406860353,4.494077754020691,0.0065489229746162,Aaron Rakers,2638,433258,0.0,0.0,0.0,0.0,0.25,1.0,0.0,74.5683063888584,99.9051218661815,-3.2396051406860353,5.730247547864914,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.0047879898920655,-0.0031580000650137,0.0079459799453616,0.4370000064373016,0.0491287000477314,0.091449998319149,0.128600001335144,0.128600001335144,,0,0.0262889992445707,0.0260673701383574,0,0,,,,,,,,,2007,0.03,,,
Jason Wood,FLA,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,3.2396051406860353,7.003022980690003,0.0062731131911277,Jason Wood,1999,133120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.70805713822016,156.45571931011713,-3.2396051406860353,12.948247547864913,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5270000100135803,0.0521266013383865,0.0,0.0,0.0,,0,0.0,,0,0,,,,,,,,,2007,0.04,,,
