Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA,ERA,xERA,FIP,xFIP,fWAR,NameASCII,PlayerId,MLBAMID,K/BB,K%,BB%,K-BB%,AVG,WHIP,ERA-,FIP-,xFIP-,E-F,SIERA,QS,CG,ShO,HLD,BS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,Year,EV,Barrel%,HardHit%,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%
Rudy Seanez,- - -,0,2,1,38,0,36.0,10.249999456935488,4.7499997483359575,0.9999999470180964,0.2235294117647059,0.82887701,,,,2.749999854299765,,3.882470118557968,,0.2206651195883751,Rudy Seanez,1279,121955,2.15789474,0.27333333,0.12666667,0.14666667,0.1769230769230769,1.1666666048544456,66.29786172544163,90.88502525503374,,-1.132470264258203,,0,0,0,,,150,23,12,11,4,19,0,1,4,0,41,-0.4104780405759811,-2.9211779832839966,2.510699987411499,2.7419999837875366,0.2806164920330047,1.0009005665779114,1.0106762136731828,1.0876052379608154,1.101266622543335,30,-0.0702923871576786,-0.3398163232204256,10,6,2001,,,,,,,,,,
Lou Pote,ANA,2,0,2,44,1,86.2,6.853847561672883,3.32307760565958,1.1423079269454806,0.2873134328358209,0.76208178,,,,4.153847007074475,,4.387598642766885,,0.2191703543066978,Lou Pote,30,150010,2.0625,0.17368421,0.08421053,0.08947368,0.2550724637681159,1.384615669024825,93.1910918914445,98.71334137511596,,-0.2337516356924096,,0,0,0,,,380,88,41,40,11,32,5,3,3,0,66,0.3941859155893326,-2.8298420011997223,3.2240278720855713,1.4089998602867126,0.1008805930614471,0.4558198307499741,0.4716811888288743,0.5263090810992501,0.5709724467376183,29,0.2163852155208587,0.6483992650945778,5,5,2001,,,,,,,,,,
Pasqual Coco,TOR,1,0,0,7,1,14.1,5.651164044039536,3.7674426960263574,0.0,0.2608695652173913,0.6,,,,4.395349812030751,,3.4677415733791497,,0.2046325430274009,Pasqual Coco,1294,277412,1.5,0.14285714,0.0952381,0.04761905,0.2181818181818181,1.255814232008786,95.78780469690656,78.02870791535132,,0.9276082386516008,,0,0,0,,,63,12,8,7,0,6,0,2,0,0,9,-0.1472180187702179,-0.9476819932460784,0.800464004278183,-0.1119999885559082,-0.0037436988204717,0.8795721512852293,0.8551411733907812,0.4933714440890721,1.5360499918460846,4,0.0866268165409565,-0.2540013958237398,1,1,2001,,,,,,,,,,
Casey Fossum,BOS,3,2,0,13,7,44.1,5.27819495886086,4.060149968354508,0.8120299936709016,0.2836879432624113,0.68322981,,,,4.87217996202541,,4.808535148996508,,0.2013981714844703,Casey Fossum,188,407154,1.3,0.1319797,0.10152284,0.03045685,0.2573099415204678,1.4436088776371585,106.96420771212615,111.54431112893782,,0.063644813028902,,0,0,0,,,197,44,26,24,4,20,1,6,1,1,26,0.3085599839687347,-2.8461679369211197,3.154727876186371,0.3022003173828125,0.0280433893203735,0.8000420807617639,0.7596953374644121,0.8466461621798002,1.386099994182587,10,-0.0788344740867614,0.4645141669285904,2,0,2001,,,,,,,,,,
Jaret Wright,CLE,2,2,0,7,7,29.0,5.586206896551724,6.827586206896552,0.6206896551724138,0.3469387755102041,0.65217391,,,,6.517241379310345,,4.980171312134842,,0.1983461529016494,Jaret Wright,415,124605,0.81818182,0.12857143,0.15714286,-0.02857143,0.3050847457627119,2.0,145.26917431600728,111.66829066624496,,1.537070067175503,,1,0,0,,,140,36,22,21,2,22,0,0,1,1,18,-0.5224219560623169,-3.197913885116577,2.67549204826355,-5.461699962615967,-0.468644767999649,1.2102729082107544,0.9366188049316406,0.8625714182853699,1.3747714757919312,7,-0.3435637056827545,-0.0880926195295945,0,0,2001,,,,,,,,,,
Mike Buddie,MIL,0,1,2,31,0,41.2,4.751999854980474,3.6719998879394566,0.4319999868164066,0.2480620155038759,0.67049808,,,,3.88799988134766,,4.129136796417237,,0.1930459141731262,Mike Buddie,678,133322,1.29411765,0.12643678,0.09770115,0.02873563,0.2222222222222222,1.2239999626464857,88.94669282093754,92.57939682974003,,-0.241136915069577,,0,0,0,,,174,34,20,18,2,17,2,4,3,0,22,0.5373860001564026,-0.9298620820045472,1.4672480821609497,6.4110002517700195,0.6446157693862915,0.4094758331775665,0.5133541822433472,0.6118000149726868,0.5779500007629395,24,0.9030985236167908,0.4092768514724849,6,1,2001,,,,,,,,,,
Matt Wise,ANA,1,4,0,11,9,49.1,9.121622562060232,3.283784122341684,2.0067569636532516,0.2769230769230769,0.7751938,,,,4.378378829788912,,5.136974882470008,,0.1871668845415115,Matt Wise,42,277184,2.77777778,0.23696682,0.08530806,0.15165877,0.2460732984293193,1.3175677034087003,98.2284381604568,115.38766007991036,,-0.7585960526810958,,1,0,0,,,211,47,27,24,11,18,1,2,0,0,50,-0.8078521490097046,-4.399317844770849,3.591465935111046,-2.245000123977661,-0.2087636291980743,0.9580797294867204,0.9407269700809762,0.7374727455052462,1.1254888772964478,9,-0.0086321830749511,-0.8345671083269258,0,0,2001,,,,,,,,,,
Tim Redding,HOU,3,1,0,13,9,55.2,8.892216889145212,3.880240097081547,1.7784433778290425,0.3269230769230769,0.69293478,,,,5.4970068041988585,,5.097041325058148,,0.1746883243322372,Tim Redding,573,400062,2.29166667,0.22088353,0.09638554,0.12449799,0.2792792792792792,1.5449104090232086,121.70105995210318,114.89773988170596,,0.3999654791407101,,1,0,0,,,249,62,38,34,11,24,0,3,2,0,55,-0.8872340470552444,-4.644535779953003,3.757302105426788,-7.141199588775635,-0.6537142395973206,0.8451013805330262,0.7945511907827659,0.7349538482152499,0.8634166941046715,12,-0.841666653752327,-0.2081885085900232,1,0,2001,,,,,,,,,,
Justin Speier,- - -,6,3,0,54,0,76.2,7.27826292171428,2.3478267489400904,1.5260873868110587,0.2624434389140271,0.73019802,,,,4.578262160433176,,4.731745999449952,,0.1678474247455597,Justin Speier,451,133221,3.1,0.19135802,0.0617284,0.12962963,0.2398648648648648,1.1869568564086013,93.55918773461708,100.45752017776012,,-0.1534838390167765,,0,0,0,,,324,71,40,39,13,20,3,8,6,1,62,0.3766819983720779,-4.200721979141235,4.577404022216797,8.827000141143799,0.6787225008010864,0.7073596338548603,0.7847428492137364,0.8894111315409342,0.9163409227674658,44,0.8560121357440948,-0.3234937669487283,13,12,2001,,,,,,,,,,
Willie Banks,BOS,0,0,0,5,0,10.2,8.437497485429798,3.374998994171919,0.0,0.1785714285714285,0.55555556,,,,0.8437497485429798,,2.299137052893572,,0.1667172014713287,Willie Banks,1434,110536,2.5,0.23809524,0.0952381,0.14285714,0.131578947368421,0.8437497485429798,18.523745851679777,53.91790183467743,,-1.4553873043505925,,0,0,0,,,42,5,4,1,0,4,0,0,1,1,10,0.1109319999814033,-0.056717999279499,0.1676499992609024,2.453000068664551,0.2473739981651306,0.1790665835142135,0.225018173456192,0.2552799880504608,0.2715499997138977,4,0.279869019985199,0.3396323844887298,1,0,2001,,,,,,,,,,
John Franco,NYM,6,2,2,58,0,53.1,8.437501408159967,3.206250535100788,1.350000225305595,0.3071895424836601,0.78703704,,,,4.050000675916785,,4.305387039035594,,0.1626389920711517,John Franco,874,114374,2.63157895,0.21551724,0.08189655,0.13362069,0.2606635071090047,1.3875002315640836,96.8324499338745,100.48134751307852,,-0.2553863631188093,,0,0,0,,,232,55,25,24,8,19,2,2,4,1,50,-0.3804900348186493,-6.5935959815979,6.213106155395508,-0.9430004954338074,-0.185139000415802,1.5686492919921875,1.684149980545044,1.6938930749893188,1.736128568649292,42,0.1951821446418762,-0.4377411645330759,25,11,2001,,,,,,,,,,
Mark Leiter,MIL,2,1,0,20,3,36.0,6.4999989668529885,1.9999996821086117,1.4999997615814589,0.2429906542056074,0.77380952,,,,3.749999403953647,,4.604692137682919,,0.1622571721673011,Mark Leiter,1007501,117653,3.25,0.17449664,0.05369128,0.12080537,0.2302158273381295,1.1111109345047845,85.78962326165214,103.35329974107958,,-0.8546927337292725,,1,0,0,,,149,32,16,15,6,8,2,2,3,0,26,0.2975119724869728,-1.312754124403,1.6102659702301023,2.6980001777410507,0.2593773994594812,0.5825543268160387,0.6332461635271708,0.6025399923324585,0.5357646977200228,17,0.2949861958622932,0.2157163408659633,3,1,2001,,,,,,,,,,
Jerrod Riggan,NYM,3,3,0,35,0,47.2,7.741259154273568,4.531468773233308,0.944055994423606,0.2803030303030303,0.79661017,,,,3.398601579924981,,4.20298304478285,,0.160849317908287,Jerrod Riggan,1422,339492,1.70833333,0.2029703,0.11881188,0.08415842,0.2359550561797752,1.3846154584879553,81.25799071842783,98.06743663946897,,-0.8043814648578689,,0,0,0,,,202,42,19,18,5,24,7,0,4,0,41,-0.9146400094032288,-3.42628812789917,2.511647939682007,0.4070000648498535,0.0543524026870727,0.9095346331596376,0.942028284072876,1.1014456748962402,1.2179913520812988,23,0.2311493009328842,-1.2367624750303408,6,9,2001,,,,,,,,,,
Mike MacDougal,KCR,1,1,0,3,3,15.1,4.1086965039909416,2.347826573709109,1.1739132868545543,0.3018867924528302,0.64356436,,,,4.695653147418218,,4.810006759658053,,0.1558102518320083,Mike MacDougal,612,213680,1.75,0.10447761,0.05970149,0.04477612,0.2903225806451613,1.4347829061555668,97.70779972232783,104.88423897152086,,-0.1143536122398352,,1,0,0,,,67,18,10,8,2,4,0,1,3,0,7,-0.2540900111198425,-1.392449975013733,1.1383600234985352,-1.135200023651123,-0.1053479984402656,0.8725439310073853,0.8118821978569031,0.8700000047683716,1.1990000009536743,3,-0.3210079073905945,0.0298019267054891,0,0,2001,,,,,,,,,,
Wascar Serrano,SDP,3,3,0,20,5,46.2,7.521426829416328,4.049999061993407,1.3499996873311355,0.3464052287581699,0.6284153,,,,6.557141338465517,,4.806279279553255,,0.153043508529663,Wascar Serrano,1011754,150444,1.85714286,0.17567568,0.09459459,0.08108108,0.3015075376884422,1.7357138837114603,161.15288428729042,113.2571579227715,,1.7508620589122614,,2,0,0,,,222,60,37,34,7,21,1,2,6,1,39,-0.4710160121321678,-3.8858078718185425,3.4147919416427612,-10.606900215148926,-1.1046805083751678,0.9317063093185424,0.7198302127280325,0.7673499882221222,0.4797666594386101,12,-1.3927747011184692,0.8872334083084283,1,3,2001,,,,,,,,,,
Andy Ashby,LAD,2,0,0,2,2,11.2,5.39999852861717,0.7714283612310243,1.5428567224620486,0.3076923076923077,0.81967213,,,,3.8571418061551217,,4.334850764761262,,0.1497873365879058,Andy Ashby,637,110351,7.0,0.14285714,0.02040816,0.12244898,0.2916666666666667,1.2857139353850404,94.28448388187664,98.98598603690408,,-0.4777089586061405,,0,0,0,,,49,14,5,5,2,1,0,0,0,0,7,0.2487079948186874,-0.4776840209960937,0.7263920307159424,0.5182000398635864,0.0342499911785125,0.729059100151062,0.6895334124565125,0.8700000047683716,1.225000023841858,2,-0.1086708009243011,0.4498063752106036,0,0,2001,,,,,,,,,,
Bret Saberhagen,BOS,1,2,0,3,3,15.0,6.0,0.0,1.8,0.32,0.56962025,,,,6.0,,4.515803496042888,,0.1493430286645889,Bret Saberhagen,1011355,121604,10.0,0.15625,0.0,0.15625,0.3015873015873015,1.2666666666666666,131.72445420221322,104.82195245946716,,1.4841965039571123,,1,0,0,,,64,19,11,10,3,0,0,1,0,0,10,-0.5566999912261963,-1.4053000211715698,0.8486000299453735,-2.5424001216888428,-0.2549000084400177,0.810883641242981,0.6918752193450928,0.8700000047683716,0.7683333158493042,3,-0.0713140070438385,-0.6152209813459215,0,0,2001,,,,,,,,,,
Eric Knott,ARI,0,1,0,3,1,4.2,7.714280065229232,0.0,0.0,0.4210526315789473,0.1,,,,1.928570016307308,,2.620565714641264,,0.1448088251054287,Eric Knott,62,407482,4.0,0.16,0.0,0.16,0.3478260869565217,1.7142844589398294,42.65083168959508,58.44133354328057,,-0.6919956983339559,,0,0,0,,,25,8,9,1,0,0,0,2,0,0,4,-0.6126380264759064,-0.912741981446743,0.3001039875089191,-5.231000006198883,-0.5068170987069607,1.2719952011108395,0.9520333409309388,0.9511333306630452,1.221933325131734,3,-0.1905629970133304,-0.2910724886715892,0,1,2001,,,,,,,,,,
Tony Fiore,- - -,0,1,0,7,0,9.2,7.448276351946887,2.7931036319800824,0.0,0.3103448275862069,0.53846154,,,,5.586207263960165,,2.635343698712505,,0.1446703691035509,Tony Fiore,726,150106,2.66666667,0.19512195,0.07317073,0.12195122,0.2432432432432432,1.2413793919911478,122.80186323554352,60.78018322554452,,2.95086356524766,,0,0,0,,,41,9,6,6,0,3,0,1,1,0,8,-0.1652579922229051,-0.3837699994328432,0.2185119930654764,-0.6459997892379761,-0.0727034993469715,0.3272850995972043,0.3770001042972911,0.3358571359089443,0.9948999881744384,2,0.2462548092007637,-0.7511906966771296,1,1,2001,,,,,,,,,,
Juan Acevedo,- - -,2,5,0,57,0,60.1,7.011050314807392,5.2209949152821,0.8950276997626457,0.3212435233160621,0.72463768,,,,4.17679593222568,,4.623722597477172,,0.1416519284248352,Juan Acevedo,458,110032,1.34285714,0.16607774,0.12367491,0.04240283,0.2764227642276423,1.7071824643620834,85.65068882986499,100.95440656580796,,-0.4469266652514916,,0,0,0,,,283,68,35,28,6,35,9,2,1,0,47,-2.950000166893006,-6.507109880447388,3.557110071182251,-5.759999752044678,-0.4524987637996673,0.952533540626367,1.0404083565489886,1.1707438063203244,0.9255684269101996,38,-0.5159468352794647,-2.581057145234591,9,18,2001,,,,,,,,,,
Bob File,TOR,5,3,0,60,0,74.1,4.600897175803227,3.511211002586673,0.7264574488110358,0.2328767123287671,0.76832151,,,,3.269058519649661,,4.528957558435739,,0.1401509791612625,Bob File,1301,400105,1.31034483,0.1270903,0.09698997,0.03010034,0.2167300380228136,1.156950751810168,71.24255233698548,101.57627749132448,,-1.2598990387860778,,0,0,0,,,299,57,28,27,6,29,8,7,2,0,38,0.6389099955558777,-4.574872016906738,5.213781833648682,13.331000328063965,1.276302695274353,0.9705812931060792,1.0434917211532593,1.1862666606903076,1.271738052368164,42,1.3324053287506104,-0.6741297158844056,15,9,2001,,,,,,,,,,
Matt Miller,DET,0,0,0,13,0,9.2,5.586205610622561,3.7241370737483743,0.0,0.4324324324324324,0.61904762,,,,7.448274147496749,,3.3594815855219187,,0.1342364400625229,Matt Miller,479,400078,1.5,0.125,0.08333333,0.04166667,0.3720930232558139,2.068965040971319,172.10375885601604,78.10478466667517,,4.08879256197483,,0,0,0,,,48,16,8,8,0,4,0,1,1,0,6,0.4915739893913269,-0.1139239966869354,0.6054980158805847,-1.1850000619888306,-0.121579997241497,0.520859956741333,0.969350039958954,1.1313077211380005,0.8283500075340271,8,-0.0018153646960854,0.9455891814946956,3,0,2001,,,,,,,,,,
John Halama,SEA,10,7,0,31,17,110.1,4.078551094557702,2.1208465691700047,1.4682783940407726,0.2961038961038961,0.68443804,,,,4.731119269686934,,5.133729611039046,,0.1322195045650005,John Halama,1080,134280,1.92307692,0.10309278,0.05360825,0.04948454,0.2913907284768212,1.432024606533593,109.82622735578197,117.82344803125122,,-0.402610341352112,,6,0,0,,,485,132,69,58,18,26,0,6,2,0,50,-0.7765740156173706,-8.890474081039429,8.113895893096924,-12.463000297546388,-1.2032211422920227,0.9850541037671706,0.8987552415240895,0.7656838797753857,1.0916960048675537,25,-0.8246126174926758,0.0362559042446456,4,1,2001,,,,,,,,,,
Sean Douglass,BAL,2,1,0,4,4,20.1,7.524591340329427,4.8688532202131585,1.3278690600581342,0.2903225806451613,0.72916667,,,,5.311476240232537,,5.065530587242277,,0.127497598528862,Sean Douglass,133,346868,1.54545455,0.18085106,0.11702128,0.06382979,0.2560975609756097,1.5737707378466774,122.8680909374612,112.98186746423973,,0.2459456529902599,,1,0,0,,,94,21,12,12,3,11,0,1,1,1,17,-0.3851099908351898,-1.7740280628204346,1.3889179229736328,-3.7276999950408936,-0.3922940194606781,0.9222401976585388,0.8194094896316528,0.8700000047683716,1.1797000169754028,4,-0.1126216948032379,-0.3049593126316359,0,0,2001,,,,,,,,,,
Nick Bierbrodt,- - -,5,6,0,16,16,84.1,7.790513246670957,4.162055022194073,1.814229112238442,0.32421875,0.70469799,,,,5.549406696258764,,5.468108979027477,,0.1262892037630081,Nick Bierbrodt,1194,150149,1.87179487,0.18766067,0.10025707,0.0874036,0.2890173410404624,1.6482212196153163,123.4214437656408,123.92975433540822,,0.0812977172312869,,6,0,0,,,389,100,59,52,17,39,1,4,3,0,73,-0.9064980745315552,-7.410573720932007,6.504075884819031,-11.82180118560791,-1.2170671224594116,0.9567906322150396,0.852329566728237,0.8718749992549419,0.742025014013052,16,-1.5429102778434751,0.595474084375583,0,0,2001,,,,,,,,,,
Bret Prinz,ARI,4,1,9,46,0,41.0,5.926829819733207,4.170732095367812,0.8780488621826974,0.2357723577235772,0.84388186,,,,2.634146586548092,,4.463771107337234,,0.1228339150547981,Bret Prinz,1474,400092,1.42105263,0.15517241,0.1091954,0.04597701,0.2142857142857142,1.268292800930563,58.25484258212271,100.22797011748348,,-1.8296245207891415,,0,0,0,,,174,33,13,12,4,19,1,1,1,1,27,1.129114031791687,-3.749488115310669,4.878602027893066,9.70199966430664,0.991593301296234,1.593745231628418,1.3989399671554563,1.4048912525177002,1.6703200340270996,20,0.3711881339550018,0.3372776919398988,16,5,2001,,,,,,,,,,
Mike Fyhrie,- - -,0,2,0,18,0,20.0,4.95,3.6,0.45,0.2786885245901639,0.77235772,,,,3.15,,3.799136829376221,,0.1209503263235092,Mike Fyhrie,1447,114499,1.375,0.13580247,0.09876543,0.03703704,0.2465753424657534,1.3,73.64438568005662,86.61441060302742,,-0.649136829376221,,0,0,0,,,81,18,7,7,1,8,0,0,0,0,11,0.5353698581457138,-0.6120200362056494,1.1473898887634275,7.427999973297119,0.706496924161911,0.7192867710647812,0.8482833846161763,0.9647110650936762,1.3968308109503529,13,0.5509897768497467,0.1933167774793287,3,1,2001,,,,,,,,,,
Steve Parris,TOR,4,6,0,19,19,105.2,4.173501376395656,3.4921133965759568,1.5331229545943226,0.299168975069252,0.75799722,,,,4.599368863782967,,5.55702314399039,,0.1189547702670097,Steve Parris,1316,120247,1.19512195,0.10403397,0.08704883,0.01698514,0.2943925233644859,1.5804415643040235,100.23398939651756,124.3882651030837,,-0.9576542802074232,,9,1,0,,,471,126,60,54,18,41,4,2,3,0,49,-0.789932131767273,-8.555952072143555,7.766019821166992,-5.412800312042236,-0.5288784503936768,0.9613473415374756,0.8520616292953491,0.8794736862182617,1.6528888940811155,18,-0.9562225937843324,0.1345298531522726,0,0,2001,,,,,,,,,,
Mike Bacsik,CLE,0,0,0,3,0,9.0,4.0,3.0,0.0,0.3513513513513513,0.41176471,,,,9.0,,3.4935812738206655,,0.1121186465024948,Mike Bacsik,863,407194,1.33333333,0.08888889,0.06666667,0.02222222,0.3170731707317073,1.7777777777777777,200.6098121506767,78.65837018717005,,5.5064187261793345,,0,0,0,,,45,13,10,9,0,3,1,1,0,0,4,-0.1296420097351074,-0.2352299988269806,0.1055879965424537,-6.089000225067139,-0.5658739805221558,0.2064844220876693,0.3486801981925964,0.9204000234603882,0.2983333468437195,3,-0.0559659004211425,-0.5718878060442483,0,2,2001,,,,,,,,,,
Will Cunnane,MIL,0,3,0,31,1,51.2,6.445162083430393,3.832258536093747,1.0451614189346583,0.3508771929824561,0.68627451,,,,5.400000664495734,,4.520104752321296,,0.1058712732046842,Will Cunnane,274,112940,1.68181818,0.15546218,0.09243697,0.06302521,0.308411214953271,1.7032260160416657,123.5370923342916,101.43693754654572,,0.8798959121744385,,0,0,0,,,238,66,34,31,6,22,6,2,0,0,37,-0.3369239419698715,-2.677568018436432,2.340643957257271,-5.539999842643738,-0.5611309856176376,0.6259721382655234,0.5796799659729004,0.6692322761781754,0.5100799950957299,25,-0.5331175923347473,-0.0051235231619233,2,4,2001,,,,,,,,,,
Chris Michalak,- - -,8,9,1,35,18,136.2,4.412196004562509,3.621951944043851,1.2512197624878758,0.3026315789473684,0.76108871,,,,4.412196004562509,,5.368649488491172,,0.1031737923622131,Chris Michalak,1415,136422,1.21818182,0.10983607,0.09016393,0.01967213,0.2896678966789668,1.5512198224995886,95.87459699801134,119.696862383459,,-0.9564534839286633,,5,0,0,,,610,157,74,67,19,55,5,13,1,6,67,-0.24006187915802,-10.198229610919952,9.95816819369793,-4.849900722503662,-0.5432762503623962,0.8610642334950045,0.8306740897380753,0.8885942782674517,1.018406456516635,31,-1.6656400859355929,1.3868433715678106,3,3,2001,,,,,,,,,,
Jesse Orosco,LAD,0,1,0,35,0,16.0,11.812507744883607,3.9375025816278697,1.687501106411944,0.3684210526315789,0.85858586,,,,3.9375025816278697,,4.174137566984184,,0.1003175750374794,Jesse Orosco,667,120051,3.0,0.30434783,0.10144928,0.20289855,0.2741935483870967,1.5000009834772836,96.24883329410324,95.27958333280776,,-0.2366349853563143,,0,0,0,,,69,17,7,7,3,7,1,0,0,0,21,-1.1574020385742188,-2.5075759887695312,1.350174069404602,-3.6659998893737793,-0.3376702964305877,1.2514841556549072,1.6213555335998535,1.602948546409607,1.5394142866134644,28,-0.2695625722408294,-0.6552609929193264,3,8,2001,,,,,,,,,,
Scott Linebrink,HOU,0,0,0,9,0,10.1,7.838709918566978,5.225806612377985,0.0,0.2222222222222222,0.71428571,,,,2.6129033061889926,,3.62978200852933,,0.0999078750610351,Scott Linebrink,564,276530,1.5,0.20454545,0.13636364,0.06818182,0.1666666666666666,1.161290358306219,57.84840973321298,81.54313796104205,,-1.016878702340338,,0,0,0,,,44,6,4,3,0,6,0,2,1,0,9,0.2466280311346054,-0.2818380296230316,0.5284660458564758,2.3930001258850098,0.2306193560361862,0.541711151599884,0.704800009727478,0.7405555844306946,0.4672285616397857,7,0.0666998028755188,0.3885760953706531,2,0,2001,,,,,,,,,,
Chris Piersoll,CIN,0,0,0,11,0,11.1,5.558826024145699,4.764708020696313,0.0,0.3157894736842105,0.78947368,,,,2.3823540103481564,,3.66678416539241,,0.0955780819058418,Chris Piersoll,1010337,407073,1.16666667,0.13461538,0.11538462,0.01923077,0.2666666666666666,1.5882360068987709,53.42825343198765,81.04939409206035,,-1.2844301550442534,,0,0,0,,,52,12,4,3,0,6,0,1,0,0,7,-0.0255200006067752,-0.3109399676322937,0.2854199707508087,1.4199998378753662,0.1304098069667816,0.3289518356323242,0.3889066576957702,0.4999091029167175,0.3425500094890594,8,0.0315533839166164,-0.1091331322032302,1,1,2001,,,,,,,,,,
