fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
,0.04,3.0,,7.686697832743327,5.192337028185527,,0.07142857,0.07142857,0.0,3.0,3,0,,,,0.333333333,3.0,0.2727272727272727,1.0,0.25,0,0.3076923076923077,1.6666666666666667,70.38329020676818,180.18743747777435,5.223850047442711,,,-0.3071520030498504,-0.8656983839888596,1,1,0,1,0,0,0
,-0.21,9.529406418852853,,7.784734375503086,5.630434519176847,,0.13793103,0.06896552,0.06896552,5.2,2,0,,,,0.363636363,3.176468806284284,0.4,0.68627451,0.2,0,0.3846153846153846,2.1176458708561894,224.5627795287864,179.60800929175457,4.382588614139269,,,-0.0339640267193317,-0.7722500681829754,4,2,1,2,0,0,0
,0.46,3.913045425271785,,4.846119031203493,4.88949524847607,,0.0625,0.03125,0.03125,23.0,16,0,,,,0.469135802,1.1739136275815354,0.2560975609756097,0.76612903,0.103448275,0,0.2637362637362637,1.1739136275815354,85.76928657915552,110.04203206118682,4.697296315491199,,,-0.0031079985201358,-0.0588583072915656,6,3,2,3,0,0,0
,-1.24,6.585366389781263,,5.6084460109490175,5.059558123315266,,0.184,0.124,0.06,109.1,34,17,,,,0.3539823,1.6463415974453155,0.2695924764890282,0.6122449,0.137931034,0,0.2459396751740139,1.5365854909489614,153.43112832025736,129.20311433190267,4.737101814396624,,,-2.050119996070862,-0.8249669765614911,92,62,7,20,7,0,0
,-0.04,4.939025653961977,,4.556616925087053,4.51367041916456,,0.13559322,0.11864407,0.01694915,27.1,33,0,,,,0.609756097,0.6585367538615969,0.3214285714285714,0.71090047,0.111111111,0,0.284313725490196,1.573171134224926,120.52745613378836,108.92160483595808,4.291224332124329,,,-0.4749660789966583,-0.2367208766000859,16,14,2,2,0,0,0
,1.8,2.711297676982919,,4.651830693890455,5.282814105373426,,0.07668712,0.08895706,-0.01226994,79.2,75,0,,,,0.468253968,0.6778244192457298,0.210727969348659,0.77367206,0.064516129,1,0.2089041095890411,1.1297073654095495,62.57110330191128,110.50272040492352,5.221231455692695,,,3.003462076187134,0.5663939029584835,25,29,5,6,0,0,0
,-0.96,7.769785025593603,,5.890535078309853,5.07920483610118,,0.13392857,0.07589286,0.05803571,46.1,9,9,,,,0.396341463,1.9424462563984009,0.3558282208588957,0.64,0.149253731,0,0.334975369458128,1.8345325754873785,181.00221123340816,134.50077665338824,4.782976685064082,,,-1.270448088645935,0.4462835877462965,30,17,4,10,4,0,0
,-0.39,6.171428571428572,,5.334316880362375,4.957853498629162,,0.0955414,0.05732484,0.03821656,35.0,14,1,,,,0.407692307,1.542857142857143,0.344,0.67829457,0.127659574,0,0.3356164383561644,1.6571428571428573,143.88922093228743,123.39552574239327,4.693882076468082,,,-0.1867220364511013,-0.0087291749048362,15,9,2,6,0,0,0
,-0.32,6.096775694022811,,5.116805875661225,4.513801341869336,,0.24475524,0.13286713,0.11188811,31.0,32,0,,,,0.337078651,1.741935912577946,0.3253012048192771,0.71100917,0.139534883,0,0.2661290322580645,1.6774197676676517,130.76036046483318,114.91966356115272,3.8532214424704674,,,-0.2288500070571899,-0.0124354579478287,35,19,0,6,0,0,0
,0.06,3.89423019787272,,4.837338591750596,4.7696152827524605,,0.14935065,0.11688312,0.03246753,34.2,23,0,,,,0.47706422,1.038461386099392,0.2592592592592592,0.70484581,0.111111111,0,0.237037037037037,1.4423074806935998,91.29583615965484,112.0892875262542,4.574879387165797,,,-0.8400799036026001,-0.8895424042363633,23,18,1,4,0,0,0
,-0.03,5.586208917298747,,5.8131356247260335,2.777404089626844,,0.28571429,0.07142857,0.21428571,9.2,8,0,,,,0.538461538,2.7931044586493736,0.3043478260869565,0.81632653,0.428571428,0,0.2631578947368421,1.3448280726830315,128.91806687169597,137.89979774689596,2.3166663761755024,,,-0.5478180050849915,-1.64641613798932,12,3,1,3,0,0,0
,0.15,3.000000476837234,,6.520031722386767,8.129132940825109,,0.11111111,0.33333333,-0.22222222,6.0,6,0,,,,0.333333333,0.0,0.1333333333333333,0.81818182,0.0,0,0.1111111111111111,1.8333336247338652,68.9375615086828,150.8062122788966,9.573492392982036,,,0.0781860053539276,-0.0255981975272437,3,9,0,0,0,0,0
,-0.24,10.285714285714286,,7.305745451790946,6.349918530668532,,0.03225806,0.06451613,-0.03225807,7.0,3,0,,,,0.285714285,2.5714285714285716,0.2692307692307692,0.36585366,0.142857142,0,0.3103448275862069,1.5714285714285714,242.98367745543987,176.89784775739113,6.26334810025169,,,-0.0680640041828155,-0.1745875683629629,1,2,0,2,0,0,0
,-1.22,10.038463011296054,,6.404647047279928,5.708254617558765,,0.13385827,0.12598425,0.00787402,26.0,7,4,,,,0.415730337,1.7307694847062165,0.2906976744186046,0.42857143,0.147058823,0,0.2777777777777778,1.7692310288107989,231.57961480690452,146.64187519840792,5.339421338351224,,,-0.7654800191521645,-0.4753453748830554,17,16,3,5,2,0,0
,0.7,3.6000011444095437,,4.503364970949111,3.942376446376731,,0.17374517,0.08880309,0.08494209,60.0,64,0,,,,0.548913043,1.200000381469848,0.2762430939226519,0.77994429,0.156862745,1,0.2478632478632478,1.3500004291535788,85.74129337157653,105.26238838797374,3.668313297913708,,,-0.4938258826732635,-0.5171565556843656,45,23,2,8,0,0,0
,-0.25,9.000003814698882,,6.57558822867375,3.3149874884367296,,0.25,0.11363636,0.13636364,9.0,8,0,,,,0.428571428,3.000001271566294,0.44,0.60810811,0.428571428,0,0.358974358974359,2.111112005917022,201.07662770321255,151.4898614078403,3.326573231741565,,,0.0293400194495916,0.4489445334881862,11,5,0,3,0,0,0
,-0.05,6.0,,7.353364499409993,4.399260562658311,,0.10344828,0.06896552,0.03448276,6.0,1,0,,,,0.434782608,3.0,0.3181818181818182,0.85365854,0.333333333,0,0.3333333333333333,1.8333333333333333,140.44980190464605,173.81877381257837,4.446170071153492,,,-0.0475319996476173,0.1542516450060909,3,2,0,2,0,0,0
,-0.09,13.500003218651583,,17.27003456354222,11.657721415207444,,0.0,0.22222222,-0.22222222,1.1,2,0,,,,0.428571428,6.750001609325793,0.3333333333333333,0.83333333,0.25,0,0.4285714285714285,3.750000894069885,313.3324276388042,398.28676071754177,8.933159061692704,,,-0.116856001317501,-0.1085794307545498,0,2,0,1,0,0,0
,0.52,2.5714294472522217,,5.091460443029839,6.527282754779404,,0.15384615,0.16923077,-0.01538462,14.0,25,0,,,,0.282051282,0.6428573618130554,0.2857142857142857,0.84745763,0.041666666,0,0.2452830188679245,1.7142862981681477,57.19767073772564,118.44220796690966,5.814757450183901,,,-0.6142661273479462,-0.4810368808027428,10,11,1,1,0,0,0
,-0.32,10.384609290132206,,7.173874882129542,6.083577763420048,,0.2173913,0.2173913,0.0,4.1,5,0,,,,0.461538461,2.076921858026441,0.4166666666666667,0.52083333,0.166666666,0,0.3333333333333333,2.5384600486989837,250.8944473584641,171.86194684566215,5.501898171154753,,,-0.3304719924926758,-0.1899115008569987,5,5,0,1,0,0,0
,-0.4,9.580637498161105,,5.923254650367904,5.14228580621379,,0.07843137,0.07843137,0.0,10.1,9,0,,,,0.5,1.7419340905747458,0.3414634146341463,0.52325581,0.153846153,0,0.3404255319148936,1.9354823228608289,226.32735724575952,143.29342254229886,4.84544417090444,,,-0.2052098959684372,-0.3544046038811281,4,4,0,2,0,0,0
,-0.31,18.0,,9.02003116607666,8.528489959239959,,0.08695652,0.17391304,-0.08695652,4.0,1,1,,,,0.3125,2.25,0.3333333333333333,0.3125,0.125,0,0.3333333333333333,2.5,419.37838326659386,207.3486691199379,7.075506871007406,,,-0.3950360119342804,-0.1288230572195848,2,4,1,1,0,0,0
,-0.28,6.674156266381061,,5.682952100642842,5.37136039492228,,0.1119403,0.12686567,-0.01492537,29.2,9,4,,,,0.515151515,1.2134829575238293,0.2604166666666667,0.58962264,0.129032258,0,0.2521739130434782,1.5505615568360045,146.28954159037002,128.91897994000337,5.387785780283169,,,-0.8483498692512512,-0.4864204070635155,15,17,2,4,1,0,0
,-0.48,6.835446338627653,,5.488386788358868,4.853185046713929,,0.168,0.104,0.064,26.1,32,0,,,,0.422222222,1.7088615846569133,0.3294117647058823,0.65,0.142857142,0,0.2972972972972973,1.746836286538178,155.416143924156,126.27845023873378,4.2870296479912,,,-0.4686760082840919,-0.3558553412436822,21,13,1,5,0,0,0
,0.16,2.250000536441931,,7.520032238960522,6.683683483577328,,0.10526316,0.15789474,-0.05263158,4.0,6,0,,,,0.285714285,2.250000536441931,0.3076923076923077,1.0,0.142857142,0,0.3125,2.000000476837272,50.61789950052189,171.16783480216918,6.242351910161944,,,-0.2326539605855941,-0.1532855810008535,2,3,0,1,0,0,0
,-0.06,6.394735237238222,,5.941083064568193,4.604320532575565,,0.125,0.07142857,0.05357143,12.2,8,0,,,,0.422222222,2.1315784124127406,0.3095238095238095,0.69620253,0.1875,0,0.3076923076923077,1.5789469721575855,150.6934908751385,137.24655579818332,4.388016177481521,,,-0.1235380545258522,-0.978653358522216,7,4,0,3,0,0,0
,-0.05,5.268291825130677,,5.72734779843548,5.439616407136297,,0.0877193,0.10526316,-0.01754386,13.2,11,0,,,,0.333333333,1.3170729562826693,0.2093023255813953,0.65789474,0.125,0,0.22,1.2439022364891876,118.51991225103782,130.21021991950843,5.475804657635245,,,0.1493000090122223,0.0250679817171429,5,6,1,2,0,0,0
,0.08,4.590001225662559,,4.580031582641713,4.592353098034994,,0.15358362,0.10238908,0.05119454,66.2,49,0,,,,0.452830188,1.0800002883911903,0.2761904761904762,0.70754717,0.105263157,0,0.2509505703422053,1.440000384521587,107.68646277174317,107.66595305448983,4.384942430000214,,,0.1532559841871261,0.6686336017947553,45,30,0,8,0,0,0
,-0.31,19.2857169131847,,11.1628894183102,10.320247234646398,,0.0,0.14285714,-0.14285714,2.1,4,0,,,,0.0,3.85714338263694,0.4545454545454545,0.45454545,0.125,0,0.5,3.4285718956772797,461.94261467440634,266.33371911660333,9.85930921554067,,,-0.0248780008405447,0.2212997609165743,0,2,0,1,0,0,0
,-0.54,5.15267228088242,,4.577283233187792,4.505374011609754,,0.1627907,0.14883721,0.01395349,43.2,36,1,,,,0.65034965,0.6183206737058904,0.375,0.6993007,0.115384615,0,0.3131868131868132,2.038168146660157,132.656791121382,112.35133838555772,4.337850168316287,,,-0.8326219767332077,-0.8415451080792156,35,32,1,3,0,0,0
,-0.19,21.600008239749236,,17.420036659242818,3.4751066155721473,,0.11111111,0.0,0.11111111,1.2,2,0,,,,0.5,10.800004119874618,0.3333333333333333,0.0,1.0,0,0.4444444444444444,2.400000915527693,473.44640695002846,393.67946987904566,3.3218998092439644,,,-0.0711680054664611,-0.1773726098621154,1,0,0,2,0,0,0
,-0.08,6.750001609325793,,8.520032477379157,4.088875515781487,,0.125,0.0,0.125,4.0,5,0,,,,0.357142857,4.500001072883862,0.1666666666666666,0.83333333,0.333333333,0,0.25,1.000000238418636,160.15380175083277,199.3141689714583,3.8852806904912,,,-0.2044200152158737,-0.2225008153825125,2,0,0,2,0,0,0
,0.36,4.232433654250504,,4.6254370349303,4.427946720732978,,0.19354839,0.09677419,0.09677419,61.2,67,0,,,,0.411764705,1.3135138926984322,0.3172043010752688,0.78454333,0.118421052,23,0.2730923694779116,1.5405409852635934,99.98452857321766,111.74716201317943,3.893526990299774,,,-0.2647520005702972,0.0041230640386987,54,27,3,9,0,0,0
,-0.07,7.7142970124235,,10.30575612225441,6.507616926642408,,0.08333333,0.125,-0.04166667,4.2,2,0,,,,0.388888888,3.85714850621175,0.25,0.83333333,0.333333333,0,0.3,1.928574253105875,180.5785812047472,243.3035958761152,5.701019411670214,,,-0.0229200012981891,-0.0395978806336544,2,3,1,2,0,0,0
,-0.1,6.7500029260474665,,6.838214639396439,5.777775525746285,,0.06849315,0.12328767,-0.05479452,14.2,3,3,,,,0.5,1.8409098889220363,0.3214285714285714,0.73643411,0.176470588,0,0.328125,2.045455432135596,144.77042621298426,153.79504611975784,5.950618802613178,,,-0.5350880026817322,-0.0540488066288984,5,9,0,3,0,0,0
,0.68,4.730770257450643,,4.802082834872431,4.815246846386449,,0.13554217,0.0813253,0.05421687,78.0,64,1,,,,0.469879518,1.1538464042562544,0.2704918032786885,0.69473684,0.105263157,1,0.2541806020066889,1.3205131070932687,109.80025007108974,111.28136124637766,4.362169083764458,,,-0.196245726197958,-0.4774189430389263,45,27,6,10,0,0,0
,-0.48,12.272735884619284,,6.838215663513772,6.005871486210397,,0.16666667,0.22222222,-0.05555556,7.1,11,0,,,,0.38095238,1.2272735884619286,0.25,0.36764706,0.2,0,0.2222222222222222,1.9090922487185555,274.5602083014333,155.70438961683874,6.177688391938608,,,-0.823323979973793,-0.7569690053449766,6,8,1,1,0,0,0
,-0.28,13.50000128746045,,10.220031852722236,8.388875772962056,,0.11764706,0.17647059,-0.05882353,3.1,4,0,,,,0.2,2.70000025749209,0.2222222222222222,0.45454545,0.2,0,0.25,1.8000001716613934,326.1630040886038,245.1250465593453,6.399990122042501,,,-0.533087968826294,-0.3350626569243213,2,3,2,1,0,0,0
,-0.84,5.516131408009674,,5.020032027460285,5.97990699874237,,0.06493506,0.12987013,-0.06493507,31.0,42,0,,,,0.487179487,0.2903227056847197,0.3333333333333333,0.62300319,0.032258064,0,0.3129770992366412,1.9677427829742111,125.04016570555464,116.9744411154524,5.73375838020791,,,-0.3029279857873916,0.4801629986233416,10,20,3,1,0,0,0
,-0.36,5.073824983755536,,5.033453778678064,4.990318551122114,,0.12903226,0.0921659,0.03686636,49.2,44,0,,,,0.51552795,1.0872482108047576,0.267515923566879,0.6554878,0.109090909,0,0.2513089005235602,1.369127376568954,114.14502305724368,114.35676384651326,4.434692858008603,,,0.0897038727998733,-0.1886870971689421,28,20,6,6,0,0,0
,-0.21,6.750002816320641,,6.520032626391067,4.994068735436379,,0.28947368,0.21052632,0.07894737,8.0,11,0,,,,0.263157894,2.250000938773547,0.3529411764705882,0.75757576,0.2,1,0.2666666666666666,2.000000834465375,155.10955345729195,150.806233278866,4.593923229783766,,,0.1854960024356842,0.3555900759131614,11,8,0,2,0,0,0
,-0.33,31.50001689792586,,20.0200402855922,10.4681086529909,,0.13333333,0.26666667,-0.13333333,2.0,3,0,,,,0.111111111,9.000004827978817,0.5714285714285714,0.27777778,0.4,0,0.5454545454545454,5.000002682210454,733.8134444689747,458.6738102746496,8.0689407842356,,,-0.1113060116767883,-0.2725466948062367,2,4,0,2,0,0,0
,-0.54,6.882351782907859,,6.314148258750508,4.437766546181727,,0.18292683,0.08536585,0.09756098,17.0,5,3,,,,0.383333333,2.6470583780414843,0.3454545454545454,0.625,0.208333333,0,0.32,1.8235291048730224,162.1842933477001,145.81844994090517,4.222672510974048,,,-1.4392420053482056,-0.56579223025259,15,7,0,5,1,0,0
,-0.45,5.522729307660152,,5.679123054950066,5.787163181006783,,0.12592593,0.14074074,-0.01481482,29.1,15,3,,,,0.381443298,1.2272731794800336,0.2553191489361702,0.63679245,0.1,0,0.2434782608695652,1.6022733176544883,127.2749771949841,127.47336105872137,5.5466162891920625,,,0.2576459795236587,0.1185553892382823,17,19,1,4,1,0,0
,-0.72,7.156628644005014,,4.791116032522346,4.727472412583023,,0.12307692,0.1,0.02307692,27.2,29,0,,,,0.515463917,0.9759039060006838,0.3195876288659793,0.57077626,0.111111111,0,0.293103448275862,1.6987956882234123,174.64380738014452,114.561919772156,4.488141705660049,,,-0.2126320153474807,0.4091067304469475,16,13,1,3,0,0,0
,0.34,4.894737824839105,,5.142838609824086,5.267937682174853,,0.09205021,0.06276151,0.0292887,57.0,39,0,,,,0.363636363,1.4210529168887724,0.2708333333333333,0.71428571,0.1,1,0.273542600896861,1.3333336010314407,114.04151308304824,118.537940513909,4.971358821976814,,,-1.072472095489502,-2.059872656549762,22,15,1,9,0,0,0
,0.79,4.192546335507841,,5.554192506650288,5.404362496828806,,0.11013216,0.08810573,0.02202643,53.2,11,8,,,,0.353932584,1.5093166807828229,0.2294117647058823,0.75342466,0.11392405,0,0.2352941176470588,1.2670806702868145,99.853953070247,129.65049892624262,5.299472289754908,,,0.1600421071052551,0.0542927682508646,25,20,3,9,3,0,0
,-0.34,11.117640821994993,,7.784734375503086,5.630434519176847,,0.12903226,0.09677419,0.03225807,5.2,3,0,,,,0.458333333,3.176468806284284,0.4090909090909091,0.625,0.2,0,0.3928571428571428,2.470586849332221,271.30471885873146,186.5662460907522,4.689090022518495,,,-0.195725992321968,0.18277982871683,4,3,0,2,0,0,0
,-0.36,10.565213010533784,,9.280898135281866,5.992937841972402,,0.15,0.15,0.0,7.2,5,0,,,,0.384615384,3.521737670177928,0.2916666666666667,0.46875,0.3,0,0.303030303030303,2.0869556564017353,243.73133183626896,212.7876582165892,5.2126491279912,,,-0.071956031024456,-0.1798532099234558,6,6,1,3,0,0,0
,-0.04,6.000000119209292,,6.436697900626395,5.649260614896406,,0.05454545,0.10909091,-0.05454546,12.0,5,1,,,,0.395348837,1.500000029802323,0.3720930232558139,0.76576577,0.166666666,0,0.375,2.0000000397364306,141.7404813318036,155.77376981675835,5.845790044237019,,,0.0120100080966949,0.2402760232419311,3,6,1,2,0,0,0
,-0.96,11.020416823198929,,5.346563606529767,4.85248049310551,,0.13793103,0.12643678,0.01149425,16.1,32,0,,,,0.5,1.1020416823198926,0.3934426229508196,0.51136364,0.153846153,2,0.3466666666666667,2.265307902546446,245.03339677257776,121.44611372361815,4.634547917618704,,,0.0123960077762603,0.4601285910776376,12,11,1,2,0,0,0
,-0.31,8.485717522758629,,6.5343182209564965,4.610096294836638,,0.18965517,0.13793103,0.05172414,11.2,17,0,,,,0.47368421,2.3142865971159896,0.4166666666666667,0.68807339,0.25,0,0.36,2.2285722787042865,181.9970977719421,146.93201057937415,4.389134388657151,,,-0.4619300067424774,-0.3815881432535877,11,8,0,3,0,0,0
,0.34,4.026315789473684,,4.888452218708239,4.157904684700464,,0.10909091,0.07272727,0.03636364,38.0,31,0,,,,0.596899224,1.1842105263157894,0.296875,0.78,0.185185185,0,0.2847682119205298,1.4473684210526316,98.25452097161856,116.90310883159978,3.828567012155592,,,-0.5040001273155212,-0.417537128643679,18,12,2,5,0,0,0
,-0.22,7.714288341756665,,7.627175592403558,5.074123654524765,,0.09756098,0.09756098,0.0,9.1,2,2,,,,0.424242424,2.8928581281587493,0.2333333333333333,0.6122449,0.272727272,0,0.2702702702702703,1.5000005108971293,180.9856650321826,178.79796050209396,5.411079444937547,,,-0.2205840051174163,0.0226392104280993,4,4,0,3,1,0,0
,-1.24,7.067114998620949,,5.9998973193413345,5.298558203337437,,0.12820513,0.1025641,0.02564103,49.2,10,10,,,,0.425287356,1.8120807688771663,0.3035714285714285,0.56164384,0.144927536,0,0.2932692307692308,1.711409615050657,164.77249304937877,138.69975946847646,5.156433160322348,,,-1.57938814163208,-0.0416488996055768,30,24,2,10,1,0,0
,-0.99,7.438775220646169,,5.315949444053873,4.803899327670091,,0.21383648,0.13836478,0.0754717,32.2,28,0,,,,0.434343434,1.3775509667863275,0.351063829787234,0.54385965,0.142857142,0,0.2857142857142857,1.83673462238177,175.2965469636519,122.88290219643105,4.179474699823725,,,-0.6915040016174316,-0.2797046590724368,34,22,4,5,0,0,0
,-0.81,6.468748650513871,,5.488780651055384,5.175605323120383,,0.10616438,0.05479452,0.05136986,64.0,36,5,,,,0.338842975,1.8281246186234852,0.316017316017316,0.64858491,0.12037037,1,0.3127272727272727,1.59374966751791,138.73823603628088,123.32014460914134,4.846618840683516,,,-0.2752458080649376,0.7588922474926382,31,16,1,13,2,0,0
,-0.49,8.357143426428074,,5.948602794141199,4.500193847003166,,0.20967742,0.06451613,0.14516129,14.0,10,0,,,,0.261904761,2.571428746593254,0.3,0.51948052,0.173913043,0,0.2807017543859649,1.428571525885141,201.04896452421448,139.96710989897414,3.679521353624998,,,-0.4956440031528473,-0.8041009640814589,13,4,1,4,0,0,0
,-0.29,6.493673551353029,,5.146614317396951,6.276593691087987,,0.176,0.192,-0.016,26.1,34,0,,,,0.383561643,0.3417722921764752,0.3013698630136986,0.63241107,0.032258064,0,0.2395833333333333,1.784810859143815,143.6411629135298,121.53652119285044,5.582614351991198,,,-0.4855140149593353,-0.6173114143502605,22,24,5,1,0,0,0
,-1.06,14.210525156718637,,7.204241351110481,6.085251637522384,,0.14666667,0.13333333,0.01333333,12.2,6,3,,,,0.423076923,2.1315787735077953,0.4489795918367347,0.45731707,0.166666666,0,0.3968253968253968,2.763157669361957,311.4777550843905,163.23561839326288,5.235369414847347,,,-1.148972004652023,-0.4168539339185226,11,10,2,3,0,0,0
,0.54,3.835227937737887,,4.673440543679217,4.324793740510412,,0.14049587,0.05785124,0.08264463,58.2,55,0,,,,0.451612903,1.3806820575856396,0.2295081967213114,0.77205882,0.128571428,0,0.2256637168141592,1.107954737568723,98.73886863075536,114.72616131404946,4.019651187820746,,,-0.6224000453948975,-0.8024992771693811,34,14,2,9,0,0,0
,-0.44,6.612246184883543,,5.469011234552047,5.21028889623374,,0.10067114,0.0738255,0.02684564,32.2,30,0,,,,0.428571428,1.3775512885174048,0.3157894736842105,0.65306122,0.121951219,0,0.3059701492537313,1.591837044509001,152.3836196754007,122.78374731532786,4.717180101242671,,,-0.0426119826734066,0.4927649912621039,15,11,4,5,0,0,0
,0.7,3.438679740283857,,4.774748399801756,5.0010638687376545,,0.0915493,0.07746479,0.01408451,70.2,56,0,,,,0.452173913,1.0188680711952167,0.2212389380530973,0.73446328,0.091954022,0,0.2230769230769231,1.132075634661352,80.17413523276835,110.52891141492552,4.902636282864572,,,0.8330859541893005,0.0612461016649812,26,22,2,8,0,0,0
,-0.5,31.50001689792586,,16.02003813982384,7.847336643680888,,0.0,0.0,0.0,2.0,4,0,,,,0.071428571,9.000004827978817,0.5,0.19230769,0.285714285,0,0.5714285714285714,4.000002145768363,768.6975470218078,384.6467732792945,7.448084736513159,,,0.0525899976491928,0.3041000680629501,0,0,0,2,0,0,0
,-0.41,27.00000367845858,,15.020032800947138,11.812997043877449,,0.0,0.22222222,-0.22222222,2.1,3,0,,,,0.23076923,3.85714338263694,0.4166666666666667,0.41666667,0.25,0,0.4615384615384615,4.2857148695966,597.2446715057432,353.2483913988162,8.816060295449915,,,-0.4568240046501159,-0.5038786467850551,0,4,1,1,0,0,0
,-0.1,4.5,,5.253364499409994,5.109567614396413,,0.18110236,0.12598425,0.05511811,30.0,30,0,,,,0.306818181,1.5,0.2409638554216867,0.70588235,0.113636363,19,0.2252252252252252,1.3666666666666667,106.30535888675496,127.01029540899684,4.6418543825791945,,,-0.058100052177906,-0.1027839475829618,23,16,0,5,0,0,0
,-0.26,19.63634661210961,,15.838201871203765,7.082613184706065,,0.2173913,0.2173913,0.0,3.2,2,0,,,,0.416666666,7.363629979541103,0.3333333333333333,0.51282051,0.6,0,0.3529411764705882,2.999997399072301,439.7851987378553,357.0256093287805,5.501898171154753,,,-0.1093119978904724,-0.0777292100819589,5,5,1,3,0,0,0
,0.27,4.271186716835327,,4.697997376261967,4.614932252566359,,0.07317073,0.06910569,0.00406504,59.0,49,0,,,,0.55940594,0.9152542964647128,0.270935960591133,0.69832402,0.113207547,0,0.2687224669603524,1.3220339837823631,98.57009340938488,111.59186773735114,4.486415925306972,,,-0.6101280450820923,-1.2165277534132424,18,17,2,6,0,0,0
,-0.28,14.40001510621702,,11.820040397653727,9.102650460845208,,0.09090909,0.21212121,-0.12121212,5.0,6,0,,,,0.409090909,3.6000037765542547,0.4,0.65789474,0.222222222,0,0.4,3.400003566745685,315.63114867329006,267.3569792747872,7.118132651458384,,,-0.2451340109109878,-0.2524676319463244,3,7,1,2,0,0,0
,-0.09,4.935485085637514,,5.503902745122991,4.233528984223106,,0.14705882,0.05882353,0.08823529,31.0,27,0,,,,0.480392156,1.741935912577946,0.2371134020618556,0.71428571,0.214285714,0,0.2357723577235772,1.1935486808404443,117.10170540660552,128.5222218154353,3.7227316835308137,,,0.3398739397525787,1.0130013891703866,20,8,5,6,0,0,0
,-0.87,6.845071020166124,,5.787637041514198,5.713236769146805,,0.10043668,0.13973799,-0.03930131,47.1,17,8,,,,0.470930232,1.1408451700276871,0.3293413173652694,0.63084112,0.111111111,0,0.3112244897959184,1.9647889039365725,163.0344722847767,138.37393606613307,5.815034326334183,,,-0.7725700587034225,0.2219190337281897,23,32,1,6,1,0,0
,-0.42,12.599992790226294,,10.020027160646825,7.026795907918125,,0.11538462,0.19230769,-0.07692308,5.0,5,0,,,,0.352941176,3.599997940064655,0.25,0.48780488,0.25,0,0.2857142857142857,2.1999987411506225,301.8022944439587,238.99742028204457,6.49179673028452,,,-0.3217460215091705,-0.1143893347371629,3,5,0,2,0,0,0
,-0.27,10.500001668930318,,10.853365744484991,6.422209135044094,,0.15151515,0.18181818,-0.03030303,6.0,6,0,,,,0.454545454,4.500000715255851,0.3684210526315789,0.6779661,0.333333333,0,0.3703703703703703,2.666667090521986,253.6823526420497,260.35735550212513,5.689483413877029,,,-0.062232032418251,0.173724884487503,5,6,0,3,0,0,0
,-0.33999999999999997,7.147062181396808,,5.931797239979064,5.098039738757291,,0.0990991,0.10810811,-0.00900901,22.2,19,0,,,,0.392857142,1.588236040310402,0.369047619047619,0.6763285,0.166666666,0,0.3535353535353535,2.0735303859608023,155.42317977709368,135.89068565584574,5.161196121343386,,,-1.1432960033416748,-0.8072697952253427,11,12,0,4,0,0,0
,-0.65,13.965504382096563,,8.606232918915286,6.223181733362728,,0.10416667,0.08333333,0.02083333,9.2,7,0,,,,0.256410256,3.724134501892417,0.3428571428571428,0.34722222,0.19047619,0,0.3636363636363636,2.0689636121624537,314.1797016657316,195.9843547256878,5.478604913103991,,,0.1259900033473968,0.7939555599591708,5,4,0,4,0,0,0
,-0.33,6.3,,6.29503116607666,5.246664237231016,,0.13043478,0.13043478,0.0,40.0,10,8,,,,0.45522388,1.8,0.2440944881889764,0.64393939,0.177777777,0,0.2452830188679245,1.575,145.18769826655097,141.22018947196958,5.3561400923139795,,,-0.9650480262935162,-0.4495761316604352,24,24,1,8,1,0,0
,-0.75,11.02041030813924,,7.183297282484817,5.941803742164996,,0.12195122,0.08536585,0.03658537,16.1,7,2,,,,0.396551724,2.204082061627848,0.3571428571428571,0.52631579,0.173913043,0,0.3428571428571428,1.8979595530684243,261.4755832449133,167.93949490935495,4.885752481019498,,,-0.8178899735212326,-0.989849813884896,10,7,5,4,0,0,0
,-0.15,6.0447749148290715,,5.594657518689043,5.030958395353272,,0.18090452,0.08542714,0.09547739,44.2,29,1,,,,0.298611111,2.01492497160969,0.2686567164179104,0.64705882,0.131578947,0,0.2555555555555555,1.4104474801267834,140.2980405202243,129.52599506353053,4.250832516061033,,,-0.7413280420005322,-1.020748975842283,36,17,2,10,0,0,0
,-1.35,7.615391738322674,,4.9815714623112894,4.126036481101166,,0.16450216,0.06060606,0.1038961,52.0,67,0,,,,0.404624277,1.7307708496187897,0.311377245508982,0.484375,0.161290322,1,0.2883720930232558,1.4615398285669778,170.71684784934752,117.0957974732101,3.784443092322842,,,-1.966949999332428,-1.5701689255153153,38,14,2,10,0,0,0
,-0.15,4.5661777513666015,,5.115619989167612,4.90329348251569,,0.13207547,0.08490566,0.04716981,45.1,36,0,,,,0.411042944,1.3897062721550526,0.2993630573248407,0.70093458,0.118644067,0,0.28125,1.5882357396057745,106.38645794866756,117.91447250269196,4.487273605707772,,,-0.8232399821281433,0.121044925592606,28,18,2,7,0,0,0
