Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,fWAR,NameASCII,PlayerId,MLBAMID,AB,H,1B,2B,3B,BB,IBB,SO,HBP,SF,SH,GDP,CS,BB/K,OPS,Spd,UBR,wGDP,XBR,wSB,wRC,wRAA,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,PB,WP,FP,TZ,Pos,Year,bWAR,TB,XBH,BatSpd,Squared-Up%,EV,Barrel%,HardHit%,xBA,xSLG,maxEV,FRV,OAA,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,DRS
Darnell Coles,SFG,11,14,0,1,0,0,0.0,0.142857142,0.0,0.25,0.214285714,0.214285714,0.214285714,0.1945793075220925,,19.19843726230612,-0.0003881003212882,-1.2830728191625285,-0.0891630500555038,-0.0976216140582727,Darnell Coles,1002436,112491,14,3,3,0,0,0,0,2,0,0,0,1,0,0.0,0.428571428,1.60119047125,,,,-0.0003881003212882,0.2454453207314756,-1.3334633760391923,-0.2284440100193023,-0.3146040141582489,0.0861600041389465,-0.8739999532699585,-0.1090088486671447,1.0751466751098633,1.0664000511169434,7,-0.1269675940275192,-0.0855094710166143,1.0,16.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RF,1991,-0.17,3,0,,,,,,,,,,,,,,,,,,
Kenny Lofton,HOU,20,79,0,9,0,2,0.063291139,0.240506329,0.013513514,0.272727272,0.202702702,0.253164556,0.216216216,0.2220863345303113,,37.22148562264974,0.0025850908859865,-5.620960887036024,2.259487211704254,-0.099590936007821,Kenny Lofton,246,117863,74,15,14,1,0,5,0,19,0,0,0,0,1,0.263157894,0.469380772,4.660190469723904,,,,0.0025850908859865,3.0608958642167563,-5.84866035327487,-0.4105760157108307,-1.246747970581055,0.8361719846725464,-3.256200075149536,-0.3916134834289551,0.8634809255599976,3.2523999214172363,1,-0.5221468806266785,0.0466574939392333,18.0,151.1,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97674419,2.0,CF,1991,0.03,16,1,,,,,,,,,,,,,,,,,,
Mark Clark,STL,7,8,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-1.9568606454264348,0.7223994731903076,-0.1032909336369033,Mark Clark,1002296,112332,7,0,0,0,0,0,0,2,0,0,1,1,0,0.0,0.0,0.14285714,,,,0.0,-1.0602384048830693,-1.9624719458948796,-0.3572719991207123,-0.3572719991207123,0.0,-3.691999912261963,-0.4103360176086426,1.4218666553497314,,0,-0.2461038082838058,-0.0051658855208043,2.0,22.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1991,-0.17,0,0,,,,,,,,,,,,,,,,,,
Herm Winningham,CIN,98,182,1,17,4,4,0.06043956,0.219780219,0.065088757,0.2890625,0.224852071,0.272222222,0.289940828,0.2562815763430888,,55.20923529711547,-0.785002444521524,-10.028407612432057,3.39094614982605,-0.1038531962278434,Herm Winningham,1014139,124459,169,38,30,6,1,11,1,40,0,0,2,2,4,0.275,0.56216305,4.461017109953076,,,,-0.785002444521524,11.851339052465482,-8.674474005553202,-0.0872761309146881,-2.9535341262817383,2.866257905960083,-10.397500038146973,-1.1163312196731567,0.946978747844696,1.0947257280349731,35,-0.7833269238471985,0.6911642104670653,31.0,340.4,99.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94845361,3.0,CF,1991,0.04,49,8,,,,,,,,,,,,,,,,,,
Kelly Downs,SFG,45,26,0,3,1,0,0.038461538,0.192307692,0.0,0.111111111,0.086956521,0.125,0.086956521,0.1051303148269653,,-41.6397514061124,-0.0003881003212882,-4.176100975870856,2.3477981090545654,-0.1053266681442305,Kelly Downs,1003453,113519,23,2,2,0,0,1,0,5,0,0,2,0,0,0.2,0.211956521,2.64285714,,,,-0.0003881003212882,-1.3377570877716671,-4.270016096060051,-0.4976359903812408,-0.5560399889945984,0.0584039762616157,-3.748000144958496,-0.4130939841270447,0.9174846410751344,,0,-0.3685351014137268,-0.1738565290315491,11.0,111.2,9.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96551724,0.0,P,1991,-0.14,2,0,,,,,,,,,,,,,,,,,,
John Ramos,NYY,10,29,0,4,3,0,0.034482758,0.103448275,0.038461539,0.32,0.307692307,0.310344827,0.346153846,0.2882878266531846,,75.92011770777259,-0.0010349341901019,-0.8255025651669993,-1.1508916318416595,-0.1060774135018571,John Ramos,1010679,120911,26,8,7,1,0,1,0,3,0,2,0,1,0,0.333333333,0.656498673,2.295634915,,,,-0.0010349341901019,2.604223331516522,-0.66637325465129,0.0156960263848304,-0.4839279949665069,0.4996239840984344,-0.7250000834465027,-0.0727132186293602,0.9640063643455504,5.190400123596191,1,-0.0199210047721862,0.0362030823241184,5.0,41.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,-1.0,C,1991,-0.11,9,1,,,,,,,,,,,,,,,,,,
Mike Brumley,BOS,63,132,0,16,5,2,0.075757575,0.166666666,0.042372882,0.260416666,0.211864406,0.2734375,0.254237288,0.2477847924456,,44.82101516849155,0.3961190027475822,-8.203295628960682,3.116940855979919,-0.1063885345845844,Mike Brumley,1001586,111624,118,25,20,5,0,10,0,22,0,0,4,0,0,0.454545454,0.527674788,4.9113438904861075,,,,0.3961190027475822,7.7305058688086286,-7.156347557886241,-0.5159038305282593,-1.9115419387817385,1.3956379890441897,-6.944000244140625,-0.6921234726905823,0.8502233624458313,2.013040065765381,5,-0.6793029308319092,0.0725166987479511,31.0,329.0,46.0,116.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88548387,2.0,SS,1991,0.09,30,5,,,,,,,,,,,,,,,,,,
Frank Viola,NYM,35,83,0,2,1,0,0.024096385,0.156626506,0.028169014,0.155172413,0.126760563,0.150684931,0.154929577,0.1419785831072559,,-18.578794529643673,-0.0011643009638646,-11.160985802622683,7.494894504547119,-0.1072674436882221,Frank Viola,1013435,123732,71,9,7,2,0,2,0,13,0,0,10,1,0,0.153846153,0.305614508,0.6542207712499999,,,,-0.0011643009638646,-1.9118571492895104,-11.272530137287042,-1.2789099216461182,-1.7582299709320068,0.4793198704719543,-16.003000259399414,-1.7377512454986572,0.9945033192634584,,0,-1.1774121522903442,-0.1085663827971958,35.0,231.1,6.0,34.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90909091,0.0,P,1991,-0.04,11,2,,,,,,,,,,,,,,,,,,
Ken Hill,STL,30,61,0,2,3,0,0.06557377,0.196721311,0.0,0.131578947,0.1,0.166666666,0.1,0.1364518503348032,,-22.916767072701397,-0.0011643009638646,-8.503007460010934,5.508296012878418,-0.1105210612998687,Ken Hill,1005827,115941,50,5,5,0,0,4,0,12,0,0,7,0,0,0.333333333,0.266666666,0.9067460275,,,,-0.0011643009638646,-1.6650985749039076,-8.544629325118962,-0.5577640533447266,-1.0872700214385986,0.5295059680938721,-5.795000076293945,-0.6263093948364258,1.022067904472351,,0,-0.7222577929496765,0.1765366614044337,30.0,181.1,15.0,26.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95348837,0.0,P,1991,-0.07,5,0,,,,,,,,,,,,,,,,,,
Carlos Garcia,PIT,12,25,0,2,1,0,0.04,0.32,0.166666666,0.375,0.25,0.28,0.416666666,0.3053388071060181,,93.05584505454388,-0.0006468338688137,-0.1974950739101462,-1.752629205584526,-0.1105556449496975,Carlos Garcia,1004496,114583,24,6,4,0,2,1,0,8,0,0,0,1,0,0.125,0.696666666,3.80357142125,,,,-0.0006468338688137,2.5737675015691948,-0.2457123140927127,0.3240979313850403,-0.4537520110607147,0.7778500318527222,0.6730000376701355,0.0606135837733745,1.1012808084487915,0.0,1,0.0153435822576284,0.2789482358678034,4.0,59.1,11.0,18.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94736842,-2.0,SS,1991,-0.11,10,2,,,,,,,,,,,,,,,,,,
Mike Marshall,- - -,24,69,1,4,7,0,0.0,0.289855072,0.101449275,0.354166666,0.260869565,0.260869565,0.36231884,0.2771888582602791,,65.75608880249969,-0.0016817680589156,-2.8921149974550686,-0.2928668260574341,-0.1108744310931979,Mike Marshall,1008145,118319,69,18,13,4,0,0,0,20,0,0,0,2,0,0.0,0.623188405,0.620798315,,,,-0.0016817680589156,5.605640269925784,-2.1761240213010793,-0.8786518573760986,-1.6073080897331238,0.728655993938446,-4.622999906539917,-0.4650079011917114,0.9903017265209252,1.0200400352478027,5,-0.3357062637805938,-0.5515504518700302,9.0,68.0,63.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98387097,1.0,1B,1991,-0.09,25,5,,,,,,,,,,,,,,,,,,
Erik Pappas,CHC,7,18,0,1,2,0,0.055555555,0.277777777,0.0,0.25,0.176470588,0.222222222,0.176470588,0.1906202402379777,,7.905134102441687,-0.0005174670950509,-1.880180714249444,0.2514862418174743,-0.1112074632280943,Erik Pappas,1009987,120212,17,3,3,0,0,1,0,5,0,0,0,0,0,0.2,0.39869281,1.08035714,,,,-0.0005174670950509,0.2606136170166349,-1.7694118502599383,-0.0003400340210646,-0.2599479854106903,0.2596080005168915,0.3009999394416809,0.0092885056510567,0.8686888813972473,0.4352000057697296,1,-0.1646952033042907,0.1643037696986048,4.0,36.2,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,C,1991,-0.13,3,0,,,,,,,,,,,,,,,,,,
Alfredo Griffin,LAD,109,385,0,27,27,5,0.057142857,0.127272727,0.028571429,0.277777777,0.242857142,0.285714285,0.271428571,0.2513530899947834,,57.513237430420446,-0.5921176140982425,-19.13966520477563,5.763376235961914,-0.1147168901686157,Alfredo Griffin,1005036,115137,350,85,77,6,2,22,5,49,1,5,7,5,4,0.448979591,0.557142856,3.595328037132878,,,,-0.5921176140982425,23.606793600376005,-19.81319556081737,-1.1980282068252563,-6.796082019805908,5.598053932189941,-16.208999633789062,-1.857390522956848,1.042130708694458,,0,-2.1196401119232178,0.9700451553307756,107.0,933.2,186.0,349.0,22.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96050269,0.0,SS,1991,-0.3,95,8,,,,,,,,,,,,,,,,,,
Bob Melvin,BAL,79,245,1,11,23,0,0.044897959,0.187755102,0.057017543,0.301075268,0.25,0.278688524,0.307017543,0.2613096867711091,,60.40503127242971,-0.0071151725569507,-11.460328258051817,2.550527811050415,-0.1155759154664902,Bob Melvin,1008758,118942,228,57,46,10,0,11,2,46,0,5,1,5,0,0.239130434,0.585706067,0.45069295875,,,,-0.0071151725569507,16.903769905604495,-10.727132287882196,-1.1619378328323364,-4.5456461906433105,3.3837080001831055,-10.30299949645996,-1.058411717414856,0.9969584345817566,0.5609000325202942,4,-1.0450679063796997,-0.1204148184038986,67.0,580.2,383.0,31.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,23.0,0.99759036,-1.0,C,1991,-0.16,70,11,,,,,,,,,,,,,,,,,,
Oil Can Boyd,MON,19,42,0,1,2,0,0.071428571,0.452380952,0.0,0.176470588,0.083333333,0.153846153,0.083333333,0.1242377528777489,,-30.86820404307326,-0.0007762006425764,-6.23317962778346,3.7925970554351807,-0.1160421369815805,Oil Can Boyd,1001279,111312,36,3,3,0,0,3,0,19,0,0,3,0,0,0.157894736,0.237179486,0.5595238025,,,,-0.0007762006425764,-1.5420862136055744,-6.2788123039175785,-0.4220859110355377,-0.6869019269943237,0.2648159861564636,-4.446000099182129,-0.5184386372566223,0.8442094922065735,,0,-0.4364413917064667,-0.0635362974004162,31.0,182.1,11.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1991,-0.1,3,0,,,,,,,,,,,,,,,,,,
Dann Howitt,OAK,21,44,1,5,3,0,0.022727272,0.272727272,0.095238095,0.2,0.166666666,0.181818181,0.261904761,0.1972200992432507,,21.15721034350256,-0.0007762006425764,-4.096549504235666,1.7050753235816956,-0.116216287004463,Dann Howitt,1006108,116234,42,7,5,1,0,1,0,12,0,1,0,1,0,0.083333333,0.443722942,2.64285714,,,,-0.0007762006425764,0.8610102593055458,-4.1012742162594105,-0.3189820945262909,-0.7535660862922668,0.4345839917659759,-5.616000175476074,-0.5956041812896729,0.880509078502655,0.7601000070571899,6,-0.24197918176651,-0.1202908984792657,8.0,93.2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,RF,1991,-0.33,11,2,,,,,,,,,,,,,,,,,,
Gary Cooper,HOU,9,19,0,1,2,0,0.157894736,0.315789473,0.0625,0.4,0.25,0.368421052,0.3125,0.323279365112907,,106.04731027442782,-0.0007762006425764,0.1295068675392146,-1.969135820865631,-0.1191028000367983,Gary Cooper,1002596,112654,16,4,3,1,0,3,0,6,0,0,0,0,0,0.5,0.680921052,0.4107142775,,,,-0.0007762006425764,2.2189462960379505,0.0761416361349008,-0.0167859867215156,-0.1516859978437423,0.1349000036716461,-0.108999989926815,-0.0232673957943916,0.5683788657188416,0.5542799830436707,5,-0.0727179646492004,0.0431848702047297,3.0,30.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83333333,-2.0,3B,1991,-0.16,5,1,,,,,,,,,,,,,,,,,,
Jeff Tackett,BAL,6,11,0,1,0,0,0.181818181,0.181818181,0.0,0.166666666,0.125,0.3,0.125,0.232214480638504,,41.39980116405882,-0.0003881003212882,-0.7614378140084397,-0.7919526994228363,-0.1216143960340747,Jeff Tackett,1012809,123075,8,1,1,0,0,2,0,2,0,0,1,0,0,1.0,0.425,1.60119047125,,,,-0.0003881003212882,0.5121209512193503,-0.7284501676718889,-0.0269639696925878,-0.1175720021128654,0.09060800075531,-0.7829999923706055,-0.0764567852020263,0.7373454570770264,,0,-0.1154961958527565,0.0789272179960568,3.0,30.1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.0,C,1991,-0.12,1,0,,,,,,,,,,,,,,,,,,
Jim Vatcher,SDP,17,24,0,3,2,1,0.166666666,0.25,0.0,0.285714285,0.2,0.333333333,0.2,0.2691817979017893,,64.81517107375598,0.1989650687901303,-0.758534992268526,-1.2366254776716232,-0.1241689809037154,Jim Vatcher,1013376,123667,20,4,4,0,0,4,0,6,0,0,0,0,0,0.666666666,0.533333333,5.356440680690263,,,,0.1989650687901303,1.8015848192933637,-0.905115803742067,0.0441499203443527,-0.2511698603630066,0.2953200042247772,1.0389999151229858,0.1377546042203903,0.7343534827232361,0.7961333394050598,9,-0.0103224981576204,0.070443300173333,3.0,46.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-1.0,RF,1991,-0.18,4,0,,,,,,,,,,,,,,,,,,
Cliff Brantley,PHI,6,10,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-2.463135177658402,0.9029993414878844,-0.1309133443038138,Cliff Brantley,1001357,111396,8,0,0,0,0,0,0,4,0,0,2,0,0,0.0,0.0,0.14285714,,,,0.0,-1.3252980061038366,-2.4530899323685995,-0.2769179940223694,-0.2769179940223694,0.0,-2.9010000228881836,-0.3152756989002228,1.1971598863601685,,0,-0.23768150806427,0.0063690516602154,5.0,31.2,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,P,1991,-0.13,0,0,,,,,,,,,,,,,,,,,,
Vinny Castilla,ATL,12,6,0,1,0,0,0.0,0.333333333,0.0,0.333333333,0.2,0.2,0.2,0.1816073536872863,,3.054526379026664,-0.0001293667737627,-0.6596842071996378,-0.8353907465934753,-0.1320240485441532,Vinny Castilla,84,112106,5,1,1,0,0,0,0,2,0,0,1,0,0,0.0,0.4,2.64285714,,,,-0.0001293667737627,0.0451662080484367,-0.631508947710421,0.2850880026817322,-0.0256699901074171,0.3107579946517944,1.3459999561309814,0.1433759927749633,1.0880333185195925,,0,0.0710507929325103,0.1909705972484729,1.0,26.2,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,SS,1991,0.05,1,0,,,,,,,,,,,,,,,,,,
Mo Sanford,CIN,5,10,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-2.484349886344277,0.9029993414878844,-0.1331513886625024,Mo Sanford,1011433,121685,8,0,0,0,0,0,0,5,0,0,2,0,0,0.0,0.0,0.14285714,,,,0.0,-1.3252980061038366,-2.4530899323685995,-0.2598401010036468,-0.2598400115966797,0.0,-3.184999942779541,-0.3319005966186523,0.968459963798523,,0,-0.2616804838180542,-0.0066218835658221,5.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1991,-0.14,0,0,,,,,,,,,,,,,,,,,,
Rich Amaral,SEA,14,18,0,2,0,0,0.055555555,0.277777777,0.0,0.09090909,0.0625,0.166666666,0.0625,0.1308089627159966,,-27.615726795106298,-0.0003881003212882,-2.712439745251984,0.9039780497550964,-0.1361167604211112,Rich Amaral,1000205,110214,16,1,1,0,0,1,0,5,1,0,0,1,0,0.2,0.229166666,2.64285714,,,,-0.0003881003212882,-0.5696739405487528,-2.599699407825326,-0.2586820125579834,-0.3707199990749359,0.1120380014181137,-2.7962000370025635,-0.2894513010978699,0.8587333559989929,0.8751999735832214,2,-0.2662782073020935,-0.0349585045955712,3.0,43.0,13.0,16.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,2B,1991,-0.24,1,0,,,,,,,,,,,,,,,,,,
Greg Litton,SFG,59,143,1,13,15,0,0.076923076,0.174825174,0.094488189,0.215686274,0.181102362,0.25,0.275590551,0.243495528612818,,52.46850770129663,-0.7932774288638029,-8.500352902272786,2.7750340402126312,-0.1389518116664148,Greg Litton,1007668,117828,127,23,14,7,1,11,0,25,1,1,3,2,2,0.44,0.525590551,3.907879813302211,,,,-0.7932774288638029,7.901681359369472,-8.225743186216638,-0.8937941789627075,-2.838167905807495,1.9443739652633667,-6.798999786376953,-0.7389979958534241,1.165292263031006,1.204676866531372,13,-0.8847994208335876,0.1177865371833633,26.0,286.4,121.0,65.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94683908,3.0,2B,1991,-0.22,35,9,,,,,,,,,,,,,,,,,,
Jose De Jesus,PHI,31,68,0,3,4,0,0.029411764,0.573529411,0.0,0.347826086,0.129032258,0.15625,0.129032258,0.135600034147501,,-25.0006201506299,-0.0012936677376274,-9.639433108069472,6.140395164489746,-0.1401537919924298,Jose De Jesus,1003151,113213,62,8,8,0,0,2,0,39,0,0,4,0,0,0.051282051,0.285282258,1.39285714,,,,-0.0012936677376274,-1.9008466737607987,-9.569831772361187,-0.8244280219078064,-1.319157958030701,0.4947300255298614,-9.343000411987305,-1.019572138786316,0.9448349475860596,,0,-0.8490118980407715,-0.0235511078197986,29.0,181.2,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95652174,0.0,P,1991,-0.21,8,0,,,,,,,,,,,,,,,,,,
Russ Morman,KCR,12,24,0,1,1,0,0.041666666,0.208333333,0.0,0.333333333,0.260869565,0.291666666,0.260869565,0.236879156983417,,42.27449232885208,-0.0007762006425764,-1.6364633996594886,-0.4595335721969604,-0.140901429362108,Russ Morman,1009194,119388,23,6,6,0,0,1,1,5,0,0,0,0,0,0.2,0.552536231,0.4107142775,,,,-0.0007762006425764,1.2036935421024726,-1.5030070809329583,-0.1649340540170669,-0.5416899919509888,0.3767560124397278,-1.9769999980926511,-0.2126964032649994,1.3306920528411863,1.6933332681655884,3,-0.2132818400859832,0.0893357673151171,6.0,54.0,47.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1B,1991,-0.15,6,0,,,,,,,,,,,,,,,,,,
Tony Scruggs,TEX,5,6,0,1,0,0,0.0,0.166666666,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-1.495364057878496,-0.0325788706541061,-0.1411363333146435,Tony Scruggs,1011698,121950,6,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.14285714,,,,0.0,-0.795178803662302,-1.4718539594211597,-0.1297780126333236,-0.1297779977321624,0.0,-3.1589999198913574,-0.302151620388031,0.7552333474159241,1.794600009918213,1,-0.1466888040304184,-0.0251494934671257,1.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,LF,1991,-0.21,0,0,,,,,,,,,,,,,,,,,,
Vicente Palacios,PIT,36,19,0,0,0,0,0.0,0.368421052,0.0,0.142857142,0.071428571,0.071428571,0.071428571,0.0648597691740308,,-70.50451084986655,-0.0001293667737627,-3.673473350179336,1.7156987190246582,-0.1425564451156221,Vicente Palacios,1009965,120185,14,1,1,0,0,0,0,7,0,0,5,0,0,0.0,0.142857142,0.14285714,,,,-0.0001293667737627,-1.567676019781573,-3.7104806796846224,-0.3195520043373108,-0.3339959979057312,0.0144440000876784,-3.722000122070313,-0.4110971987247467,0.7853047251701355,,0,-0.3616161048412323,-0.0452985540105658,7.0,81.2,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1991,-0.18,1,0,,,,,,,,,,,,,,,,,,
Mo Vaughn,BOS,74,251,4,21,32,2,0.103585657,0.171314741,0.109589041,0.301136363,0.260273972,0.338645418,0.369863013,0.320384801870369,,92.24394383581595,-0.0036245142546249,-2.302079056493891,-7.183813095092773,-0.145306889543656,Mo Vaughn,899,123678,219,57,41,12,0,26,2,43,2,4,0,7,1,0.604651162,0.708508431,2.2209551241903087,,,,-0.0036245142546249,28.75313671253149,0.4455593632859415,-0.0862339064478874,-4.310574054718018,4.224339962005615,4.828000068664551,0.501697838306427,1.0089592933654783,1.3797399997711182,10,-0.2733655869960785,0.1878974149747414,47.0,358.0,378.0,26.0,6.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98536585,-3.0,1B,1991,-0.34,81,16,,,,,,,,,,,,,,,,,,
Ramon Martinez,LAD,33,86,1,6,9,0,0.011627906,0.290697674,0.051948052,0.156862745,0.116883116,0.128205128,0.168831168,0.1345353577381525,,-21.93963309064543,-0.0010349341901019,-11.891955009677122,7.765794277191162,-0.1457005134527401,Ramon Martinez,1008193,118378,77,9,7,1,0,1,0,25,0,0,8,1,0,0.04,0.297036296,2.64285714,,,,-0.0010349341901019,-2.474625679563405,-12.173636245440369,-0.5456781387329102,-1.1701160669326782,0.6244379878044128,-7.26099967956543,-0.7894515991210938,0.7334907650947571,,0,-0.9983589053153992,0.2544120627639242,33.0,220.1,22.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95555556,0.0,P,1991,-0.14,13,2,,,,,,,,,,,,,,,,,,
Terry Lee,CIN,3,6,0,0,0,0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-1.4906099318065662,-0.0823045223951339,-0.1457306588577452,Terry Lee,1007467,117613,6,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.795178803662302,-1.4718539594211597,-0.0959299877285957,-0.1406559944152832,0.0447259992361068,-0.4390000104904175,-0.0400607958436012,0.8832331299781799,0.1713999956846237,1,-0.0416414029896259,-0.066970903855075,2.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1B,1991,-0.06,0,0,,,,,,,,,,,,,,,,,,
Darren Daulton,PHI,89,335,12,36,42,5,0.122388059,0.197014925,0.168421052,0.207547169,0.196491228,0.297297297,0.36491228,0.2974543296095085,,85.08359508109723,0.9908149739640066,-4.6752440727953255,-8.082304954528809,-0.1463742145860985,Darren Daulton,1003010,113074,285,56,32,12,0,41,4,66,2,5,2,4,0,0.621212121,0.662209577,3.820883501694153,,,,0.9908149739640066,32.451486200318605,-5.329543329550947,0.3038239181041717,-5.824540138244629,6.128364086151123,4.053999900817871,0.3934830129146576,1.0878185033798218,1.196499943733215,6,-0.1878265887498855,0.4671231048140997,80.0,717.0,493.0,33.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,38.0,0.98501873,-13.0,C,1991,-0.21,104,24,,,,,,,,,,,,,,,,,,
Mark Davis,CAL,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.5010479797455476,-1.030864192172885,-0.1494294045117905,Mark Davis,1003068,113125,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.2650596012207673,-0.4906179864737199,-0.0008019750239327,-0.0008020190289244,0.0,-0.9070000052452089,-0.1066430956125259,0.0166999995708465,,0,-0.0476723983883857,-0.0003500593686057,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,RF,1991,-0.19,0,0,,,,,,,,,,,,,,,,,,
Gary Green,TEX,8,23,0,0,1,0,0.04347826,0.260869565,0.05,0.214285714,0.15,0.19047619,0.2,0.1819125300361996,,7.733481064883239,-0.0003881003212882,-2.505881274106629,0.3271604776382446,-0.1529706923445089,Gary Green,1004994,115086,20,3,2,1,0,1,0,6,0,0,2,0,0,0.166666666,0.39047619,0.14285714,,,,-0.0003881003212882,0.17855030071007,-2.4153711296988845,-0.2452059835195541,-0.3295619785785675,0.0843560025095939,-2.501999855041504,-0.2677217125892639,0.6426916718482971,,0,-0.2031435072422027,-0.1783862281818985,6.0,53.0,10.0,20.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96774194,0.0,SS,1991,-0.16,4,1,,,,,,,,,,,,,,,,,,
Joe Redfield,PIT,11,23,0,1,0,0,0.173913043,0.04347826,0.0,0.117647058,0.111111111,0.272727272,0.111111111,0.2111040733077309,,28.96266366480304,-0.3957331470155623,-2.248354346437549,0.0473250746726989,-0.1547493430809161,Joe Redfield,1010752,120982,18,2,2,0,0,4,0,1,0,0,1,0,1,4.0,0.383838383,1.8746962683834512,,,,-0.3957331470155623,0.6963452828596981,-1.8975761475492563,-0.1794360280036926,-0.3986760079860687,0.2192399948835373,-2.1570000648498535,-0.2227966040372848,1.0037416219711304,0.6059333682060242,3,-0.2339065223932266,0.055139373481618,5.0,46.0,4.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91666667,0.0,3B,1991,-0.17,2,0,,,,,,,,,,,,,,,,,,
