Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,fWAR,NameASCII,PlayerId,MLBAMID,AB,H,1B,2B,3B,BB,IBB,SO,HBP,SF,SH,GDP,CS,BB/K,OPS,Spd,UBR,wGDP,XBR,wSB,wRC,wRAA,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,PB,WP,FP,TZ,Pos,Year,bWAR,TB,XBH,BatSpd,Squared-Up%,EV,Barrel%,HardHit%,xBA,xSLG,maxEV,FRV,OAA,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,DRS
Reid Cornelius,NYM,10,20,0,0,0,0,0.0,0.35,0.0,0.153846153,0.1,0.1,0.1,0.0903471529483795,,-58.80146707779856,-0.0019031863193958,-4.018246975087008,2.019498825073242,-0.1271976839314883,Reid Cornelius,1002634,112692,20,2,2,0,0,0,0,7,0,0,0,0,0,0.0,0.2,0.14285714,,,,-0.0019031863193958,-1.5548327430732605,-4.050700353050983,-0.2617260217666626,-0.3644340932369232,0.1027080044150352,-3.074000120162964,-0.3169068098068237,0.8416599631309509,,0,-0.3148032128810882,0.0038391261576931,10.0,66.2,7.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,P,1995,-0.06,2,0,,,,,,,,,,,,,,,,,,
Luis Polonia,- - -,95,326,2,43,17,13,0.08588957,0.116564417,0.096219932,0.290196078,0.261168384,0.321981424,0.357388316,0.3045320558992231,,80.1842150365116,0.7748113491106778,-7.619247853978949,-4.897231489419937,-0.134998081068655,Luis Polonia,1010427,120658,291,76,55,16,3,28,1,38,0,4,3,3,4,0.736842105,0.67936974,6.519838454247348,,,,0.7748113491106778,32.91551820981368,-7.76712383282319,-1.2844881415367126,-6.121517896652222,4.837030053138733,-19.84119987487793,-1.8139784932136536,0.99872458083289,1.3027928727013725,28,-1.4606612771749496,0.1745327827050238,62.0,574.2,143.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,LF,1995,-0.19,104,21,,,,,,,,,,,,,,,,,,
Matt Stairs,BOS,39,95,1,8,17,0,0.042105263,0.147368421,0.136363636,0.297297297,0.261363636,0.29787234,0.397727272,0.3053826917993261,,74.85595335281585,-0.4548697826685384,-3.5743351645374792,-1.08539080619812,-0.1354230513081785,Matt Stairs,1384,122644,88,23,14,7,1,4,0,14,1,1,1,4,1,0.285714285,0.695599612,3.6494860891678735,,,,-0.4548697826685384,9.658945976725953,-2.1964251706682267,-0.2225899547338485,-2.2592921257019043,2.036701917648315,-0.1979999840259552,0.002976207062602,1.1163372993469238,1.9957857131958008,14,-0.1952369958162307,-0.0041561041581832,19.0,169.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80833333,0.0,LF,1995,-0.23,35,9,,,,,,,,,,,,,,,,,,
Marvin Freeman,COL,22,30,1,2,4,0,0.033333333,0.533333333,0.130434783,0.166666666,0.086956521,0.125,0.217391304,0.1513423720995585,,-43.99235962549188,-0.0019031863193958,-5.464599751917023,3.0292482376098633,-0.1362974209731127,Marvin Freeman,1004326,114410,23,2,1,0,0,1,0,16,0,0,6,0,0,0.0625,0.342391304,2.64285714,,,,-0.0019031863193958,-0.8055095507794352,-4.5493109657460185,-0.3502381145954132,-0.757693886756897,0.4074559807777405,-4.53000020980835,-0.4533405900001526,1.2009940147399902,,0,-0.4502554833889007,0.1586319529658634,18.0,94.2,9.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86956522,0.0,P,1995,-0.15,5,1,,,,,,,,,,,,,,,,,,
Mike Lieberthal,PHI,16,54,0,1,4,0,0.092592592,0.092592592,0.042553192,0.285714285,0.255319148,0.326923076,0.29787234,0.2913321497348639,,70.98595647312698,-0.0142738973954692,-1.995565470177792,-1.199814856052399,-0.1365827898969732,Mike Lieberthal,959,117759,47,12,10,2,0,5,0,5,0,0,2,1,0,1.0,0.624795416,0.14285714,,,,-0.0142738973954692,4.857302997973635,-1.881539548966214,-0.024022014811635,-0.877078115940094,0.853056013584137,-1.6309999227523804,-0.1847120970487594,1.1290851831436155,0.0229000002145767,2,-0.2357914000749588,0.2145157557123673,13.0,116.2,95.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,0.99056604,-2.0,C,1995,-0.26,14,2,,,,,,,,,,,,,,,,,,
Eddie Zosky,FLA,6,5,0,0,0,0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.180694305896759,,-1.305433502397375,-0.0009515931596979,-0.6414958149842205,-0.9188385978341104,-0.1376725547614019,Eddie Zosky,1014459,124784,5,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.14285714,,,,-0.0009515931596979,-0.0118027637661652,-0.6357696662605958,-0.0140399960801005,-0.0541400164365768,0.0401000007987022,-0.2159999907016754,-0.022258598357439,0.6269999742507935,,0,-0.0102153997868299,-0.0121769393785376,1.0,13.2,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666700000001,-1.0,SS,1995,-0.1,1,0,,,,,,,,,,,,,,,,,,
Mark Dalesandro,CAL,11,10,0,1,0,0,0.0,0.2,0.1,0.125,0.1,0.1,0.2,0.1263033151626587,,-37.79553191062853,0.0,-1.7995193752095795,0.0171467717736959,-0.1393611395550872,Mark Dalesandro,1002940,113005,10,1,0,1,0,0,0,2,0,0,0,0,0,0.0,0.3,2.64285714,,,,0.0,-0.4774163814828491,-1.7253501864717102,-0.1393079757690429,-0.1424780040979385,0.003169969888404,-1.937000036239624,-0.1801450997591018,0.5130599737167358,0.5557000041007996,4,-0.1069885045289993,-0.164535260538583,1.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,C,1995,-0.1,2,1,,,,,,,,,,,,,,,,,,
J.R. Phillips,SFG,92,252,9,27,28,1,0.075396825,0.273809523,0.155844156,0.235294117,0.194805194,0.256,0.35064935,0.2663763006848673,,57.92673594340677,-0.2786596086807549,-13.686323706768489,3.3803157806396484,-0.1397586626410344,J.R. Phillips,1010294,120514,231,45,27,9,0,19,2,69,0,0,2,3,1,0.275362318,0.60664935,2.452598264933731,,,,-0.2786596086807549,17.420296363290365,-14.027635522428934,-1.3519500494003296,-4.962495803833008,3.610546112060547,-10.437000274658203,-1.0740081071853638,1.0000571012496948,1.5609874725341797,16,-1.3826228380203247,0.0307499822494881,54.0,528.0,536.0,37.0,4.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99305556,7.0,1B,1995,-0.13,81,18,,,,,,,,,,,,,,,,,,
Andy Stankiewicz,HOU,43,65,0,6,7,4,0.184615384,0.292307692,0.019230769,0.181818181,0.115384615,0.28125,0.134615384,0.2089898576659541,,22.394802893200374,-0.0878529107430949,-6.466822580309581,2.7102173566818237,-0.141795605948064,Andy Stankiewicz,1012405,122665,52,6,5,1,0,12,2,19,0,0,1,1,2,0.631578947,0.415865384,4.779831456025878,,,,-0.0878529107430949,1.3811083806296844,-6.730461351797913,-0.4765860140323639,-1.3238080739974976,0.8472220301628113,-4.1579999923706055,-0.449792742729187,1.2003782987594604,1.31561541557312,13,-0.4937521517276764,0.0967223032833192,13.0,136.1,20.0,59.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9850746299999997,2.0,SS,1995,-0.25,7,1,,,,,,,,,,,,,,,,,,
Jeff Barry,NYM,15,16,0,2,0,0,0.0625,0.5,0.066666667,0.285714285,0.133333333,0.1875,0.2,0.1802626699209213,,0.5233189704299974,-0.0019031863193958,-2.014643029759734,-0.0360082238912582,-0.1454965103032591,Jeff Barry,1000617,110633,15,2,1,1,0,1,0,8,0,0,0,0,0,0.125,0.3875,2.64285714,,,,-0.0019031863193958,-0.0435310068848573,-2.040225094867035,-0.040485955774784,-0.2248660027980804,0.1843800097703933,-1.6640000343322754,-0.1714062988758087,0.7804940938949585,0.9437845945358276,13,-0.2154538184404373,0.1635816055800632,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,LF,1995,-0.13,3,1,,,,,,,,,,,,,,,,,,
Mark Grudzielanek,MON,78,293,1,27,20,8,0.047781569,0.160409556,0.070631971,0.294117647,0.245353159,0.3,0.31598513,0.2756237097970255,,59.73900754870021,0.2249231510795653,-14.692660121774638,3.1168289184570312,-0.1456420140958371,Mark Grudzielanek,653,115210,269,66,51,12,2,14,4,47,7,0,3,7,3,0.29787234,0.61598513,5.433443942312604,,,,0.2249231510795653,22.515212758382447,-14.049247727791183,-1.376270055770874,-5.4468159675598145,4.0705461502075195,-10.44760036468506,-1.1108500957489014,0.98644357919693,2.9810667037963867,3,-1.1323751211166382,-0.2628086327188363,67.0,611.6,94.0,197.0,10.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88484234,1.0,SS,1995,-0.17,85,15,,,,,,,,,,,,,,,,,,
David Bell,- - -,41,153,2,13,19,1,0.02614379,0.163398692,0.116438356,0.283333333,0.246575342,0.274509803,0.363013698,0.2809771716205123,,66.63972995753507,-0.7030784102389589,-7.221364570184843,0.4573620855808258,-0.1473450232119682,David Bell,1108,110816,146,36,25,7,2,4,0,25,2,1,0,0,2,0.16,0.637523501,4.332902521825706,,,,-0.7030784102389589,12.440489166663728,-6.652898049665847,-0.1887364163994789,-2.8151360005140305,2.6263999938964844,-3.748000204563141,-0.4884546734392643,1.0078905285543698,2.3357999324798584,2,-0.4420277997851372,0.2547689546502534,38.0,338.2,77.0,110.0,7.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8673913,0.0,2B,1995,-0.19,53,11,,,,,,,,,,,,,,,,,,
Dwight Smith,ATL,103,147,3,16,21,0,0.088435374,0.238095238,0.160305344,0.319148936,0.251908396,0.326530612,0.41221374,0.3252590029206994,,92.64951356071344,-1.3427227053325623,-2.7091287976127902,-3.76131671667099,-0.1483161930527196,Dwight Smith,1012125,122416,131,33,20,8,2,13,1,35,2,1,0,2,3,0.371428571,0.738744352,4.591361106500738,,,,-1.3427227053325623,17.38376458562009,-0.9608623477161714,1.1323699951171875,-2.7896060943603516,3.921976089477539,4.76200008392334,0.4772393107414245,1.2174195051193235,1.588665008544922,80,0.1612040549516677,0.7689354658589502,16.0,147.3,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78070175,-3.0,RF,1995,-0.23,54,13,,,,,,,,,,,,,,,,,,
Mike Hubbard,CHC,15,25,0,2,1,0,0.08,0.08,0.0,0.19047619,0.173913043,0.24,0.173913043,0.2019712877273559,,11.23289815317704,-0.0057095589581876,-2.8120375223416016,0.3680843114852905,-0.1537210326064196,Mike Hubbard,1006121,116247,23,4,4,0,0,2,0,2,0,0,0,1,0,1.0,0.413913043,1.60119047125,,,,-0.0057095589581876,0.3847970570013743,-2.735037455470778,-0.2653360068798065,-0.4867579936981201,0.2214219868183136,-2.490000009536743,-0.2540104985237121,0.9102720022201538,0.5271714329719543,7,-0.2805277407169342,-0.0109631611592653,6.0,53.2,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97058824,0.0,C,1995,-0.18,4,0,,,,,,,,,,,,,,,,,,
Pedro Munoz,MIN,104,400,18,45,58,0,0.0475,0.215,0.188829788,0.346715328,0.300531914,0.3375,0.489361702,0.3600511063635349,,110.8234405829142,-1.405527853872627,4.248353883894074,-19.252400398254395,-0.1547930730501442,Pedro Munoz,1009331,119527,376,113,78,17,0,19,0,86,3,2,0,14,3,0.220930232,0.826861702,1.4833457076129006,,,,-1.405527853872627,58.91426772790952,8.99691552835508,-0.1251440644264221,-8.0785493850708,7.953405857086182,-6.754000186920166,-0.6370332837104797,1.0520169734954834,2.3775999546051025,5,-0.1410249173641204,0.0220686005181932,22.0,179.0,31.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65830721,-10.0,RF,1995,-0.12,184,35,,,,,,,,,,,,,,,,,,
Ernie Young,OAK,26,58,2,9,5,0,0.137931034,0.206896551,0.18,0.222222222,0.2,0.310344827,0.38,0.3115540712044157,,84.72981223947454,-0.0123707110760733,-1.1689988721739326,-2.373799830675125,-0.1565843669400857,Ernie Young,79,124696,50,10,5,3,0,8,0,12,0,0,0,1,0,0.666666666,0.690344827,2.25223214,,,,-0.0123707110760733,6.195687696908617,-1.0423283720267762,0.2494720071554184,-0.7501519918441772,0.999623954296112,0.1250000894069671,0.0106374062597751,0.7651257514953613,0.114333339035511,3,0.0393467880785465,0.2867068137873565,12.0,136.2,35.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,-2.0,RF,1995,0.0,19,5,,,,,,,,,,,,,,,,,,
Brian Harper,OAK,2,7,0,0,0,0,0.0,0.142857142,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-1.9592075165001224,0.0891632288694381,-0.1578248429969639,Brian Harper,1005376,115488,7,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-1.071859050878651,-1.9454127143708535,-0.0700619965791702,-0.0700619965791702,0.0,-2.0240001678466797,-0.1840323954820633,0.4622856974601745,,0,-0.1459511965513229,-0.0056044257923815,1.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,C,1995,-0.17,0,0,,,,,,,,,,,,,,,,,,
Sergio Valdez,SFG,13,24,0,1,1,0,0.0,0.375,0.0,0.166666666,0.095238095,0.095238095,0.095238095,0.0860449075698852,,-61.052964941728305,-0.0019031863193958,-4.889848523167618,2.423398494720459,-0.159217763462017,Sergio Valdez,1013320,123606,21,2,2,0,0,0,0,9,0,0,3,0,0,0.0,0.19047619,2.64285714,,,,-0.0019031863193958,-1.9519491024312612,-4.946990234404527,-0.3108480870723724,-0.3752380013465881,0.0643899887800216,-4.064000129699707,-0.413929283618927,0.8403254747390747,,0,-0.4197646081447601,0.0498506921482323,11.0,66.1,4.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,P,1995,-0.08,2,0,,,,,,,,,,,,,,,,,,
Chris Stynes,KCR,22,39,0,7,2,0,0.102564102,0.076923076,0.028571429,0.1875,0.171428571,0.256410256,0.2,0.2218252038344358,,22.643083469346216,-0.0085643384372815,-3.9484638828964096,0.9083219468593596,-0.1615944202039568,Chris Stynes,303,122918,35,6,5,1,0,4,0,3,0,0,0,3,0,1.333333333,0.456410256,2.64285714,,,,-0.0085643384372815,1.2463223531429533,-3.620619486313605,-0.5767921209335327,-1.0802799463272097,0.5034878849983215,-4.660399913787842,-0.4354520738124847,1.2231022119522097,1.40773344039917,3,-0.386018693447113,-0.0855625982038171,9.0,90.2,21.0,35.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98245614,1.0,2B,1995,-0.21,7,1,,,,,,,,,,,,,,,,,,
Tom Candiotti,LAD,30,63,0,2,2,0,0.047619047,0.253968253,0.0,0.153846153,0.109090909,0.155172413,0.109090909,0.1305848843064801,,-27.78726520723364,-0.0085643384372815,-10.189190719167,6.36142110824585,-0.1616420778904057,Tom Candiotti,1001911,111954,55,6,6,0,0,3,0,16,0,0,5,1,0,0.1875,0.264263322,0.9067460275,,,,-0.0085643384372815,-2.7826667758703665,-10.64464974730019,-0.9966799020767212,-1.3102680444717407,0.3135879933834076,-8.715999603271484,-0.9273614883422852,1.032853364944458,,0,-0.9920641183853148,0.0270869629588832,30.0,190.1,15.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,P,1995,-0.24,6,0,,,,,,,,,,,,,,,,,,
Chris Turner,CAL,5,10,0,0,1,0,0.0,0.3,0.0,0.142857142,0.1,0.1,0.1,0.0903471529483795,,-60.76758698940732,-0.0009515931596979,-2.1004709584230588,0.0634430646896362,-0.1640221340261969,Chris Turner,1013226,123510,10,1,1,0,0,0,0,3,0,0,0,0,0,0.0,0.2,0.14285714,,,,-0.0009515931596979,-0.7774163715366302,-2.0253501765254915,-0.1894019991159439,-0.2581740021705627,0.0687720030546188,-0.9350000619888306,-0.0857125073671341,1.0668209791183472,0.3431999981403351,1,-0.1373593956232071,-0.0401792943943733,3.0,25.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,C,1995,-0.09,1,0,,,,,,,,,,,,,,,,,,
Joey Cora,SEA,120,487,3,64,39,18,0.075975359,0.06365503,0.074941452,0.312342569,0.297423887,0.358649789,0.372365339,0.3318616305222491,,94.47098361175097,0.4035408638883382,-3.1128587998400996,-14.840306043624878,-0.1701115915620756,Joey Cora,1002607,112664,427,127,103,19,2,37,0,31,6,4,13,8,7,1.193548387,0.731015128,5.332381036222184,,,,0.4035408638883382,60.273944455343525,-0.5004318476140122,-0.596961498260498,-9.649638175964355,9.0526762008667,-13.553500175476074,-1.2547638416290283,1.1132352352142334,1.7583667039871216,12,-0.7451398372650146,0.2088996255135267,102.0,920.2,205.0,262.0,23.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95501022,-16.0,2B,1995,0.3,159,24,,,,,,,,,,,,,,,,,,
Franklin Stubbs,DET,62,137,2,13,19,0,0.138686131,0.197080291,0.146551724,0.306818181,0.25,0.357664233,0.396551724,0.3385090442264781,,98.4551965400686,-0.4700952732237056,-0.7464807332117164,-5.583794355392456,-0.1702081799151291,Franklin Stubbs,1012643,122899,116,29,16,11,0,19,1,27,1,1,0,3,1,0.703703703,0.754215957,1.4732468169835529,,,,-0.4700952732237056,17.71575286618005,0.6190597378326527,0.1608719825744629,-2.854626178741455,3.015497922897339,2.317999839782715,0.2661785781383514,1.2293320894241333,2.180706739425659,30,-0.0058405781164765,0.1367018677211606,24.0,208.4,155.0,5.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92657342,-4.0,1B,1995,-0.25,46,13,,,,,,,,,,,,,,,,,,
Shannon Stewart,TOR,12,44,0,2,1,2,0.113636363,0.113636363,0.0,0.242424242,0.210526315,0.318181818,0.210526315,0.2628164521672509,,50.64251562315326,0.3866777017246932,-2.4494585078552005,-0.8473937511444092,-0.1761505137907716,Shannon Stewart,1322,122784,38,8,8,0,0,5,0,5,1,0,0,0,0,1.0,0.528708133,4.153813614551966,,,,0.3866777017246932,2.910952133325151,-2.579956608625838,-0.0112000554800033,-0.7245360016822815,0.7133359909057617,-2.5441999435424805,-0.2411185950040817,1.104875564575195,,0,-0.2427376955747604,0.2326007572270383,9.0,89.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95454545,-1.0,CF,1995,-0.22,8,0,,,,,,,,,,,,,,,,,,
Tom Foley,MON,11,26,0,2,2,1,0.076923076,0.153846153,0.083333333,0.25,0.208333333,0.269230769,0.291666666,0.256610652575126,,47.194503665612224,0.1952420371817425,-1.54095436234496,-1.147690936923027,-0.1772583684834456,Tom Foley,1004200,114284,24,5,3,2,0,2,0,4,0,0,0,2,0,0.5,0.560897435,5.092944060845826,,,,0.1952420371817425,1.5854851595591437,-1.659142733411895,-0.284339964389801,-0.7176060080528259,0.4332659840583801,-1.5640000104904177,-0.1578668802976608,1.2300769090652466,1.88972008228302,5,-0.1319202035665512,-0.0992360455218697,4.0,36.1,23.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,1B,1995,-0.17,7,2,,,,,,,,,,,,,,,,,,
Gene Schall,PHI,24,72,0,2,5,0,0.083333333,0.222222222,0.030769231,0.306122448,0.23076923,0.305555555,0.261538461,0.2620753217750872,,51.682780362894384,-0.018080270034261,-4.417352183471796,0.0746436119079589,-0.1784867035027973,Gene Schall,1011516,121767,65,15,13,2,0,6,1,16,1,0,0,1,0,0.375,0.567094016,0.14285714,,,,-0.018080270034261,4.718854180903743,-4.266269215016057,0.1385181099176406,-1.0278139114379885,1.166332125663757,-0.7019997239112854,-0.0802804231643676,0.8681013584136963,0.7294999957084656,6,-0.2909484207630157,0.4505128639874318,17.0,141.3,115.0,10.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98387097,1.0,1B,1995,-0.24,17,2,,,,,,,,,,,,,,,,,,
Armando Reynoso,COL,20,33,0,1,0,0,0.03030303,0.333333333,0.0,0.210526315,0.133333333,0.161290322,0.133333333,0.1397285211470819,,-51.65498834798581,-0.0047579657984897,-6.333494468032931,3.3321731090545654,-0.1811519618091701,Armando Reynoso,72,121117,30,4,4,0,0,1,0,11,0,0,2,2,0,0.09090909,0.294623655,0.76785714,,,,-0.0047579657984897,-1.2058307859344302,-5.324012342397672,-0.4881739020347595,-0.8107680082321167,0.3225939869880676,-6.260000228881836,-0.5791428089141846,1.1210720539093018,,0,-0.5227233171463013,0.087270573201393,18.0,93.0,7.0,28.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94594595,0.0,P,1995,-0.16,4,0,,,,,,,,,,,,,,,,,,
Eddie Pye,LAD,7,8,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-2.164405214319646,0.0102880597114562,-0.1820612075476295,Eddie Pye,1010581,120815,8,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-1.224981772432744,-2.223328816423833,-0.3217700123786926,-0.3217700123786926,0.0,-1.7630000114440918,-0.1966982036828994,1.638399958610535,1.967679977416992,5,-0.1961399912834167,-0.0002528434988629,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3B,1995,-0.2,0,0,,,,,,,,,,,,,,,,,,
Brian Raabe,MIN,6,15,0,4,1,0,0.066666666,0.0,0.0,0.214285714,0.214285714,0.266666666,0.214285714,0.228540841738383,,26.802764950462592,-0.0038063726387917,-1.4376682786493928,-0.9622770994901656,-0.1857040943499162,Brian Raabe,1010623,120859,14,3,3,0,0,1,0,0,0,0,0,0,0,1.0,0.48095238,2.64285714,,,,-0.0038063726387917,0.5634025686197548,-1.3084981388635368,-0.1120640188455581,-0.2367199957370758,0.1246559992432594,-1.0499999523162842,-0.1024846583604812,0.6929498314857483,0.4912000000476837,1,-0.1306363940238952,-0.0310838543312888,3.0,30.0,5.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2B,1995,-0.08,3,0,,,,,,,,,,,,,,,,,,
Joe Hall,DET,7,17,0,2,0,0,0.117647058,0.176470588,0.0,0.166666666,0.133333333,0.235294117,0.133333333,0.1907258314244887,,4.037886817898481,-0.0038063726387917,-2.134250337380113,-0.3858024179935455,-0.1875270563346618,Joe Hall,1005255,115346,15,2,2,0,0,2,0,3,0,0,0,1,0,0.666666666,0.36862745,2.64285714,,,,-0.0038063726387917,0.1021571414255185,-2.0193303270555454,-0.2419279962778091,-0.3509120047092438,0.108984000980854,-3.0399999618530273,-0.2758927941322326,0.8096946477890015,0.3400000035762787,1,-0.2734609842300415,-0.025328191341801,4.0,33.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LF,1995,-0.22,2,0,,,,,,,,,,,,,,,,,,
Scott Leius,MIN,117,427,4,51,45,2,0.114754098,0.1264637,0.102150538,0.276729559,0.247311827,0.334894613,0.349462365,0.3094998534839108,,78.5267188546195,-0.1462227200390771,-12.120454951732327,-4.31207150220871,-0.1875698652475344,Scott Leius,1007505,117657,372,92,67,16,5,49,3,54,2,4,0,14,1,0.907407407,0.684356978,4.683817701268616,,,,-0.1462227200390771,44.88122981278421,-8.405543660240156,-1.8447262048721311,-7.996623992919922,6.15189790725708,-16.126998901367188,-1.3273550271987915,1.0078551769256592,1.5839999914169312,6,-1.239853858947754,-0.5904946346713853,102.0,923.2,60.0,187.0,14.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9453125,-5.0,3B,1995,0.39,130,25,,,,,,,,,,,,,,,,,,
Juan Acevedo,COL,17,19,0,0,0,0,0.052631578,0.315789473,0.0,0.083333333,0.055555555,0.105263157,0.055555555,0.0853247140583239,,-87.54972959420778,-0.0019031863193958,-4.508164967976134,1.918523907661438,-0.1877382855951335,Juan Acevedo,458,110032,18,1,1,0,0,1,0,6,0,0,0,2,0,0.166666666,0.160818712,0.14285714,,,,-0.0019031863193958,-1.556710005605217,-3.927784235084053,-0.3297440111637115,-0.3616740107536316,0.03192999958992,-5.535999774932861,-0.4885978996753692,0.778031587600708,,0,-0.4010317027568817,-0.0227865797123112,11.0,65.2,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92857143,0.0,P,1995,-0.26,1,0,,,,,,,,,,,,,,,,,,
Milt Thompson,HOU,92,150,2,14,19,4,0.093333333,0.246666666,0.113636364,0.287234042,0.219696969,0.297297297,0.333333333,0.2778911759113443,,67.85476465482745,-0.1021268081385642,-6.199660982073789,-0.8830588459968567,-0.1881769659698073,Milt Thompson,1013021,123298,132,29,18,9,0,14,3,37,1,1,2,3,2,0.378378378,0.63063063,3.815258351861612,,,,-0.1021268081385642,11.810338249594398,-6.908668825238516,-1.4086799621582031,-3.71002984046936,2.3013501167297363,0.7944000363349915,0.072698563337326,1.3560612201690674,1.3822484016418457,62,-0.2938328981399536,-0.7449697320116375,16.0,189.0,44.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96428571,0.0,RF,1995,-0.19,44,11,,,,,,,,,,,,,,,,,,
Tomas Perez,TOR,41,106,1,12,8,0,0.066037735,0.16981132,0.081632653,0.2875,0.244897959,0.29245283,0.326530612,0.2790248180335423,,60.997888679891126,-0.461530934786424,-5.860556379424617,0.2818928956985473,-0.191003342034312,Tomas Perez,965,120416,98,24,19,3,1,7,0,18,0,1,0,6,1,0.388888888,0.618983442,3.867081426648169,,,,-0.461530934786424,8.446232835996685,-4.78186549688524,-0.2060617804527282,-2.359083890914917,2.153022050857544,-8.246999740600586,-0.7918214797973633,1.115282654762268,3.0257999897003174,2,-0.5247045755386353,0.3399426413573383,23.0,242.0,48.0,77.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9537037000000002,-1.0,SS,1995,0.01,32,5,,,,,,,,,,,,,,,,,,
Jason Bates,COL,116,368,8,42,46,3,0.114130434,0.190217391,0.152173913,0.319672131,0.267080745,0.355191256,0.419254658,0.3440493673660866,,83.15256095228723,-2.1139931965153664,-9.954210260927052,-4.457476496696472,-0.1935241245747047,Jason Bates,1000660,110676,322,86,57,17,4,42,3,70,2,0,2,4,6,0.6,0.774445914,4.222659556500739,,,,-2.1139931965153664,49.28794365069147,3.363979627101376,-0.8915880918502808,-6.538817882537842,5.64723014831543,0.1530002951622009,-0.1641121953725814,0.9752410650253296,1.2059111595153809,9,-0.5702102780342102,-0.3440130087252782,77.0,765.1,170.0,255.0,5.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9486471400000003,-6.0,2B,1995,-0.32,135,29,,,,,,,,,,,,,,,,,,
