Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,fWAR,NameASCII,PlayerId,MLBAMID,AB,H,1B,2B,3B,BB,IBB,SO,HBP,SF,SH,GDP,CS,BB/K,OPS,Spd,UBR,wGDP,XBR,wSB,wRC,wRAA,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,Pace,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Pos,Year,TB,XBH,BatSpd,EV,Barrel%,HardHit%,xBA,xSLG,maxEV,TZ
Grady Sizemore,CLE,162,748,24,118,78,33,0.135026737,0.207219251,0.184713376,0.332594235,0.277070063,0.390374331,0.461783439,0.3734271407772627,,128.91850403729552,9.759798320941629,36.88757813780619,2.511369466781616,6.3687831945950695,Grady Sizemore,2197,429713,628,174,111,34,5,101,9,155,17,2,0,3,10,0.651612903,0.85215777,6.375449754731463,6.099999904632568,2.0999999046325684,,1.5597985116764903,119.08242756652696,26.597121065138406,2.5836915969848633,-12.064199447631836,14.647891998291016,33.48390197753906,3.27646541595459,1.0094667673110962,1.1568000316619873,2,2.59505558013916,-0.0355938121534644,0.24007561,0.62815884,0.43859649,0.74015748,0.87643678,0.16000000000000003,0.51154201,,1408.2,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0,0.0,-5.0,-4.620120048522949,0.0,3.455169916152954,1.3689319789409635,0.2039799690246582,0.049034482170839,0.0,,,CF,2007,290,63,,,,,,,,
David Ortiz,BOS,149,667,35,116,117,3,0.166416791,0.154422788,0.289617487,0.355072463,0.331511839,0.445277361,0.621129326,0.4493623838169884,,174.7354233759063,-4.368658194085583,58.14705124559882,-16.586918830871582,6.306187740559051,David Ortiz,745,120074,549,182,94,52,1,111,12,103,4,3,0,16,1,1.077669902,1.066406687,3.0245871618419766,-4.800000071525574,0.8999999761581421,,-0.4686580987181514,148.68765446024085,66.21746804790641,4.734429836273193,-11.147940635681152,15.882369995117188,65.27300262451172,6.147765636444092,1.0413800477981567,1.8604999780654907,2,6.230075359344482,-1.683771782390573,0.22319859,0.68958333,0.43660629,0.59055118,0.88519637,0.19650654999999995,0.45757865,,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.165079951286316,0.1131417071446776,-1.0519399642944336,-39.44774866104126,0.0,,,1B,2007,341,88,,,,,,,,
Ichiro Suzuki,SEA,161,736,6,111,68,37,0.066576086,0.104619565,0.079646018,0.388609715,0.351032448,0.396174863,0.430678466,0.3620377889263116,,122.13632690746437,9.754889576230198,30.18732829640682,6.933499693870544,6.10602381140517,Ichiro Suzuki,1101,400085,678,238,203,22,7,49,13,77,3,2,4,7,8,0.636363636,0.826853329,6.515333602470049,5.199999928474426,1.399999976158142,,3.15488967159763,110.13802324623865,19.136438239524768,2.1532068252563477,-10.887251853942873,13.040459632873535,29.52199935913086,2.9718446731567383,0.9507341980934144,,0,1.755129337310791,0.5096538476996471,0.29527559,0.60536398,0.45242718,0.81333333,0.93829114,0.10193132999999999,0.50679612,,1339.1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,6.567649841308594,0.0,-2.3321399688720703,1.0496139749884603,5.28512978553772,4.904768503782522,0.0,,,CF,2007,292,35,,,,,,,,
Carlos Pena,TBD,148,612,46,99,121,1,0.168300653,0.232026143,0.344897959,0.296774193,0.281632653,0.410801963,0.626530612,0.4309568132417967,,166.6321309561796,1.067627055803314,52.208949690010606,-12.797260046005247,5.910921227866117,Carlos Pena,934,150289,490,138,62,29,1,103,10,142,10,8,1,7,0,0.725352112,1.037332575,2.345610773417861,-0.8999999761581421,2.299999952316284,,-0.3323729203548282,126.97501014827398,51.305213919865174,4.037355899810791,-9.264165878295898,13.301522254943848,55.41600036621094,5.419617652893066,0.9843612313270568,1.4989999532699585,2,4.780333518981934,-0.6788352363160577,0.25,0.67378049,0.44744318,0.4893617,0.75113122,0.32698413000000004,0.46590909,,1221.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,8.0,0.0,-0.8265690207481384,0.8406890034675598,-2.019201170653105,-2.005078971385956,-1.8612725398921257,0.0,,,1B,2007,307,76,,,,,,,,
Jorge Posada,NYY,144,589,20,91,90,2,0.125636672,0.166383701,0.205533596,0.386189258,0.337944664,0.42614601,0.54347826,0.4176488347684395,,156.80757386228962,-7.383996767690405,34.57821465119702,2.9362993240356445,5.64819269712913,Jorge Posada,841,120691,506,171,108,42,1,74,7,98,6,3,0,18,0,0.75510204,0.96962427,3.0085718832664945,-6.699999809265137,-0.5,,-0.1839969584252685,115.62570200487022,42.79970530792122,2.7710065841674805,-8.714335441589355,11.485342025756836,36.02000045776367,3.5092923641204834,0.9309629797935486,1.7836768627166748,13,3.1155388355255127,-0.1390439111172594,0.17361111,0.64130435,0.40248227,0.76,0.92655367,0.11013216000000003,0.4893617,,1117.1,0.0,-1.0,-6.0,0.0,0.0,-6.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C,2007,275,63,,,,,,,,
José Reyes,NYM,160,765,12,119,57,78,0.100653594,0.101960784,0.140969163,0.302364864,0.280469897,0.353947368,0.42143906,0.3368817902153914,,101.42579086663213,11.573826869018376,12.989956131900582,18.944286346435547,5.579865951963762,Jose Reyes,1736,408314,681,191,131,36,12,77,13,78,1,1,5,6,21,0.987179487,0.775386428,8.492059000387986,4.800000309944153,0.8999999761581421,,5.873826582916081,98.32935703708505,3.7421117515740128,0.6876260042190552,-13.110569953918455,13.798195838928224,6.874200344085693,0.7293601632118225,1.0064582824707031,,0,0.9392375349998474,-0.2560239173116535,0.28294574,0.6124031,0.44767442,0.71232877,0.93037975,0.13852814000000002,0.5,,1431.1,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,11.0,0.0,0.8965790271759033,5.636340141296387,5.04860383272171,11.58147931098938,11.471591354195589,0.0,,,SS,2007,287,60,,,,,,,,
Russell Martin,LAD,151,620,19,87,87,21,0.108064516,0.143548387,0.175925926,0.317351598,0.292592592,0.374193548,0.468518518,0.3685524075597476,,121.85658851357064,0.7315751884598285,18.32537714849372,17.53497886657715,5.495782258227014,Russell Martin,4616,431145,540,158,104,32,3,67,1,89,7,6,0,16,9,0.752808988,0.842712066,5.1703609660490555,1.100000001490116,-0.1000000014901161,,-0.2684248115401715,96.16857920555545,19.509635314030167,2.312793493270874,-10.852303504943848,13.165098190307615,28.80900001525879,2.827448844909668,1.0572863817214966,1.66759991645813,4,2.5525565147399902,-0.3650758725462135,0.19668246,0.56993737,0.39511654,0.6686747,0.84798535,0.19382022,0.53163152,,1254.0,0.0,4.0,7.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C,2007,253,54,,,,,,,,
Aaron Rowand,PHI,161,684,27,105,89,6,0.06871345,0.173976608,0.205882353,0.344680851,0.308823529,0.373900293,0.514705882,0.3837872774330611,,126.892683493612,2.420118154026568,26.302403110185125,6.943910360336304,5.446932561800285,Aaron Rowand,254,400023,612,189,117,45,0,47,3,119,19,4,2,18,3,0.394957983,0.888606175,3.318032618381206,3.6999999284744263,-0.6000000238418579,,-0.6798817506060004,114.83985342282192,30.26772822636501,2.381798505783081,-11.478737831115724,13.860535621643066,14.535099983215332,1.4304698705673218,1.0294510126113892,2.1521999835968018,2,1.9867565631866455,0.3269023449154673,0.33673469,0.68678161,0.50135135,0.50757576,0.83682008,0.28032345000000003,0.47027027,,1373.2,0.0,0.0,0.0,0.0,8.0,-2.0,-2.0,0.0,4.0,1.061859965324402,0.0,2.5749199390411377,0.9517283216118811,4.588509917259216,4.606717303722474,0.0,,,CF,2007,315,72,,,,,,,,
Victor Martinez,CLE,147,645,25,78,114,0,0.096124031,0.117829457,0.204626335,0.305084745,0.300711743,0.37364341,0.505338078,0.3732639826116215,,128.80933563109218,-2.5291464207693934,20.774816936969145,12.69199514389038,5.4423479117636875,Victor Martinez,393,400121,562,169,104,40,0,62,12,76,10,11,0,19,0,0.815789473,0.878981488,1.12586684625,-1.399999976158142,-0.6000000238418579,,-0.5291464207693934,102.59640693866402,22.846376599899813,2.813788890838623,-10.98460578918457,13.798396110534668,33.01499938964844,3.226180076599121,1.0503549575805664,2.667600154876709,2,2.9390599727630615,-0.260166641959894,0.3081761,0.59142212,0.44456522,0.79591837,0.90076336,0.13691931999999996,0.48152174,,1263.2,0.0,-2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1576330065727234,3.809770107269287,0.0041764006018638,3.971573054790497,21.247164824326052,0.0,,,C,2007,284,65,,,,,,,,
Placido Polanco,DET,142,641,9,105,67,7,0.057722308,0.046801872,0.117546848,0.346014492,0.340715502,0.388106416,0.45826235,0.3716406223346602,,124.93682207366015,0.8652676849160343,20.911648073612728,11.488536477088928,5.32478615523629,Placido Polanco,1176,135784,587,200,152,36,3,37,3,30,11,4,2,9,3,1.233333333,0.846368766,4.497414247720521,0.3999999761581421,1.0,,-0.5347322912421077,101.08698191042711,21.831525403221153,2.954962730407715,-9.106380462646484,12.061342239379885,27.878398895263672,2.6932334899902344,0.9395747780799866,3.986999988555908,2,2.061807155609131,1.083192901167784,0.27136752,0.58201058,0.44154589,0.88188976,0.96666667,0.056892779999999976,0.54782609,,1209.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,12.0,0.0,0.0438467003405094,3.656229972839355,5.823436796665192,9.52351627126336,11.798635100387257,0.0,,,2B,2007,269,48,,,,,,,,
Troy Tulowitzki,COL,155,682,24,104,99,7,0.083577712,0.190615835,0.188834154,0.334792122,0.290640394,0.358936484,0.479474548,0.3640028095917461,,109.009097095141,0.4274599985219538,8.404674605249532,22.17853355407715,5.18068089801508,Troy Tulowitzki,3531,453064,609,177,115,33,5,57,3,130,9,2,5,14,6,0.438461538,0.838411032,4.721508558662308,1.9000000357627869,0.3000000119209289,,-1.772540049161762,103.18178844663046,18.85695016595266,2.334451913833618,-12.24349594116211,14.577947616577148,9.586999893188477,0.8226035833358765,1.022826075553894,,0,0.7408846020698547,1.5414701106504245,0.27941176,0.60995851,0.44572025,0.7518797,0.84693878,0.18266979000000005,0.50313152,,1375.0,0.0,0.0,0.0,3.0,0.0,1.0,27.0,0.0,31.0,0.0,1.8152899742126465,7.299170017242432,5.9910761415958405,15.10549020767212,13.153794976947076,0.0,,,SS,2007,292,62,,,,,,,,
Hanley Ramirez,FLA,154,706,29,125,81,51,0.07365439,0.134560906,0.230046948,0.352601156,0.331768388,0.386039886,0.561815336,0.4051753055725316,,143.66109156422178,3.7405777343083177,43.76130015571468,-13.984248161315918,5.179348165536698,Hanley Ramirez,8001,434670,639,212,129,48,6,52,3,95,7,4,4,10,14,0.547368421,0.947855222,7.291278080929544,-0.5,0.699999988079071,,3.5405777462292463,131.20422785222397,43.911946582196805,2.5189249515533447,-12.224507331848145,14.743433952331545,30.709300994873047,3.1041791439056396,0.9903419613838196,1.6690666675567627,3,3.990905284881592,-1.4474152079453249,0.26666667,0.60769231,0.43883495,0.70588235,0.89240506,0.16371681000000005,0.50485437,,1301.2,0.0,0.0,0.0,1.0,0.0,-1.0,-28.0,0.0,-28.0,0.0,0.7944459915161133,-16.033300399780273,-5.333123952150345,-20.57205486297607,-21.77580138998972,0.0,,,SS,2007,359,83,,,,,,,,
Alex Rios,TOR,161,711,24,114,85,17,0.077355836,0.144866385,0.200622084,0.319311663,0.297045101,0.354430379,0.497667185,0.3660584529914425,,122.47891186192231,6.40321388351731,26.44709028996867,1.9456562995910645,5.170130277198356,Alex Rios,2090,425567,643,191,117,43,7,55,3,103,6,7,0,9,4,0.533980582,0.852097564,6.414983503633705,3.500000238418579,1.7999999523162842,,1.1032136927824467,108.79571272124876,20.88521416177382,1.4760397672653198,-12.195338249206545,13.671378135681152,17.70400047302246,1.740970253944397,0.9719752669334412,1.252400040626526,2,2.2862439155578613,-0.7676458426643091,0.29020101,0.57869249,0.43711467,0.71428571,0.90585774,0.15655852999999997,0.50924784,,1411.2,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,14.0,6.008619785308838,0.0,3.936370015144348,-1.8464979827404022,8.098489999771118,0.5261130233115292,0.0,,,RF,2007,320,74,,,,,,,,
Carlos Beltrán,NYM,144,636,33,93,112,23,0.108490566,0.174528301,0.249097473,0.285714285,0.276173285,0.352755905,0.525270758,0.3692433732032776,,122.3413322526277,7.666083087446168,26.11419041280076,5.075924873352051,5.091703352896033,Carlos Beltran,589,136860,554,153,84,33,3,69,10,111,2,10,1,8,2,0.621621621,0.878026663,5.840422504328359,2.700000047683716,1.7000000476837158,,3.2660829920787364,99.01910453371146,20.38186531595327,2.1441032886505127,-9.647153854370115,11.791257858276367,33.07500076293945,3.330261468887329,0.9417666792869568,1.419866681098938,3,3.0632641315460205,-0.7865820872482914,0.27391304,0.59803922,0.42626728,0.68253968,0.90163934,0.17297297,0.47004608,,1240.1,0.0,0.0,0.0,0.0,-3.0,0.0,13.0,0.0,10.0,-1.1858500242233276,0.0,3.5965700149536133,0.5384430289268494,2.9491597414016724,2.895575619879222,0.0,,,CF,2007,291,69,,,,,,,,
Miguel Cabrera,FLA,157,680,34,91,119,2,0.11617647,0.186764705,0.244897959,0.354838709,0.319727891,0.400589101,0.56462585,0.4031045352358643,,142.32273667924386,-5.497675140621141,31.867608958118737,-2.967318534851074,5.010054941493245,Miguel Cabrera,1744,408234,588,188,114,38,2,79,23,127,5,7,1,17,1,0.622047244,0.965214951,2.5687526636941964,-3.8000000715255737,-1.100000023841858,,-0.597675045253709,125.19075675165202,41.113205386753336,4.675515651702881,-10.967604637145996,15.64311981201172,48.70600128173828,4.767224311828613,1.0049312114715576,2.4040000438690186,1,3.915498733520508,0.7370740976649737,0.32764505,0.69958848,0.49626866,0.63541667,0.88235294,0.20676691999999997,0.45335821,,1310.2,0.0,0.0,0.0,0.0,0.0,-1.0,-18.0,0.0,-19.0,0.0,1.8125,-2.9682199954986572,-3.734896026551723,-4.890620231628418,-5.019649632524784,0.0,,,3B,2007,332,74,,,,,,,,
Brian Roberts,BAL,156,716,12,103,57,50,0.124301675,0.138268156,0.141706924,0.326848249,0.289855072,0.3767507,0.431561996,0.3558725760986576,,114.76772062384704,9.110534100793302,22.37113856029799,3.0122146606445312,4.893416998218606,Brian Roberts,166,406878,621,180,121,42,5,89,6,99,0,4,2,8,7,0.898989898,0.808312696,6.7979620339652325,2.200000166893006,0.6000000238418579,,6.310533910058439,103.4410133545204,14.912297505597676,1.6456351280212402,-12.660344123840332,14.30597972869873,18.336700439453125,1.7909903526306152,1.069596290588379,1.8668500185012815,4,0.9846599698066713,0.553897280720054,0.19814241,0.56153846,0.39691445,0.8125,0.94520548,0.08480564999999995,0.54698457,,1329.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2492799758911133,1.6738799810409546,2.3076630234718323,0.73225998878479,1.2546346111924636,0.0,,,2B,2007,268,59,,,,,,,,
Orlando Cabrera,LAA,155,701,8,101,86,20,0.062767475,0.091298145,0.095611286,0.318890814,0.300940438,0.345272206,0.396551724,0.3281409958201357,,97.1086873858812,7.932230836013332,5.390380944199106,19.222906589508057,4.7676538960958705,Orlando Cabrera,766,111851,638,192,148,35,1,44,0,64,5,11,3,12,4,0.6875,0.74182393,5.089335054586426,4.000000238418579,2.299999952316284,,1.6322306452784687,84.96156199726201,-1.7125019833173696,0.9806524515151978,-11.62076187133789,12.60141372680664,15.571999549865724,1.5299973487854004,0.9800597429275512,,0,0.6118342280387878,0.3887705397745253,0.33980583,0.5780543,0.47102804,0.73469388,0.90802348,0.14814815000000003,0.55077882,,1330.2,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.5734459757804871,7.6577301025390625,4.362776100635529,12.593946158885956,13.620708787090146,0.0,,,SS,2007,253,44,,,,,,,,
Aramis Ramirez,CHC,132,558,26,72,101,0,0.077060931,0.118279569,0.239130435,0.312649164,0.310276679,0.365591397,0.549407114,0.3862601467696103,,127.21078995040634,-1.6226718837860972,18.090703071305978,12.186797380447388,4.75139711384151,Aramis Ramirez,1002,133380,506,157,92,35,4,43,8,66,4,5,0,13,0,0.651515151,0.914998511,2.42015599,-1.5000000596046448,0.3000000119209289,,-0.4226718361023813,94.84301505747857,25.849965555105804,4.212054252624512,-9.990418434143066,14.202473640441896,31.097000122070312,2.9586873054504395,1.077731013298035,1.620266675949097,3,2.784092664718628,1.124168488252122,0.32826087,0.68397291,0.50276855,0.70198675,0.89108911,0.17180616999999998,0.49058693,,1091.1,0.0,0.0,0.0,0.0,0.0,-1.0,11.0,0.0,11.0,0.0,-0.0745067000389099,7.264039993286133,3.4500929713249207,10.639593183994291,12.75531981533224,0.0,,,3B,2007,278,65,,,,,,,,
Robinson Canó,NYY,160,669,19,93,97,4,0.058295964,0.127055306,0.181523501,0.328820116,0.306320907,0.353293413,0.487844408,0.3617265954456358,,119.3902511423222,-0.6943318722769618,15.5741258414817,9.89795422554016,4.743411755078256,Robinson Cano,3269,429664,617,189,122,41,7,39,5,85,8,4,1,19,5,0.458823529,0.841137821,4.36768416159714,1.5000000596046448,-0.3000000119209289,,-1.8943319199606776,99.93717622313471,17.219702895021154,0.0811013579368591,-11.313597679138184,11.394700050354004,10.265999794006348,0.9760599732398988,0.95439350605011,0.9686666131019592,3,0.917736291885376,-0.8327594375556474,0.35915493,0.68055556,0.52097902,0.69607843,0.94387755,0.14093960000000005,0.5034965,,1408.2,0.0,0.0,0.0,9.0,0.0,1.0,13.0,0.0,23.0,0.0,2.7658801078796387,6.070089817047119,-1.3534300327301023,7.482540130615234,6.994967709565717,0.0,,,2B,2007,301,67,,,,,,,,
Prince Fielder,MIL,158,681,50,109,119,2,0.13215859,0.177679882,0.329842932,0.283251231,0.287958115,0.395007342,0.617801047,0.4186797587257443,,153.18939784069246,-1.085541135398671,45.942600684840954,-19.99300765991211,4.725410541979324,Prince Fielder,4613,425902,573,165,78,35,2,90,21,121,14,4,0,9,2,0.743801652,1.012808389,2.737316780020355,-1.899999976158142,1.7999999523162842,,-0.9855411115568132,134.2751964716192,50.07400164883097,5.22065544128418,-9.647201538085938,14.867857933044434,51.02400207519531,5.011915683746338,0.937727987766266,1.2905999422073364,2,5.336852550506592,0.23049268115291,0.33850932,0.65207373,0.46474954,0.60091743,0.88339223,0.23952096,0.4025974,,1338.0,0.0,0.0,0.0,0.0,0.0,-1.0,-11.0,0.0,-15.0,0.0,-0.2325060069561004,-5.241509914398193,-2.6157054901123047,-8.089716166257858,-8.991884666727955,0.0,,,1B,2007,354,87,,,,,,,,
B.J. Upton,TBD,129,548,24,86,82,22,0.118613138,0.281021897,0.208860759,0.393333333,0.299578059,0.385740402,0.508438818,0.3861433940478231,,136.64767059709067,3.429142344975844,28.61540711784188,-1.0597299337387085,4.538216055351658,B.J. Upton,5015,425834,474,142,92,25,1,65,4,154,4,4,1,14,8,0.422077922,0.89417922,4.952639754550509,3.0,0.0,,0.429142344975844,93.0896320240238,25.333017100546623,1.8547035455703735,-10.102421760559082,11.957125663757324,26.171600341796875,2.569457769393921,1.0412397384643557,2.882200002670288,2,2.854865550994873,-1.07362010188655,0.21153846,0.63565891,0.43009321,0.45454545,0.7398374,0.32817337,0.51531292,,1080.3000000000002,0.0,0.0,0.0,-1.0,3.0,-6.0,-3.0,0.0,-7.0,3.487610101699829,-1.9141900539398191,-0.8290510475635529,-3.3335912078619,-2.589221775531769,-13.426379029130505,0.0,,,CF,2007,241,50,,,,,,,,
Ryan Zimmerman,WSN,162,722,24,99,91,4,0.084487534,0.173130193,0.191424196,0.294695481,0.26646248,0.329639889,0.457886676,0.3402280700554934,,104.892672967806,-0.2589571515563875,4.327412121214746,18.344747066497803,4.537748062444589,Ryan Zimmerman,4220,475582,653,174,102,43,5,61,3,125,3,5,0,26,1,0.488,0.787526565,4.306688740682805,2.5999999046325684,-2.700000047683716,,-0.15895700850524,94.82967739969756,5.559100803437484,0.7792653441429138,-12.863054275512695,13.642319679260254,2.730999708175659,0.2387967258691787,1.0009361505508425,,0,0.3246003985404968,0.4539361182134069,0.33656958,0.5220339,0.42715232,0.64423077,0.85064935,0.23255813999999997,0.4884106,,1431.2,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,18.0,0.0,1.1613199710845947,15.4576997756958,-0.6211179494857788,15.997920274734495,15.489156109846231,0.0,,,3B,2007,299,72,,,,,,,,
Mike Lowell,BOS,154,653,21,79,120,3,0.081163859,0.108728943,0.176570458,0.336633663,0.324278438,0.378254211,0.500848896,0.3789839098009012,,127.6454980315728,-5.656524355756119,16.983371791329994,6.5165863037109375,4.497001977080101,Mike Lowell,527,136780,589,191,131,37,2,53,4,71,3,8,0,19,2,0.746478873,0.879103107,2.821792112001661,-4.000000178813934,-0.800000011920929,,-0.8565241650212556,107.00313467545696,26.263956673576324,1.220503807067871,-11.046219825744627,12.2667236328125,31.921998977661133,2.930866956710815,1.004755616188049,2.9178667068481445,3,1.381117820739746,-0.1663907892070928,0.24229075,0.54971857,0.408308,0.75454545,0.94197952,0.10918114000000001,0.54002026,,1324.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.6929579973220825,2.52918004989624,1.0236570537090302,4.245787978172302,4.621957717542843,0.0,,,3B,2007,295,60,,,,,,,,
Brandon Phillips,CIN,158,702,30,107,94,32,0.047008547,0.155270655,0.196923077,0.304263565,0.287692307,0.331428571,0.484615384,0.3499100233117739,,104.02769758348734,-1.0998961483128369,2.571063411070323,19.739661693573,4.438058135416651,Brandon Phillips,791,408252,650,187,125,26,6,33,4,109,12,5,2,26,8,0.302752293,0.816043955,6.889249813027476,0.0999999046325683,-3.5999999046325684,,2.400103851687163,97.90610161155678,11.10839417308784,0.8071039915084839,-12.894242286682127,13.701345443725586,3.2646005153656006,0.3298876583576202,1.041492223739624,2.482933282852173,3,0.8701136708259583,-0.0951640618788423,0.39685658,0.74120083,0.56451613,0.61386139,0.89106145,0.20892856999999998,0.48689516,,1372.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,9.0,0.0,1.190940022468567,12.474353671073914,3.7183761254418646,17.38369593024254,17.723604083530137,0.0,,,2B,2007,315,62,,,,,,,,
Coco Crisp,BOS,145,591,6,85,60,28,0.084602368,0.142131979,0.114068441,0.306122448,0.268060836,0.329896907,0.382129277,0.3155026511768465,,85.17046896675167,8.417802180629224,-2.5735653222931205,27.088802099227905,4.38675322695635,Coco Crisp,1572,424825,526,141,100,28,7,50,1,84,1,5,9,12,6,0.595238095,0.712026184,7.528951523479746,5.100000083446503,0.800000011920929,,2.517802085261792,65.36188513148375,-7.711398481244373,-0.7584120631217957,-10.196922302246094,9.438509941101074,-11.025799751281738,-1.072890281677246,0.9751113057136536,,0,-1.020183801651001,0.2424140653369116,0.21967963,0.58413926,0.41719078,0.72916667,0.90066225,0.14070351999999997,0.54192872,,1216.1,0.0,0.0,0.0,0.0,-1.0,1.0,15.0,0.0,15.0,-3.074810028076172,0.0,26.574800491333008,1.5032809972763062,25.003189086914062,25.29729793752621,0.0,,,CF,2007,201,41,,,,,,,,
Mark Ellis,OAK,150,642,19,84,76,9,0.068535825,0.146417445,0.164665523,0.300211416,0.276157804,0.3359375,0.440823327,0.3396619908126866,,106.94870247126978,4.854837900726125,10.449522079274692,12.204643487930298,4.377354162033186,Mark Ellis,1443,407885,583,161,106,33,3,44,1,94,10,3,2,10,4,0.468085106,0.776760827,4.590042076533686,3.200000286102295,2.0999999046325684,,-0.4451622900087386,84.01727787645412,4.638177911358589,-0.3619555532932281,-12.4485445022583,12.086587905883787,0.7689995765686035,0.0805703923106193,1.0714175701141355,0.4884000122547149,1,0.0524181760847568,-0.390246827947046,0.25515464,0.56205853,0.42727787,0.66666667,0.91921005,0.14701987000000005,0.56083758,,1322.0,0.0,0.0,0.0,2.0,0.0,-3.0,14.0,0.0,13.0,0.0,-1.252560019493103,6.398839950561523,4.791600823402405,9.937840104103088,8.65418533313794,0.0,,,2B,2007,257,55,,,,,,,,
Mark Teixeira,- - -,132,575,30,86,105,0,0.125217391,0.194782608,0.25708502,0.341807909,0.305668016,0.4,0.562753036,0.4069404302966976,,145.55494663482787,2.509571610018611,35.99500724580316,-10.687878899276257,4.372958456225573,Mark Teixeira,1281,407893,494,151,86,33,2,72,13,112,7,2,0,7,0,0.642857142,0.962753036,2.0813286399999997,1.100000023841858,1.899999976158142,,-0.490428389981389,107.62889662478295,36.53390833828775,2.3682238459587097,-9.081759691238403,11.449984073638916,42.97899913787842,4.198574900627136,1.0163708864009544,,0,1.8127259016036987,0.5173524956089253,0.20876586,0.59751553,0.39593301,0.60220994,0.84823285,0.21903322999999997,0.48145933,,1098.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,-0.2808924904093146,-1.8927360028028488,1.3314320296049118,-0.8422000920400023,-0.9330506672953532,0.0,,,1B,2007,278,65,,,,,,,,
Corey Hart,MIL,140,566,24,86,81,23,0.06360424,0.17491166,0.243564357,0.32133676,0.295049504,0.352941176,0.538613861,0.3781301052339615,,126.98184315733116,4.5525216173846275,24.38028274912719,0.3137426376342773,4.232452791577224,Corey Hart,1945,430611,505,149,83,33,9,36,3,99,13,7,5,6,7,0.363636363,0.891555037,7.603401062507671,2.8000000715255737,0.6000000238418579,,1.1525215220171958,92.34146587870416,22.35926871321496,2.8569157123565674,-8.681781768798828,11.538698196411133,28.13409996032715,2.764050006866455,0.9772695899009703,1.3067375421524048,16,2.559456586837769,0.3639084107838877,0.25986079,0.70080321,0.49623251,0.64285714,0.83094556,0.21475054000000005,0.53606028,,1096.2,0.0,0.0,0.0,0.0,-5.0,5.0,7.0,0.0,7.0,-2.6322380602359767,0.0,5.787758946418762,1.2060080170631409,4.3615231812000275,9.604643053569637,0.0,,,RF,2007,272,66,,,,,,,,
Todd Helton,COL,154,682,17,86,91,0,0.170087976,0.108504398,0.174147217,0.340380549,0.31956912,0.434017595,0.493716337,0.4012291719605614,,133.0687830217064,-6.739641068736091,22.5415150961518,-2.249749183654785,4.1766624136173975,Todd Helton,432,115732,557,178,117,42,2,116,16,74,2,7,0,15,1,1.567567567,0.927733932,1.9158312515753264,-5.6999999061226845,0.1000000014901161,,-1.139641164103523,124.48573000479075,40.16089172411297,4.3812971115112305,-10.77354621887207,15.1548433303833,48.76100158691406,4.410389423370361,1.0569393634796145,0.508400022983551,1,3.413074254989624,0.7321939249060474,0.20425532,0.61290323,0.41407867,0.875,0.94736842,0.06999999999999995,0.51345756,,1337.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,-0.4982550144195556,4.499529838562012,5.319632023572922,9.320894956588743,8.751443192520693,0.0,,,1B,2007,275,61,,,,,,,,
