Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Justin Masterson,2038,475416,CLE,2.5264916121959686,,0.21,4.700000149408981,,3.933398009052984,3.8721403154242697,92.3626466417159,,0.17456359,0.09102244,0.08354115,180.0,34,29,,,,0.59857904,0.7000000222524014,0.324468085106383,0.66564652,0.1,0,0.2743732590529248,1.5000000476837174,117.23971282578982,95.75252840561328,3.8227160737607777,0.27704117,,0.19085631000000003,,-2.049045979976654,-0.7474287868477618,140,73,11,14,12,1,1
Brett Anderson,8223,474463,OAK,2.503891944885254,,1.92,2.804154048735934,,3.2113735714779508,3.615040459376345,93.1992523762554,,0.15957447,0.04680851,0.11276596,112.1,19,19,,,,0.545961002,0.4807121226404458,0.2944444444444444,0.75414781,0.05940594,0,0.2539682539682539,1.192878230255921,69.59039312208286,78.49414043312586,3.6110130624969066,0.22222222,,0.16115108,,1.4502379894256592,0.0259945781021941,75,22,7,6,13,0,0
Scott Baker,6176,435044,MIN,2.500213384628296,,1.51,4.491193469549222,,3.958468596799897,3.8234408065301833,92.27160184442664,,0.20413793,0.05931034,0.14482759,170.1,29,29,,,,0.35576923,1.2152641152897894,0.3227722772277228,0.72978304,0.101769911,0,0.2751479289940828,1.3444226202964338,107.74736225300278,96.03117816182666,3.718050314504047,0.32330827,,0.19040698,,0.1905820071697235,0.6241003215609067,148,43,6,23,12,0,0
Brian Wilson,6485,451216,SFG,2.4576454162597656,,2.79,1.808035591123064,,2.193913915084329,2.8492168343301736,96.73203022608126,,0.29903537,0.08360129,0.21543408,74.2,70,0,,,,0.486772486,0.3616071182246128,0.3138297872340425,0.86084906,0.041666666,48,0.2183098591549295,1.1785713482876268,47.00283672263814,57.17739290169826,2.445934490585006,0.24480712,,0.23826714999999998,,4.032343864440918,0.6007785719809269,93,26,1,3,0,0,0
Brett Cecil,2660,446399,TOR,2.398305892944336,,2.21,4.222007970744127,,4.033440938196867,4.149374977988242,90.92882719494048,,0.16115702,0.07438017,0.08677686,172.2,28,28,,,,0.442201834,0.938223993498695,0.292910447761194,0.69824219,0.086538461,0,0.2608047690014903,1.3262549043901306,101.1119189679196,95.80517616670058,4.290246306780173,0.3065967,,0.19763779999999997,,0.9770380854606628,0.9741701117759304,117,54,1,18,18,0,0
Jeremy Guthrie,2072,425386,BAL,2.395507574081421,,4.53,3.826432935074098,,4.439307328292706,4.601940724264254,93.95192836707749,,0.13646789,0.05733945,0.07912844,209.1,32,32,,,,0.423303834,1.074840712099466,0.2537764350453172,0.74107143,0.085034013,0,0.2394540942928039,1.1608279690674232,89.88342595926645,102.38629854167264,4.491965871466139,0.27693244,,0.125,,0.595349907875061,-1.0107803555254071,119,50,16,25,20,0,0
Jaime García,8137,448802,STL,2.3743646144866943,,2.73,2.700000336316209,,3.408454712379585,3.6192737614531527,90.4601999036609,,0.18992806,0.09208633,0.09784173,163.1,28,28,,,,0.558762886,0.4959184291193036,0.2915811088295688,0.74975657,0.072580645,0,0.2404458598726114,1.3163266945759295,68.9686865301785,87.27792148708738,3.792992221251821,0.27522936,,0.22834646000000003,,1.464501976966858,-0.4882690391271083,132,64,3,9,19,1,1
Stephen Strasburg,10131,544931,WSN,2.34862756729126,,1.54,2.9117650325735913,,2.0778423141030578,2.0378900397008786,97.59181004213484,,0.33576642,0.0620438,0.27372263,68.0,12,12,,,,0.478260869,0.6617647801303617,0.31875,0.72727273,0.098039215,0,0.2178988326848249,1.0735295322114755,72.38764987966789,52.00633496916832,2.1804450140920526,0.36413043,,0.27180527,,1.1229920387268066,-0.0887859603140654,92,17,0,5,6,0,0
Hung-Chih Kuo,7016,425539,LAD,2.3357441425323486,,3.17,1.2000004577638466,,1.811175276438211,2.958227170946938,95.05973580074487,,0.31877729,0.07860262,0.24017467,60.0,56,0,,,,0.356060606,0.1500000572204808,0.2058823529411764,0.8583691,0.014925373,12,0.1380952380952381,0.7833336321513998,31.32217797168741,46.57335102172767,2.295236153304707,0.32372506,,0.30232558,,3.8254799842834473,0.3574350556990802,73,18,1,1,0,0,0
Daniel Hudson,7146,543339,- - -,2.281320556998253,,3.62,2.454545241742113,,3.3820382041227894,3.764303339477448,93.33118565205912,,0.22580645,0.07258065,0.15322581,95.1,14,14,,,,0.351778656,0.755244689766804,0.2409638554216867,0.83143508,0.069565217,0,0.1994134897360703,0.9965034101089776,57.24312652379008,82.30671193848431,3.614924033925773,0.34110787,,0.25107603999999994,,2.353365838527679,0.2978396010389494,84,27,4,8,12,0,0
Kevin Slowey,9918,458713,MIN,2.2761415392160416,,1.04,4.451819546643465,,3.9771999104704463,4.239675519305316,90.2880870810158,,0.17522659,0.04380665,0.13141994,155.2,30,28,,,,0.283464566,1.214132603630036,0.306910569105691,0.7118451,0.081712062,0,0.273449920508744,1.2912203879874986,106.80275001053036,96.48934802849762,4.1786178300303485,0.28389831,,0.13497941999999996,,-0.6450559198856354,0.4360306935461785,116,29,4,21,9,0,0
Heath Bell,2080,425514,SDP,2.256111860275269,,1.87,1.928571638769056,,2.049270885623219,2.98011908828481,94.3315497935197,,0.29965157,0.09756098,0.20209059,70.0,67,0,,,,0.44047619,0.1285714425846037,0.3216374269005848,0.81339713,0.015625,47,0.2170542635658914,1.2000001307896349,52.01047776258433,53.483258167707106,2.635078542881753,0.24469821,,0.26612903,,4.629330158233643,1.3569009347722578,86,28,1,1,0,0,0
Clayton Richard,3551,453385,SDP,2.1942801475524902,,1.02,3.748760519674532,,3.811726760839507,4.039914919579434,89.83186848958333,,0.17770035,0.09059233,0.08710801,201.2,33,33,,,,0.461412151,0.714049622795149,0.3114754098360656,0.74924699,0.076923076,0,0.2644415917843389,1.4082645338459885,101.09804672344572,98.85223478139382,4.2200100155676505,0.24983477,,0.17546362000000004,,0.330500066280365,0.8453314374198226,153,78,4,16,20,1,1
Matt Thornton,1918,407819,CHW,2.178966760635376,,2.17,2.670331125544648,,2.1382814747195247,2.5019411047900775,96.490478225327,,0.33891213,0.08368201,0.25523013,60.2,61,0,,,,0.395522388,0.4450551875907746,0.2857142857142857,0.76530612,0.06,8,0.1889400921658986,1.0054950534458242,61.61917033967613,48.39176075777837,2.088907560931066,0.33033708,,0.29025844999999995,,2.950348138809204,0.0347921369783288,81,20,2,3,0,0,0
Ricky Nolasco,3830,445060,FLA,2.1781740188598633,,1.4,4.509514033022087,,3.8579693265274986,3.374032771187209,91.89400742337163,,0.22105263,0.04962406,0.17142857,157.2,26,26,,,,0.4,1.369978946740887,0.3159041394335512,0.71596244,0.124352331,0,0.2682539682539682,1.2811840150076814,110.50256634662018,98.03216869126771,3.351282531643452,0.33056478,,0.22006745000000005,,1.0090240240097046,1.127897800371378,147,33,2,24,16,1,0
Jonathan Sánchez,7507,456043,SFG,2.1582391429692507,,3.24,3.0724137986289266,,3.9985320831282456,3.944566344063104,91.34428449862266,,0.25246305,0.1182266,0.13423645,193.1,34,33,,,,0.414634146,0.9775862086546584,0.2515592515592516,0.79503676,0.097674418,0,0.2008486562942008,1.2310344849725328,79.87241226354068,103.60795281452344,3.808258881183899,0.26839827,,0.23301680000000002,,1.1683681178838017,0.3157276323104894,205,96,9,21,14,0,0
James Shields,7059,448306,TBR,2.1262392178177834,,-1.54,5.178689042757533,,4.238498280137446,3.548234148817583,92.4385348378057,,0.2080089,0.0567297,0.1512792,203.1,34,33,,,,0.413043478,1.5049181833654368,0.3408360128617363,0.68396226,0.137651821,0,0.2918149466192171,1.4606558838546886,131.26317936817168,104.3101981837824,3.5486197981199155,0.31186224,,0.20024721999999995,,-2.425795927643776,0.8768648393692597,187,51,5,34,17,0,0
Ervin Santana,3200,429722,LAA,2.096306324005127,,2.74,3.920658593077092,,4.28143521317824,4.306594399683088,93.10750967782218,,0.17714885,0.07651992,0.10062893,222.2,33,33,,,,0.350877192,1.0913173403410463,0.288261515601783,0.75316928,0.092465753,0,0.2543153049482163,1.3203592512768214,98.426759867595,105.08723012334713,4.244749432819168,0.27758216,,0.19418758000000003,,1.81154203414917,2.3195591725290674,169,73,12,27,21,4,1
Travis Wood,9884,475243,CIN,2.087596893310547,,1.27,3.506493853927598,,3.418751550987454,3.9682590312662263,90.72783001474926,,0.2052506,0.06205251,0.14319809,102.2,17,17,,,,0.305084745,0.7889611171337095,0.2585034013605442,0.68359375,0.063380281,0,0.2185089974293059,1.0811689382943426,85.44361669236363,83.06003509916722,3.8570909372303817,0.28178244,,0.16465863000000003,,1.315526008605957,-0.2088086203681209,86,26,4,9,10,0,0
Daisuke Matsuzaka,7775,493137,BOS,2.0746638774871826,,1.03,4.6854657570973215,,4.047473534366023,4.537156910785363,92.3794678514377,,0.2003012,0.11144578,0.08885542,153.2,25,25,,,,0.329545454,0.7613881855283148,0.2844036697247706,0.67231076,0.065,0,0.2353951890034364,1.3731017704826871,107.8002144826726,98.28350986096636,4.423084222195361,0.2632,,0.17612687999999999,,-1.0427119731903076,-1.412944475289994,133,74,8,13,10,0,0
Joel Pineiro,1094,334492,LAA,2.0725290775299072,,2.64,3.8402630949476104,,3.839330492990515,3.7297094028238376,88.74478386976048,,0.14511041,0.05362776,0.09148265,152.1,23,23,,,,0.548902195,0.8862145603725256,0.2845528455284553,0.73372781,0.102739726,0,0.2587646076794658,1.2407003845215356,96.40845906405175,94.15299567332308,3.8571435721080256,0.28521739,,0.12957468000000005,,0.2466760873794555,-0.2092519409945821,92,34,1,15,17,3,1
Matt Garza,3340,490063,TBR,2.0677874591201544,,1.55,3.913680503274427,,4.416604546021888,4.308854867995356,94.34981766507477,,0.1754386,0.07368421,0.10175439,204.2,33,32,,,,0.357827476,1.231270270693078,0.271828665568369,0.75513852,0.1,1,0.2458598726114649,1.250814243243762,99.1992648428032,108.72722671779616,4.251902337587988,0.27480457,,0.1634679,,0.2971500121057033,0.0633611347320367,150,63,7,28,18,3,1
Matt Belisle,1837,279571,COL,2.0001368522644043,,1.94,2.934782365319429,,2.675668546608127,2.7750347239876483,92.58026014397906,,0.24931507,0.04383562,0.20547945,92.0,76,0,,,,0.463414634,0.6847825519078667,0.3092369477911647,0.73752711,0.085365853,1,0.2420749279538905,1.0869564315997886,64.26451345662623,63.127041013137664,2.4883810685918446,0.26742301,,0.19683908000000006,,2.415274143218994,-0.2000562532686727,91,16,2,7,0,0,0
Neftalí Feliz,18,491703,TEX,1.9891895055770872,,2.53,2.7259617384369,,2.962457802450868,3.5045372070984957,97.55343602767962,,0.26394052,0.0669145,0.19702602,69.1,70,0,,,,0.367816091,0.6490385091516429,0.2235294117647059,0.76271186,0.059523809,40,0.1747967479674796,0.8798077568500047,61.41253901210537,67.80256368409792,2.750498871908683,0.31845842,,0.25148515000000005,,3.679189920425415,0.2221180569193275,71,18,5,5,0,0,0
Billy Wagner,578,123790,ATL,1.979503870010376,,2.45,1.4278847201336142,,2.0970731235820113,2.2164155358232893,96.15742033508542,,0.3880597,0.08208955,0.30597015,69.1,71,0,,,,0.377777777,0.6490385091516429,0.2462686567164179,0.875,0.083333333,37,0.1563786008230452,0.8653846788688571,35.60572050495372,53.430290383631394,1.624388215629079,0.29411765,,0.32421053,,1.046419978141785,-1.0197436664320447,104,22,3,5,0,0,0
Rick Porcello,2717,519144,DET,1.97149395942688,,0.15,4.924181559623733,,4.313498473097016,4.241361365789369,92.22676767676768,,0.12,0.05428571,0.06571429,162.2,27,27,,,,0.502645502,0.9959018884632268,0.3074141048824593,0.65928778,0.098901098,0,0.2870229007633588,1.3893446098314153,116.85461851792446,102.84809115614738,4.350162735168569,0.26072041,,0.13903743000000002,,-1.4251458644866943,-1.3620398034648478,84,38,7,18,13,0,0
Trevor Cahill,6249,502239,OAK,1.9670186042785645,,3.94,2.9745759634682902,,4.186316887900198,3.986032936508668,92.0099519428454,,0.15070243,0.08045977,0.07024266,196.2,30,30,,,,0.559726962,0.8694914354753464,0.2357019064124783,0.76494428,0.111764705,0,0.2170868347338935,1.1084744616001492,73.81973567485343,102.56737895841928,4.126605800092943,0.24533333,,0.15308641999999995,,1.9362021684646609,0.141453128971364,118,63,6,19,21,1,1
Carlos Zambrano,305,407296,CHC,1.9609945118427277,,2.61,3.331619896658957,,3.710233240017722,4.270486576801015,91.06557845132065,,0.20490368,0.12084063,0.08406305,129.2,36,20,,,,0.435967302,0.4858612349294313,0.3010752688172043,0.75461455,0.052238805,0,0.2399193548387097,1.4498716216941758,80.54724505723613,92.01951120549992,4.310882439664035,0.23869347,,0.19135802000000002,,1.1313719600439072,0.8618364469324025,117,69,6,7,12,0,0
Joakim Soria,6941,465657,KCR,1.94281268119812,,3.69,1.78172616433486,,2.529618991120092,2.853594776968425,91.99851757271468,,0.26296296,0.05925926,0.2037037,65.2,66,0,,,,0.479532163,0.5482234351799569,0.2768361581920904,0.88685015,0.066666666,43,0.2103174603174603,1.0507615840949174,42.79389621299944,61.01555220852516,2.5169545610255115,0.29423077,,0.20235756000000005,,4.609772205352783,1.484622957075338,71,16,2,4,0,0,0
Jonathon Niese,4424,477003,NYM,1.9051696062088013,,0.01,4.19769624528398,,4.0970361648669416,3.7953710494481543,90.67266562031485,,0.19220779,0.08051948,0.11168831,173.2,30,30,,,,0.476635514,1.036468208712094,0.3239171374764595,0.70638298,0.117647058,0,0.2746781115879828,1.4625718056270658,107.7715839707176,104.47277729306656,3.869443295420954,0.26295437,,0.18768996999999998,,-0.76282799243927,0.259088821701307,148,62,9,20,14,2,1
Rafael Soriano,1100,400089,TBR,1.8889718055725095,,2.11,1.7326203562001183,,2.8051151480092895,3.616625901971317,93.14805116758242,,0.24050633,0.05907173,0.1814346,62.1,64,0,,,,0.325153374,0.5775401187333727,0.1987577639751552,0.81497797,0.047619047,45,0.1621621621621621,0.8021390537963511,43.91637627111527,68.76235171502395,3.040369268903809,0.30317848,,0.23010752999999995,,4.09116792678833,0.3886275489612067,57,14,1,4,0,0,0
Sean Marshall,5905,445156,CHC,1.86439049243927,,1.96,2.651786617478854,,2.27427072403373,2.5043205134416135,91.41218547077922,,0.29315961,0.08143322,0.21172639,74.2,80,0,,,,0.521505376,0.3616072660198436,0.2941176470588235,0.74257426,0.065217391,1,0.2071428571428571,1.1116075214684082,64.11118709303143,56.67597857441158,2.3216210160262474,0.33134921,,0.24574669000000005,,1.7983300685882568,0.3854368032634201,90,25,2,3,0,0,0
Paul Maholm,8678,430904,PIT,1.8512251377105713,,0.27,5.098920583441174,,4.178561790344493,4.404751965743637,89.39913137335526,,0.12142857,0.07380952,0.04761905,185.1,32,32,,,,0.50931677,0.728417226205882,0.3266871165644172,0.64748201,0.077319587,0,0.2964889466840052,1.5647481155533762,130.5404645663607,106.22175649039274,4.532818624148008,0.25151311,,0.13835511,,-1.3743820190429688,1.155880793174196,102,62,9,15,16,1,1
Tom Gorzelanny,6244,452733,CHC,1.84288177639246,,1.95,4.092909673833475,,3.92136323721555,4.314661474145861,90.98667138799364,,0.19701987,0.11258278,0.08443709,136.1,29,23,,,,0.4075,0.7261613937446487,0.3094059405940594,0.7135362,0.068322981,1,0.2546816479400749,1.496332568928367,98.95264427553764,97.21608135430333,4.363772165010671,0.28707719,,0.22286821999999995,,0.1283120363950729,0.7406482584266404,119,68,2,11,11,0,0
Rafael Betancourt,177,429783,COL,1.8313970565795896,,1.21,3.6096272884062977,,2.484259272206569,2.115844484249506,93.12019811809392,,0.35887097,0.03225806,0.3266129,62.1,72,0,,,,0.258503401,1.299465823826267,0.3028169014084507,0.73839662,0.116883116,1,0.2166666666666666,0.962567276908346,79.04195697453139,58.65855474783238,1.5508964553902724,0.41262136,,0.27374301999999995,,2.6417758464813232,1.2403002940080383,89,8,0,9,0,0,0
Derek Lowe,199,117955,ATL,1.821001052856445,,1.98,3.996557869131269,,3.88851372533572,3.544158604831261,88.81653645833333,,0.16504854,0.07402913,0.09101942,193.2,33,33,,,,0.588138385,0.8364888563298004,0.3074380165289256,0.74241181,0.131386861,0,0.2687747035573122,1.368330536588871,99.65813098472373,98.46361041466648,3.650530878734573,0.30648536,,0.19732938,,0.6699978709220886,0.0946811319767831,136,61,4,18,15,0,0
Jake Westbrook,412,150414,- - -,1.8059305548667908,,1.77,4.218749735308338,,4.222579196582545,3.9701058189802687,79.5802001953125,,0.14883721,0.07906977,0.06976744,202.2,33,33,,,,0.56394453,0.8881578390122816,0.2877358490566037,0.71713147,0.116959064,0,0.2589285714285714,1.3371709687351572,106.00694661232336,104.51729974109342,4.0492186402863455,0.27060199,,0.16759387999999997,,-0.872673898935318,-0.9102391377717444,128,68,8,20,18,1,0
Mariano Rivera,844,121250,NYY,1.7984094619750977,,2.43,1.800000343322819,,2.8111757087707425,3.5176666135055266,,,0.19565217,0.04782609,0.14782609,60.0,61,0,,,,0.511904761,0.3000000572204699,0.2215568862275449,0.78544061,0.035714285,33,0.1822429906542056,0.833333492279083,42.32901738146881,64.63167750265406,3.038434580034689,0.35714286,,0.17030568000000001,,2.0141780376434326,-0.9097710897179964,45,11,5,2,0,0,0
Mike Adams,1937,430606,SDP,1.790387749671936,,1.92,1.7550002677917889,,2.312842309570295,3.131870144132433,93.79145366094988,,0.27238806,0.0858209,0.18656716,66.2,70,0,,,,0.408284023,0.2700000411987368,0.2705882352941176,0.83577713,0.03030303,0,0.1959183673469387,1.0650001625061285,47.32953682735602,60.268089457525065,2.793731457712657,0.27126437,,0.26326531,,2.347299814224243,-0.0977071729343768,73,23,0,2,0,0,0
Barry Zito,944,217096,SFG,1.7715638699010017,,1.13,4.1538462598372305,,4.246738777196274,4.57819920148502,86.40561550813105,,0.17688679,0.0990566,0.07783019,199.1,34,33,,,,0.361016949,0.9030100564863544,0.2793867120954003,0.72064777,0.074906367,0,0.2430647291941876,1.344481639657461,107.98601447928098,109.99399944963044,4.533759874910806,0.28614824,,0.18882602999999998,,-0.3737456798553467,-0.1976366197385604,150,84,7,20,19,1,0
Joe Blanton,4849,430599,PHI,1.7586912661790848,,0.02,4.815939557819377,,4.335907015281235,3.874203370691003,89.99410179925559,,0.1751634,0.05620915,0.11895425,175.2,29,28,,,,0.418563922,1.3833017878842893,0.3207885304659498,0.69094304,0.122171945,0,0.2865090403337969,1.4174573875851355,119.53127006166925,108.19130211427138,3.937388550450097,0.30431245,,0.18956255,,-0.9876198843121528,-0.0845401448462772,134,43,3,27,16,0,0
Tim Hudson,921,218596,ATL,1.7556467056274414,,5.75,2.8338189898504593,,4.088046418052296,3.768147336906905,91.3561362044818,,0.15108696,0.08043478,0.07065217,228.2,34,34,,,,0.640875912,0.7871719416251276,0.2492625368731563,0.81147541,0.130718954,0,0.2258064516129032,1.150145670263381,70.6640847762584,103.47947284346452,3.720813376768599,0.2609447,,0.16221766000000004,,3.728281974792481,0.5489571250874392,139,74,9,20,25,1,0
Hisanori Takahashi,10091,538227,NYM,1.7128683030605316,,1.34,3.614754211386828,,3.65161293604399,3.827952755233822,89.77989194475867,,0.22093023,0.08333333,0.1375969,122.0,53,12,,,,0.384393063,0.9590164234291584,0.2976878612716763,0.76704545,0.083333333,8,0.2452431289640592,1.303278729275523,92.80513983441548,93.19285928037895,3.5919130630187524,0.31830986,,0.25240642,,2.3549319952726364,1.108911773181219,114,43,0,13,6,0,0
Ian Kennedy,6986,453178,ARI,1.6925054788589478,,2.97,3.804123711340206,,4.32526510671242,4.1001046256690294,89.92467645202021,,0.20740741,0.08641975,0.12098765,194.0,32,32,,,,0.371115173,1.2061855670103092,0.2555970149253731,0.75508228,0.107883817,0,0.2232876712328767,1.2010309278350515,89.4027146887569,106.73513076554748,3.9700451343362766,0.26506024,,0.20087655000000004,,1.2165600061416626,-0.4431138654841884,168,70,10,26,15,0,0
Madison Bumgarner,5524,518516,SFG,1.684375882148743,,2.44,2.999999793800162,,3.654418963246626,3.851422687939012,91.83404841188523,,0.18220339,0.05508475,0.12711864,111.0,18,18,,,,0.450704225,0.8918918305892374,0.313953488372093,0.81723626,0.081481481,0,0.2698412698412698,1.30630621651959,77.98989199562685,94.75435424592924,3.7975889482469394,0.27595269,,0.16542289,,1.074984073638916,0.8560911028491853,86,26,5,11,11,0,0
