Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Kyle Snyder,1689,216897,BOS,-0.1651192009449005,,-0.29,21.600046863657585,,13.332040410089824,7.906146317914759,88.58617146809895,,0.11111111,0.22222222,-0.11111111,1.2,2,0,,,,0.4,5.400011715914396,10.800023431828793,0.5,5.400011715914396,0.2,0.0,0.333333333,0,0.2857142857142857,2.400005207073065,478.79136350187184,315.08763720776165,7.242256346758882,0.0,,0.0,,-0.3418700098991394,-0.2224872097638244,1,2,0,1,0,0,0,4
Scott Proctor,1911,429984,LAD,-0.1672762334346771,,-0.81,6.0517239389181485,,4.96822511619677,4.183877631575384,93.88050881410255,,0.25,0.13043478,0.11956522,38.2,41,0,,,,0.375,10.706896199624415,5.586206712847522,1.91666667,1.629310291247194,0.3177570093457944,0.63405797,0.152173913,0,0.25625,1.6810344274772635,144.099496353846,116.64960123469962,3.773106057073499,0.26330532,,0.25938567,,-0.5113139748573303,-0.0666156800787082,46,24,0,7,0,0,0,26
Joaquín Benoit,1437,276542,TEX,-0.1705861836671829,,-0.22,5.000001271566078,,5.287574383771117,5.635257870617179,93.15997556442731,,0.20574163,0.16746411,0.03827751,45.0,44,0,,,,0.267716535,8.600002187093656,7.00000178019251,1.22857143,1.2000003051758588,0.272,0.70570571,0.084507042,1,0.2298850574712643,1.6666670905220262,111.30276563529604,119.59983488488288,5.094094627481736,0.3190184,,0.27948717999999995,,-0.8798255920410156,-0.6630655016209124,43,35,0,6,0,0,0,25
Chris Resop,3799,434592,ATL,-0.1728375405073166,,-0.16,5.890910112365395,,5.095654984151095,4.900503452076292,94.44380890376983,,0.15853659,0.12195122,0.03658537,18.1,16,0,,,,0.509090909,6.381819288395845,4.909091760304496,1.3,0.9818183520608992,0.2545454545454545,0.63492063,0.117647058,0,0.2285714285714285,1.4181820640879657,139.32374804545705,119.17204892656376,4.552607180354812,0.22093023,,0.18978101999999997,,-0.4849920272827148,-0.6634599437870767,13,10,2,2,0,0,0,12
Bobby Korecky,4608,445090,MIN,-0.1737510859966278,,0.15,4.584906815379438,,5.28296221810854,5.2297620763414425,92.46324420797414,,0.08108108,0.10810811,-0.02702703,17.2,16,0,,,,0.508474576,3.056604543586292,4.075472724781723,0.75,1.0188681811954308,0.293103448275862,0.74380165,0.105263157,0,0.2878787878787879,1.528302271793146,106.9422908798787,125.23484955362498,5.324948461931301,0.23188406,,0.17213115,,0.5492920279502869,1.0814556479233866,6,8,0,2,0,0,0,9
Yasuhiko Yabuta,3277,493161,KCR,-0.1777057349681854,,0.26,4.778761384593416,,5.229363554378629,4.699292396397236,90.2619605654762,,0.14880952,0.10119048,0.04761905,37.2,31,0,,,,0.496,5.97345173074177,4.061947176904403,1.47058824,1.4336284153780248,0.2916666666666667,0.74596774,0.136363636,0,0.271523178807947,1.539823112813434,107.62516987859664,121.64833047905286,4.438439180579164,0.24853801,,0.19503546000000005,,-0.2890900075435638,-0.4665499827520891,25,17,0,6,0,0,0,20
Daryl Thompson,6603,444354,CIN,-0.1784332394599914,,-0.12,6.9069782760483225,,6.69015860405419,5.901649563972348,92.39881756756756,,0.08695652,0.10144928,-0.01449275,14.1,3,3,,,,0.4,3.7674426960263574,4.395349812030751,0.85714286,1.8837213480131787,0.3269230769230769,0.71428571,0.142857142,0,0.3278688524590163,1.8837213480131787,156.8262504146332,150.37765490203986,5.804717650112932,0.26865672,,0.14184397000000004,,-0.2451879829168319,0.2981850427557901,6,7,1,3,0,0,0,11
Erick Threets,3158,408069,SFG,-0.1786073297262191,,0.14,3.6,,6.832018280029297,7.246658826619387,95.1588828125,,0.12,0.18,-0.06,10.0,7,0,,,,0.354838709,5.4,8.1,0.66666667,0.9,0.3225806451612903,0.87962963,0.076923076,0,0.2894736842105263,2.0,83.69050767236999,161.855983153227,6.243390749503994,0.17777778,,0.26153846000000003,,-0.3019800186157226,-0.3429631795347303,6,9,3,1,0,0,0,4
Joe Thatcher,4620,491159,SDP,-0.1863861232995987,,-1.4,8.41558837633453,,5.352798546006465,4.971234854663872,,,0.1328125,0.1015625,0.03125,25.2,25,0,,,,0.40860215,5.961041766570291,4.558443703847869,1.30769231,1.4025980627224215,0.4042553191489361,0.60728745,0.125,0,0.3652173913043478,2.142858151381477,213.86564105279948,128.22719838570492,4.763356691300869,0.29145729,,0.10917030999999999,,-1.7421300411224363,-0.4150774545166646,17,13,0,4,0,0,0,24
Lenny DiNardo,1894,430837,OAK,-0.1892955675721168,,-0.53,7.434784766632303,,5.740714689373965,5.191979109763096,84.31009674072266,,0.10526316,0.11403509,-0.00877193,23.0,11,2,,,,0.53488372,4.6956535368204015,5.086957998222101,0.92307692,1.1739133842051004,0.3333333333333333,0.62200957,0.15,0,0.3131313131313131,1.913044033519423,176.7940923232043,135.01750592217792,4.95274682565098,0.23295455,,0.19642857000000002,,-0.5342699885368347,-0.4271345531364123,12,13,2,3,0,0,0,19
Billy Traber,410,407896,NYY,-0.1909079551696777,,-0.23,7.020003481294451,,5.7720195892340485,4.856489743149434,88.8923046875,,0.1375,0.0875,0.05,16.2,19,0,,,,0.433333333,5.940002945710689,3.780001874543166,1.57142857,1.6200008033756426,0.3508771929824561,0.68345324,0.166666666,0,0.323943661971831,1.8000008926396027,161.60289391379953,133.28266657690008,4.415737287003995,0.2238806,,0.15126050000000002,,-0.0716399699449539,-0.1812571537347362,11,7,2,3,0,0,0,13
J.C. Romero,754,240694,PHI,-0.1932184547185897,,1.56,2.745764132102906,,4.6574427978642445,4.3381782146115295,91.6685300812008,,0.20392157,0.14901961,0.05490196,59.0,81,0,,,,0.615384615,7.9322074927417265,5.7966131677728,1.36842105,0.7627122589174737,0.232258064516129,0.85714286,0.142857142,1,0.1933962264150943,1.3389837434328982,63.147971577769134,106.35853568574626,4.16867632037337,0.27719298,,0.24509804000000002,,1.3982099294662476,0.2409501975874972,52,38,5,5,0,0,0,18
Ian Kennedy,6986,453178,NYY,-0.1937512308359146,,-0.88,8.168066179539505,,5.4513457137257,6.007252741506109,90.18380897299755,,0.13917526,0.13402062,0.00515464,39.2,10,9,,,,0.405797101,6.1260496346546285,5.899158907445198,1.03846154,1.1344536360471535,0.3333333333333333,0.57142857,0.075757575,0,0.2994011976047904,1.9159661408796371,188.03169197996164,125.916948842079,5.5964088501476725,0.21212121,,0.12052116999999996,,-1.523179955780506,-0.3631211274384394,27,26,1,5,2,0,0,36
Doug Slaten,3107,460657,ARI,-0.1975639164447784,,0.06,4.731961182092701,,5.173256437010462,5.441459551364575,90.09473814229248,,0.13605442,0.0952381,0.04081633,32.1,45,0,,,,0.388888888,5.567013155403178,3.896909208782224,1.42857143,1.1134026310806355,0.2761904761904762,0.68281938,0.086956521,0,0.2558139534883721,1.4536089905774965,104.70950056188047,116.95482794621232,4.737118358315311,0.27542373,,0.15714286,,-0.2555879652500152,-0.4633417792872829,20,14,4,4,0,0,0,17
Levale Speigner,5717,446453,WSN,-0.2009304910898208,,-0.38,11.250001341104667,,7.507018801570001,7.036103728714341,91.54615832913306,,0.02380952,0.14285714,-0.11904762,8.0,7,0,,,,0.677419354,1.1250001341104667,6.7500008046628,0.16666667,1.1250001341104667,0.375,0.56122449,0.142857142,0,0.3823529411764705,2.3750002831220964,262.0766329723802,173.07477646755635,5.961142968888348,0.27160494,,0.08955223999999995,,-0.4511059820652008,-0.3416820945659766,1,6,2,1,0,0,0,10
Brendan Donnelly,1441,407791,CLE,-0.2009677588939666,,-0.48,8.560976605412623,,6.058847888717374,6.086585843076656,90.23814093929596,,0.11594203,0.14492754,-0.02898551,13.2,15,0,,,,0.346938775,5.2682932956385375,6.5853666195481715,0.8,1.3170733239096344,0.3673469387755102,0.625,0.1,0,0.3389830508474576,2.195122206516057,199.335755390997,142.5296982959573,5.737924285583216,0.23728814,,0.14705882000000003,,0.2429599910974502,0.4697452547173321,8,10,0,2,0,0,0,13
Chris Britton,3600,461904,NYY,-0.2019301652908325,,0.12,5.08695441247923,,5.784191093373169,5.874500835532187,88.04540286847015,,0.11428571,0.1047619,0.00952381,23.0,15,0,,,,0.268292682,4.695650226903904,4.304346041328579,1.09090909,1.5652167423013017,0.3076923076923077,0.77844311,0.097560975,0,0.2978723404255319,1.69565147082641,117.1034396855642,133.5622399090116,5.508391942119955,0.28365385,,0.10982658999999995,,0.0220100302249193,0.3018155201008299,12,11,0,4,0,0,0,13
Radhames Liz,5843,467785,BAL,-0.2031449526548385,,-0.91,6.723320563595772,,6.167591585638675,5.718719231203716,94.249976771556,,0.14503817,0.12977099,0.01526718,84.1,17,17,,,,0.336917562,6.083004319443794,5.442688075291815,1.11764706,1.7075099844052757,0.3120300751879699,0.65849923,0.124031007,0,0.2920353982300885,1.7786562337554952,150.8556115493357,137.24553918489377,5.547376361311826,0.23984273,,0.15701220000000005,,-1.5388641357421875,0.0865256902241184,57,51,3,16,3,0,0,63
Matt Palmer,4457,461212,SFG,-0.2043422609567642,,-0.4,8.526320069122349,,7.237283498495613,7.981143545469305,,,0.04477612,0.19402985,-0.14925373,12.2,3,3,,,,0.479166666,2.131580017280587,9.236846741549211,0.23076923,0.7105266724268624,0.3333333333333333,0.62091503,0.058823529,0,0.3269230769230769,2.368422241422875,198.2144597672128,171.49474488359886,7.768985406854592,0.15,,0.08602151000000002,,-0.5053080320358276,0.0015977999206996,3,13,2,1,1,0,0,12
Kazuo Fukumori,3288,506429,TEX,-0.2106563001871109,,-0.38,20.25002051891975,,12.132027399549187,8.269932019384715,89.7892822265625,,0.03846154,0.15384615,-0.11538462,4.0,4,0,,,,0.428571428,2.250002279879973,9.000009119519891,0.25,4.500004559759946,0.4736842105263157,0.49180328,0.25,0,0.5,3.7500037997999542,450.77654294702,273.5247227646325,6.903535929242486,0.29268293,,0.11428570999999998,,-0.3419040143489837,0.1405668676139574,1,4,0,2,0,0,0,9
Dan Meyer,4402,434159,OAK,-0.210702858865261,,-0.91,7.481927882778854,,6.132018348969611,5.934758753958018,91.1329627403846,,0.15151515,0.10606061,0.04545455,27.2,11,4,,,,0.278350515,6.506024245894656,4.554216972126259,1.42857143,1.951807273768397,0.3186813186813186,0.52884615,0.109090909,0,0.2991452991452991,1.7710843780491008,177.91512335369532,144.17193288615485,5.278496726719113,0.29304029,,0.16269840999999996,,-1.170886017382145,-1.1129769238209863,20,14,1,6,0,0,0,23
R.J. Swindle,539,449881,PHI,-0.2120901942253112,,-0.18,7.714280459349183,,8.27487191959542,5.529775789417533,,,0.16666667,0.08333333,0.08333333,4.2,3,0,,,,0.166666666,7.714280459349183,3.857140229674592,2.0,3.857140229674592,0.4375,0.85365854,0.2,0,0.4090909090909091,2.357141251467806,177.4155170483759,189.44381136781544,4.87879801946966,0.05128205,,0.19999999999999996,,-0.260998010635376,-0.8777770973058043,4,2,0,2,0,0,0,4
Chris Schroder,3553,456744,WSN,-0.2130712568759918,,0.0,5.4,,10.732018280029298,7.642345106601716,90.03335425967262,,0.11111111,0.22222222,-0.11111111,5.0,4,0,,,,0.411764705,5.4,10.8,0.5,3.6,0.25,0.97826087,0.25,0,0.2857142857142857,2.4,125.79676883059729,247.69297718323023,7.135301614292282,0.11111111,,0.29032258,,-0.0131160020828247,0.1796615460968075,3,6,0,2,0,0,0,3
Kip Wells,1012,150337,- - -,-0.2160043977200985,,-0.48,6.212392159325122,,5.4152051420034875,5.155201570786961,92.81470573292992,,0.17613636,0.17045455,0.00568182,37.2,25,2,,,,0.532110091,7.407082959195338,7.168144799221295,1.03333333,0.9557526398961728,0.3211009174311927,0.64220183,0.125,0,0.2708333333333333,1.8318592264676643,135.8534602150372,121.8718787534921,5.133329787206256,0.23163842,,0.20774647999999996,,-0.0717199631035327,0.3810274679774846,31,30,2,4,0,0,0,26
Jimmy Barthmaier,6292,444864,PIT,-0.2164883464574813,,-0.51,10.45161611852834,,8.067503669334346,6.207920581043474,92.15595703125,,0.11320755,0.1509434,-0.03773585,10.1,3,3,,,,0.361111111,5.22580805926417,6.967744079018894,0.75,2.612904029632085,0.3611111111111111,0.60606061,0.2,0,0.3555555555555555,2.3225813596729648,245.8023008394549,188.9002343819255,6.220422917614936,0.24137931,,0.24561403999999998,,-0.4971679747104645,-0.0190908568200051,6,8,0,3,0,0,0,12
Armando Benitez,865,110859,TOR,-0.2166468054056167,,-0.21,5.6842155192411115,,7.395179919460131,3.111584851470872,94.0643310546875,,0.34615385,0.07692308,0.26923077,6.1,8,0,,,,0.266666666,12.7894849182925,2.8421077596205557,4.5,4.263161639430834,0.0833333333333333,0.55555556,0.333333333,0,0.1666666666666666,0.947369253206852,130.8847570328602,168.61023330456192,2.28830811615768,0.34883721,,0.32075472000000005,,-0.5566999912261963,-0.3472020619161314,9,2,0,3,0,0,0,4
Jason Hammel,4538,434628,TBR,-0.2167148292064666,,0.07,4.595743524526642,,5.251166683005471,4.823165141269834,92.9744890485491,,0.12716763,0.10115607,0.02601156,78.1,40,5,,,,0.469465648,5.055317876979307,4.021275583960812,1.25714286,1.2638294692448266,0.2834645669291338,0.71701721,0.13253012,2,0.2686084142394822,1.506382599705955,108.5108270867174,122.12147056843592,4.824214082127744,0.29579832,,0.15963302999999995,,0.4371041655540466,0.9295042216270945,44,35,2,11,3,0,0,40
Adam Pettyjohn,489,282562,CIN,-0.2167540825903415,,-0.49,20.25,,11.382018280029296,8.1794039465487,,,0.03846154,0.07692308,-0.03846154,4.0,3,1,,,,0.09090909,2.25,4.5,0.5,4.5,0.45,0.44642857,0.2,0,0.4782608695652174,3.25,459.78595037846975,256.26163270885286,7.050540367440549,0.23529412,,0.13888889000000004,,-0.3474519997835159,0.2231411370089615,1,2,1,2,0,0,0,9
Chad Fox,684,114354,CHC,-0.2174166142940521,,-0.02,5.40000051498418,,9.132018852233942,8.397509022044254,93.9994140625,,0.07142857,0.21428571,-0.14285714,3.1,3,0,,,,0.0,2.70000025749209,8.10000077247627,0.33333333,2.70000025749209,0.1111111111111111,0.83333333,0.125,0,0.1818181818181818,1.5000001430511611,119.5095592194304,208.8137954171257,9.685919614973658,0.22222222,,0.17142857,,-0.2321140021085739,-0.1493481346643338,1,3,0,1,0,0,0,2
Charlie Haeger,3545,446624,SDP,-0.220142051577568,,-0.38,16.615400461065292,,12.13202686310633,8.871390307244804,85.58523995535714,,0.14285714,0.17857143,-0.03571429,4.1,4,0,,,,0.25,8.307700230532646,10.384625288165807,0.8,4.153850115266323,0.4,0.40983607,0.222222222,0,0.3809523809523809,3.0000028610256777,422.2477516779932,291.4396376819511,6.151024208376493,0.19354839,,0.27659574,,-0.0520719997584819,-0.149947578928483,4,5,2,2,0,0,0,8
Brian Falkenborg,1859,237346,- - -,-0.2245079800486564,,-0.13999999999999999,5.23880850549227,,5.370825333658472,4.223619644082431,94.51301922184406,,0.18627451,0.11764706,0.06862745,22.1,25,0,,,,0.537313432,7.656720123411779,4.835823235839018,1.58333333,1.6119410786130062,0.3283582089552239,0.77160494,0.2,0,0.2888888888888888,1.7014933607581733,127.9702625564896,127.47974804302888,4.101736739371573,0.22093023,,0.18562873999999996,,-0.5310639590024948,-0.1930173672269768,19,12,0,4,0,0,0,13
Ray King,693,150037,WSN,-0.2275129705667495,,-0.04,5.684214663310433,,7.237284425753499,7.267212236915758,89.83642578125,,0.03030303,0.12121212,-0.09090909,6.1,12,0,,,,0.4,1.4210536658276085,5.684214663310433,0.25,1.4210536658276085,0.3076923076923077,0.79365079,0.1,0,0.3214285714285714,2.052633072862101,132.41774777480626,166.83381614212763,6.5861360572310765,0.10869565,,0.13333333000000003,,-0.5420200228691101,0.0143913656339234,1,4,1,1,0,0,0,4
Francisco Cruceta,2104,425510,DET,-0.2293707132339477,,-0.11,5.400002059937309,,6.0463051060272095,4.835212221129353,94.59234375,,0.19642857,0.17857143,0.01785714,11.2,13,0,,,,0.4375,8.485717522758629,7.714288657053299,1.1,1.5428577314106595,0.3333333333333333,0.74257426,0.222222222,0,0.2826086956521739,1.9714293234691764,122.71095388125164,138.7280752226684,5.075043016152823,0.28828829,,0.34177215000000005,,-1.430277943611145,-0.5519843733622125,11,10,0,2,0,0,0,7
Jason Johnson,147,116595,LAD,-0.2299835011363029,,-0.22,5.21591067363456,,5.4161098822091365,4.414237937235972,92.13646425189394,,0.15384615,0.09230769,0.06153846,29.1,16,2,,,,0.557894736,6.1363654983936,3.68181929903616,1.66666667,1.5340913745984,0.2967032967032967,0.69230769,0.185185185,0,0.2758620689655172,1.50000045516288,124.19768460749604,127.22241883875576,4.141147798574348,0.26495726,,0.13793102999999995,,-0.6123419851064682,-0.3758928982040969,20,12,2,5,1,0,0,17
Steven Register,7463,461862,COL,-0.2341852933168411,,-0.21,9.000000858306967,,8.532018795013478,5.442345326931672,,,0.16326531,0.12244898,0.04081633,10.0,10,0,,,,0.371428571,7.2000006866455735,5.40000051498418,1.33333333,3.6000003433227867,0.2903225806451613,0.67164179,0.25,0,0.3023255813953488,1.9000001811981373,193.13777779485127,189.57535079072488,4.784198449170849,0.22580645,,0.16666667000000002,,-0.1205299869179725,-0.2325952042731012,8,6,0,4,0,0,0,10
Josh Rupe,7206,434666,TEX,-0.2374349981546402,,0.17,5.138060432841234,,4.990227499749656,5.1843744586670475,93.1044447815534,,0.13520408,0.11734694,0.01785714,89.1,46,0,,,,0.491103202,5.339552998835009,4.6343290178568,1.15217391,0.8059702639750956,0.3090909090909091,0.70391872,0.086956521,0,0.2767857142857143,1.5559703707296983,114.37603814796503,112.91280150487604,4.818109508241947,0.23098202,,0.20554649000000003,,0.5268659591674805,0.7178709681531075,53,46,10,8,0,0,0,51
Jeff Ridgway,2819,455047,ATL,-0.2391747832298278,,0.21,3.7241381759734433,,6.132018477341237,3.0526403299383165,92.60403103298611,,0.21052632,0.02631579,0.18421053,9.2,10,0,,,,0.592592592,7.448276351946887,0.9310345439933608,8.0,2.7931036319800824,0.16,1.0,0.428571428,0,0.1944444444444444,0.8275862613274318,88.07822204359731,143.53726238404607,2.4695153566718324,0.31081081,,0.11842105000000003,,-0.1259158998727798,-0.2767382057776067,8,1,1,3,0,0,0,4
Frankie De La Cruz,3920,448842,FLA,-0.2426897175610065,,-0.87,18.0,,8.798684946695964,7.668401746617423,94.7394859813084,,0.0754717,0.20754717,-0.13207547,9.0,6,1,,,,0.432432432,4.0,11.0,0.36363636,2.0,0.3611111111111111,0.25862069,0.166666666,0,0.3571428571428571,2.888888888888889,416.0904554457415,207.26040084070144,7.365888707927294,0.18446602,,0.10588235000000001,,-0.2432959899306297,0.2453546264091621,4,11,0,2,0,0,0,18
Ryan Bukvich,1531,424426,BAL,-0.2452844530344009,,-0.06,6.750001609325793,,9.5070197999481,6.857754493214628,93.63088060461956,,0.16666667,0.2,-0.03333333,5.1,4,0,,,,0.47368421,8.43750201165724,10.125002413988687,0.83333333,3.3750008046628963,0.4117647058823529,0.90163934,0.222222222,0,0.375,2.8125006705524136,151.45427190359155,211.1902559228027,5.916925247243905,0.20512821,,0.06896552,,-0.1596760004758834,0.0747158244344344,5,6,0,2,0,0,0,4
Brad Hennessey,3720,430913,SFG,-0.2485734820365905,,-0.91,7.809919078903626,,5.859291609170246,5.5044706249821544,89.12106554602889,,0.10714286,0.07653061,0.03061225,40.1,17,4,,,,0.374193548,4.685951447342175,3.3471081766729824,1.4,1.7851243608922571,0.3642384105960264,0.64896755,0.117647058,0,0.35,1.9338847242999453,181.56002572043684,138.7208109697608,5.155768019300188,0.23291925,,0.13975154999999995,,-0.9470799900591372,0.2360219951998114,21,15,1,8,3,1,0,35
Bill White,3089,450321,TEX,-0.257226288318634,,-0.42,20.250004827977374,,14.132020902634292,13.84966793518356,90.97767991286058,,0.03333333,0.36666667,-0.33333333,4.0,8,0,,,,0.222222222,2.250000536441931,24.75000590086124,0.09090909,2.250000536441931,0.3529411764705882,0.54216867,0.111111111,0,0.3684210526315789,4.500001072883862,450.7761936580525,318.5025719825231,11.868653002994494,0.20408163,,0.17857142999999998,,-0.2055399864912033,-0.5841697567074553,1,11,0,1,0,0,0,9
Randy Flores,1446,420864,STL,-0.2588898539543152,,-0.31,5.259742344345427,,5.274876272170027,5.700748627905674,89.21685348731884,,0.12977099,0.15267176,-0.02290076,25.2,43,0,,,,0.505494505,5.961041323591484,7.01298979246057,0.85,0.701298979246057,0.3516483516483517,0.74712644,0.071428571,1,0.3090909090909091,2.103896937738171,125.83156377160024,125.10818667231942,5.391531734571888,0.3125,,0.1875,,-0.8349140286445618,-0.0740355223259051,17,20,1,2,0,0,0,15
Wesley Wright,5960,449079,HOU,-0.2594535052776336,,-0.34,5.0119783376263545,,5.000282606599694,4.529952482684922,91.95667414878731,,0.228,0.136,0.092,55.2,71,0,,,,0.397350993,9.215573072409748,5.49700849933213,1.67647059,1.293413764548737,0.2517006802721088,0.68245125,0.13559322,1,0.2122641509433962,1.4191623249909748,119.1273318636803,114.88672632130655,4.096912301503995,0.25349301,,0.20588235,,0.131626009941101,0.9483181688552538,57,34,4,8,0,0,0,31
Mitch Talbot,4961,452676,TBR,-0.2747964784502983,,-0.43,11.172421141276615,,9.85616063357541,7.595442470745262,,,0.09259259,0.2037037,-0.11111111,9.2,3,1,,,,0.378378378,4.655175475531924,10.241386046170232,0.45454545,2.7931052853191543,0.3823529411764705,0.67226891,0.23076923,0,0.3809523809523809,2.7931052853191543,263.7938022718362,228.59557212307,7.156392088324285,0.17272727,,0.15662651000000005,,-0.3931920081377029,-0.0734303354526154,5,11,1,3,0,0,0,12
Jason Isringhausen,1158,116414,STL,-0.2765036523342132,,-0.75,5.695313857868638,,4.866393693536619,4.486736756093269,92.02977897547468,,0.18,0.11,0.07,42.2,42,0,,,,0.507462686,7.593751810491517,4.640626106411482,1.63636364,1.054687751457155,0.3257575757575757,0.69117647,0.135135135,12,0.2774566473988439,1.6406253911555746,136.25196863038792,115.37056439178605,4.070445949503994,0.26243094,,0.20783132999999998,,-3.0217440128326416,-1.1895022939596296,36,22,5,5,0,0,0,27
Gary Majewski,2131,400008,CIN,-0.2766653895378113,,-0.6,6.524997510910984,,5.0820175361636135,4.58286741984281,92.46908158643892,,0.140625,0.078125,0.0625,40.0,37,0,,,,0.503448275,6.074997682572295,3.374998712540164,1.8,1.3499994850160657,0.3900709219858156,0.67988669,0.136363636,0,0.3505747126436782,1.899999275207796,148.15319416154847,114.08578240323976,4.131235762114068,0.23076923,,0.12883436000000004,,-0.1738220155239105,0.7112254825685009,27,15,3,6,0,0,0,29
Craig Hansen,4798,475022,- - -,-0.2829020246863365,,-1.05,6.215825717559806,,5.506118380486168,5.9453903953998015,95.32578351230696,,0.14285714,0.19196429,-0.04910714,46.1,48,0,,,,0.569444444,6.215825717559806,8.352515807970988,0.74418605,0.5827336610212318,0.2569444444444444,0.59405941,0.066666666,3,0.2234636871508379,1.7913664394356386,141.1951306384076,129.88940695213026,5.845729841562807,0.23671498,,0.22499999999999998,,-0.7296459525823593,0.0897103435450669,32,43,2,3,0,0,0,32
Philip Humber,8586,458950,MIN,-0.2985637485980987,,0.1,4.628571680808568,,8.10344712237924,5.115995999510437,91.04973366477272,,0.12,0.1,0.02,11.2,5,0,,,,0.5,4.628571680808568,3.857143067340473,1.2,3.085714453872378,0.2058823529411764,0.96491228,0.307692307,0,0.25,1.3714286461655014,107.96076757482248,191.7109143807619,4.764062749503995,0.2,,0.12676056000000002,,-0.0300880204886198,0.2746281136285614,6,5,1,4,0,0,0,6
Jimmy Gobble,1791,425471,KCR,-0.3042909204959869,,-0.9,8.810528615386803,,5.84780846254996,6.127643449168501,90.853718254683,,0.16981132,0.14465409,0.02515723,31.2,39,0,,,,0.283018867,7.673686213401408,6.536843811416015,1.17391304,1.4210530024817425,0.3333333333333333,0.57894737,0.089285714,1,0.291044776119403,1.957895247863734,198.4268647537669,135.95131117237466,5.209154146696717,0.28213166,,0.23161765,,-1.065775990486145,-2.624572071044909,27,23,2,5,0,0,0,31
Mike Ekstrom,7488,455091,SDP,-0.3047943711280823,,-0.38,7.448274882313316,,6.752707458931603,5.291044382180283,90.74594116210938,,0.12765957,0.14893617,-0.0212766,9.2,8,0,,,,0.470588235,5.586206161734987,6.517240522024152,0.85714286,1.862068720578329,0.375,0.71428571,0.222222222,0,0.35,2.1724135073413837,189.28326947678187,161.9305253403003,5.330594514701541,0.24675325,,0.14925372999999997,,-0.5165719985961914,-0.3495872143038027,6,7,0,2,0,0,0,8
Marco Estrada,1118,462136,WSN,-0.3201104998588562,,-0.49,7.8157904544366605,,7.316229331394378,4.772885380598068,91.3004847935268,,0.15873016,0.07936508,0.07936508,12.2,11,0,,,,0.478260869,7.105264049487873,3.5526320247439367,2.0,2.842105619795149,0.3095238095238095,0.59782609,0.266666666,0,0.3035714285714285,1.736842323208147,182.0742935231773,168.66039839553167,4.020137684513743,0.304,,0.17307691999999997,,-0.2873100340366363,0.0501859681790089,10,5,2,4,0,0,0,11
Chris Smith,4544,434672,BOS,-0.3203953206539154,,-0.3,7.854545999322093,,7.1138367380189695,5.017579937984668,89.2957605049435,,0.16666667,0.08974359,0.07692308,18.1,12,0,,,,0.263157894,6.381818624449201,3.436363874703416,1.85714286,2.9454547497457853,0.2307692307692307,0.54216867,0.2,0,0.2535211267605634,1.3636364582156413,174.1055846981061,168.46370655967945,4.610446848837853,0.21935484,,0.14400000000000002,,-0.0910880491137504,-0.5499030090529411,13,7,0,6,0,0,0,16
Bryan Corey,1439,132241,- - -,-0.3211808614432812,,-1.05,6.800001873440729,,5.265352201108741,4.7714668323666505,91.75665283203124,,0.11111111,0.06060606,0.05050505,45.0,46,0,,,,0.416149068,4.400001212226354,2.4000006612143747,1.83333333,1.6000004408095831,0.2884615384615384,0.57620818,0.129032258,0,0.2849462365591398,1.4444448423975405,168.26314101093607,125.9426710915588,4.581970710429442,0.25227964,,0.15030675000000004,,-0.766585998237133,0.1584490792896234,22,12,0,8,0,0,0,34
Adam Loewen,2134,429400,BAL,-0.3324986370280385,,-0.47,8.015622611158308,,7.397642008774362,6.143720838641917,90.84249197601513,,0.1372549,0.17647059,-0.03921569,21.1,7,4,,,,0.492753623,5.906248239800859,7.593747736886818,0.77777778,2.1093743713574495,0.3076923076923077,0.66666667,0.172413793,0,0.2976190476190476,2.0156243992971183,179.85185140544053,164.48245648779272,6.161928683474307,0.17801047,,0.14864865000000005,,-0.920323982834816,-0.5869398393819125,14,18,0,5,1,0,0,19
Vinnie Chulk,1838,425562,SFG,-0.333249568939209,,0.05,4.831578171325977,,5.532017894544161,5.193070609943241,91.7725338152985,,0.11510791,0.05755396,0.05755396,31.2,27,0,,,,0.383928571,4.547367690659743,2.2736838453298716,2.0,1.7052628839974038,0.2523364485981308,0.72254335,0.117647058,0,0.2558139534883721,1.294736634146177,112.32145278250334,130.93698642189443,4.632242011384179,0.265625,,0.16455695999999997,,-0.5042219758033752,-0.621638945414758,16,8,2,6,0,0,0,17
Sean Burnett,1886,430634,PIT,-0.3342636227607727,,0.08,4.764706416938604,,5.161430272429072,4.835709377003471,91.46902901785714,,0.16600791,0.13438735,0.03162055,56.2,58,0,,,,0.479041916,6.670588983714046,5.4000006058637515,1.23529412,1.1117648306190075,0.2976190476190476,0.74519231,0.127272727,0,0.2626728110599078,1.6058825331163444,112.05690936464796,120.62849493997574,4.71756457773751,0.30434783,,0.23157894999999995,,0.4665580689907074,1.3213652028867688,42,34,2,7,0,0,0,30
