Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Brian Broderick,3773,518495,WSN,0.0244830194860696,,-0.24,6.567566213336385,,3.592953736317104,4.7133992146549115,,,0.07017544,0.05263158,0.01754386,12.1,11,0,,,,0.6,0.0,0.3333333333333333,0.57142857,0.0,0,0.3076923076923077,1.5405402228813745,172.45853808043736,93.44802659332296,4.067258351178997,0.19791667,,0.11392405000000005,,-0.3568260371685028,-0.6383222762012623,4,3,2,0,0,0,0
George Kontos,9486,502004,NYY,0.0215011648833751,,0.09,3.0000045299598432,,4.692055469092884,4.828527411097795,91.19282836914064,,0.25,0.125,0.125,6.0,7,0,,,,0.2,1.5000022649799216,0.2142857142857142,0.89285714,0.09090909,0,0.1904761904761904,1.1666684283177169,71.52602394042957,111.49517653685776,4.2004953096423945,0.27083333,,0.38095238,,0.0455319732427597,0.2051721067443872,6,3,0,1,0,0,0
John Gaub,2857,453304,CHC,0.0201592519879341,,-0.05,6.75001186879576,,3.0253862857818605,3.9675809253598375,92.6674273947011,,0.25,0.16666667,0.08333333,2.2,4,0,,,,0.571428571,0.0,0.2857142857142857,0.5,0.0,0,0.2,1.500002637510169,170.47673583094422,77.57234875395116,3.953648078707783,0.26666667,,0.40740741,,-0.0825180411338806,-0.2112129101149122,3,2,0,0,0,0,0
Mike Ekstrom,7488,455091,TBR,0.0178961083292961,,0.02,0.0,,1.0253862857818603,2.2816435962915422,91.3128662109375,,0.25,0.0,0.25,1.0,1,0,,,,0.333333333,0.0,0.3333333333333333,1.0,0.0,0,0.25,1.0,0.0,26.537383799899917,2.1570786442160608,0.33333333,,0.16666667000000002,,0.000855976017192,0.0460627735813399,1,0,0,0,0,0,0
Matt Daley,7952,457935,COL,0.0178405027836561,,-0.26,10.500001668930318,,3.858719751569981,3.1576865024050425,,,0.25925926,0.07407407,0.18518519,6.0,7,0,,,,0.176470588,1.500000238418617,0.4117647058823529,0.34883721,0.142857142,0,0.32,1.666666931576241,239.30254603003257,94.06880471601636,2.958813728490719,0.29166667,,0.18367347,,0.0444239526987075,0.1987671204307171,7,2,0,1,0,0,0
Anthony Slama,3064,460104,MIN,0.0174598656594753,,0.15,0.0,,3.0253862857818605,4.10217973323338,90.17686060855264,,0.33333333,0.22222222,0.11111111,2.1,2,0,,,,0.25,0.0,0.0,1.0,0.0,0,0.0,0.8571440249089172,0.0,75.9192990489822,4.192225248704235,0.16,,0.15789474000000003,,0.1342519968748092,0.0096212147889531,3,2,0,0,0,0,0
Eric Surkamp,2540,474668,SFG,0.016528258100152,,-0.51,5.737498084903403,,4.6753857350351264,5.8367230674409285,88.35288431186869,,0.1031746,0.13492063,-0.03174603,26.2,6,6,,,,0.34065934,0.337499887347259,0.3333333333333333,0.66532258,0.028571428,0,0.2990654205607476,1.83749938666841,159.69684443906309,126.6598196548734,5.934033289620955,0.2027027,,0.14444444,,-0.3034299612045288,0.443039844351455,13,17,2,1,1,0,0
Kanekoa Texeira,334,444427,KCR,0.0105222752317786,,0.14,2.8421071176725956,,4.446439844618158,6.033292219652735,,,0.0,0.08571429,-0.08571429,6.1,6,0,,,,0.5,0.0,0.40625,0.875,0.0,0,0.40625,2.526317437931196,68.36460427945845,110.60402256915458,5.698645065149317,0.23076923,,0.02127659999999998,,-0.0349279977381229,0.1299574837579581,0,3,0,0,0,0,0
Michael Bowden,4440,476601,BOS,0.0090686744078993,,0.18,4.04999806881043,,4.925385379791692,5.048209883565379,92.98108009400408,,0.18888889,0.12222222,0.06666667,20.0,14,0,,,,0.29032258,1.3499993562701431,0.2711864406779661,0.81395349,0.09090909,0,0.240506329113924,1.4999992847446038,95.3864175849628,123.99900727151643,4.466193034294254,0.20809249,,0.11445782999999998,,0.0324480161070823,0.4144581619324085,17,11,0,3,0,0,0
Edgar Gonzalez,1727,429440,COL,0.0090378485620021,,-0.06,9.0,,3.5253862857818605,4.781643596291542,,,0.09090909,0.09090909,0.0,2.0,1,0,,,,0.555555555,0.0,0.5555555555555556,0.66666667,0.0,0,0.5,3.0,205.11643542335767,85.87603270030694,4.339342075768177,0.33333333,,0.29411765,,-0.0688539966940879,-0.1652517275497823,1,1,0,0,0,0,0
Samuel Deduno,5285,465679,SDP,0.0084524024277925,,0.02,3.0,,3.3587196191151945,3.7774720559517543,89.59761316636029,,0.23529412,0.17647059,0.05882353,3.0,2,0,,,,0.7,0.0,0.5,0.875,0.0,0,0.3571428571428571,2.6666666666666665,85.25692395344049,90.25834257293054,3.752870603252877,0.27586207,,0.30769230999999997,,-0.009470010176301,0.0386617456715852,4,3,0,0,0,0,0
Andrew Carignan,2431,446398,OAK,0.0078087546862661,,0.0,4.263156182878923,,4.446438346741502,4.377370970016908,94.50019346992924,,0.16129032,0.06451613,0.09677419,6.1,6,0,,,,0.458333333,1.4210520609596409,0.3043478260869565,0.69767442,0.1,0,0.2758620689655172,1.578946734399601,107.54120057064658,112.53759336573452,3.7781409568602897,0.23809524,,0.11320755000000005,,-0.0441439971327781,-0.0696739443195395,5,2,0,1,0,0,0
Mitch Maier,5588,430574,KCR,0.006734718568623,,0.04,0.0,,3.0253862857818605,5.537900906801224,76.55145263671875,,0.0,0.0,0.0,1.0,1,0,,,,0.25,0.0,0.25,1.0,0.0,0,0.25,1.0,0.0,75.53953897488235,6.34695364421606,0.44444444,,0.11111110999999996,,0.0005619999719783,0.013759997934699,0,0,0,0,0,0,0
Sandy Rosario,1525,466459,FLA,0.0050811166875064,,0.07,2.454545880152248,,3.5708409258156935,4.2560723049096225,95.85481373856707,,0.11111111,0.11111111,0.0,3.2,4,0,,,,0.571428571,0.0,0.3571428571428571,0.85714286,0.0,0,0.3125,1.9090912401184152,63.38217134973861,94.08300647501426,4.123336361419344,0.14285714,,0.19354839000000001,,-0.0068820333108305,-0.1276238727112713,2,2,0,0,0,0,0
Mike McCoy,4583,453454,TOR,0.0050792968831956,,0.04,0.0,,3.0253862857818605,5.537900906801224,84.78289794921875,,0.0,0.0,0.0,1.0,1,0,,,,0.333333333,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,73.63902653360334,6.777620309023394,0.33333333,,0.42857143,,0.0,,0,0,0,0,0,0,0
Dane De La Rosa,10095,451773,TBR,0.0038854959420859,,-0.2,9.818187351072291,,3.843568565037885,2.756071939746402,94.4675352515244,,0.23529412,0.08823529,0.14705882,7.1,7,0,,,,0.52173913,1.2272734188840366,0.4090909090909091,0.43103448,0.25,0,0.3225806451612903,1.772728271721386,252.8937430861338,96.999556386498,2.76271835718459,0.328125,,0.28571429000000004,,0.0320900045335292,-0.0543482877399715,8,3,0,1,0,0,0
Steve Garrison,9869,477237,NYY,0.0035175131633877,,0.02,0.0,,3.025386285781861,4.909774217116166,88.4771728515625,,0.0,0.0,0.0,0.2,1,0,,,,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,72.19238101550931,7.843953644216061,0.0,,0.0,,0.0003399970009922,0.038000402629362,0,0,0,0,0,0,0
Waldis Joaquin,6580,471183,SFG,0.0028775895480066,,0.02,4.263156182878923,,3.499070306101741,4.4908519950991845,95.5906262520032,,0.11111111,0.11111111,0.0,6.1,5,0,,,,0.619047619,0.0,0.2857142857142857,0.66666667,0.0,0,0.25,1.4210520609596409,118.6601859699109,94.57698996741664,4.2832581718842,0.14285714,,0.17777778,,-0.0210100375115871,-0.0028946342423933,3,3,0,0,0,0,0
Scott Richmond,4307,446341,TOR,0.0027569120284169,,0.01,0.0,,3.025386285781861,6.794162148450471,92.77813720703124,,0.0,0.0,0.0,0.1,1,0,,,,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,73.63902653360334,12.68295364421606,0.4,,0.66666667,,0.0102880001068115,-1.1472679920659924e-08,0,0,0,0,0,0,0
Don Kelly,2216,430603,DET,0.0023186525795608,,0.01,0.0,,3.025386285781861,6.794162148450471,85.07382202148438,,0.0,0.0,0.0,0.1,1,0,,,,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,74.63462392414971,12.68295364421606,0.0,,0.0,,0.0001999999949475,3.8882717531829586e-10,0,0,0,0,0,0,0
Corey Kluber,2429,446372,CLE,0.0022085167001932,,-0.08,8.307698402183535,,4.179233286085129,5.338856269557647,92.6357185609879,,0.2,0.12,0.08,4.1,3,0,,,,0.266666666,0.0,0.4,0.63636364,0.0,0,0.3,2.0769246005458837,211.2755118343485,104.97360280293498,4.03200644421606,0.375,,0.26829267999999995,,-0.0212839934974908,-0.5007542839439223,5,3,2,0,0,0,0
Rafael Dolis,4185,503569,CHC,0.0010516789043322,,0.05,0.0,,3.7753881409810184,3.7753881409810184,95.6553726196289,,0.25,0.25,0.0,1.1,1,0,,,,1.0,0.0,0.0,1.0,0.0,0,0.0,0.7500018551991576,0.0,97.00449828388317,4.479953644216061,0.16666667,,0.11111110999999996,,0.0318260006606578,0.0311092336874992,1,1,0,0,0,0,0
Scott Mathieson,4771,455949,PHI,-0.0025044288486242,,0.17,0.0,,4.0253862857818605,5.532895058393478,93.94928135016026,,0.17857143,0.10714286,0.07142857,5.0,4,0,,,,0.352941176,0.0,0.5,1.0,0.0,0,0.391304347826087,2.4,0.0,103.2102827879838,4.124991914864081,0.2,,0.15909090999999997,,0.0033420170657336,-0.0457090660055595,5,3,2,0,0,0,0
Randy Choate,813,329092,FLA,-0.0035601954441517,,0.97,1.8243256409391957,,3.917278821352134,2.896419858204417,89.66100311279297,,0.30097087,0.12621359,0.17475728,24.2,54,0,,,,0.625,1.0945953845635177,0.1851851851851851,0.88235294,0.272727272,0,0.1477272727272727,1.0540548147648685,47.10839642751255,103.29180710632254,2.656353404825075,0.22660099,,0.3006135,,0.6034899950027466,0.0042529701191758,31,13,2,3,0,0,0
Chuck James,4886,460580,MIN,-0.003906684461981,,-0.07,6.096776631819701,,3.896354376041818,4.948182754731304,88.53462177998311,,0.17391304,0.08695652,0.08695652,10.1,8,0,,,,0.205882352,0.8709680902599573,0.3333333333333333,0.61643836,0.052631578,0,0.2857142857142857,1.5483877160177018,148.29337231043982,97.51847112563642,4.522155910336276,0.2952381,,0.21904762,,0.3012720048427582,0.6363603275515525,8,4,0,1,0,0,0
Luis Perez,6389,469802,TOR,-0.005053948611021,,-0.11,5.123077073407601,,4.640770948568041,3.78779566530732,,,0.18367347,0.09183673,0.09183674,65.0,37,4,,,,0.602941176,1.2461538827207677,0.3266331658291457,0.70663812,0.183673469,0,0.2824427480916031,1.553846199441945,122.8780383577963,112.49579366747814,3.4185821743236997,0.21166307,,0.16108787000000002,,-0.48471799492836,0.191383464962584,54,27,5,9,1,0,0
Yunesky Maya,11420,493337,WSN,-0.0066034272313117,,-0.2,5.23469336814361,,4.4029371721354424,4.439679023753114,90.02647038096005,,0.1056338,0.07042254,0.03521127,32.2,10,5,,,,0.422018348,0.826530531812149,0.3303571428571428,0.69037657,0.09375,0,0.3076923076923077,1.530612095948424,137.45846425365437,114.7004237721687,4.723837041105471,0.27004219,,0.09523809999999999,,-0.2309459745883941,-0.0997159326958985,15,10,2,3,1,0,0
Justin De Fratus,4955,518603,PHI,-0.0068283188156783,,0.02,2.25,,4.5253862857818605,5.781643596291542,92.85996566280242,,0.17647059,0.17647059,0.0,4.0,5,0,,,,0.444444444,0.0,0.1,0.6,0.0,0,0.0769230769230769,1.0,58.50209838774559,116.13102408718552,5.198752951267936,0.26666667,,0.22727273000000003,,0.066517986357212,-0.1007968925659988,3,3,1,0,0,0,0
Danny Farquhar,8501,543144,TOR,-0.008685253560543,,-0.13,13.500007241968223,,5.025387358666042,6.281645343085022,,,0.09090909,0.18181818,-0.09090909,2.0,3,0,,,,0.25,0.0,0.5,0.33333333,0.0,0,0.4444444444444444,3.000001609326272,323.80040041164494,121.74742928550371,6.470904056407466,0.27777778,,0.125,,0.0037259999662637,0.2051003642690362,1,2,0,0,0,0,0
Clay Rapada,4831,449060,BAL,-0.0096343951299786,,-0.09,6.061232039760094,,4.494775871178247,3.5683801600832448,86.57274627685547,,0.26086957,0.10144928,0.15942029,16.1,32,0,,,,0.363636363,1.653063283570935,0.2682926829268293,0.5952381,0.157894736,0,0.2258064516129032,1.2857158872218382,144.25118210977703,106.71076648877025,3.1005037358699137,0.17293233,,0.28070174999999997,,0.6057620048522949,0.806515745041726,18,7,0,3,0,0,0
Michael Cuddyer,1534,150212,MIN,-0.011397847905755,,0.05,0.0,,6.0253862857818605,9.794158217310905,87.50119253305289,,0.0,0.16666667,-0.16666667,1.0,1,0,,,,0.2,0.0,0.4,1.0,0.0,0,0.4,3.0,0.0,150.31641755951523,8.668398076682616,0.11111111,,0.0,,9.99999974737e-05,,0,1,0,0,0,0,0
Bryan Petersen,2567,519128,FLA,-0.0133072482421994,,0.03,0.0,,6.0253862857818605,8.537900906801223,90.48833821614583,,0.0,0.25,-0.25,1.0,1,0,,,,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,159.32823268051084,11.01720364421606,0.2,,0.0,,4.19999996665e-05,,0,1,0,0,0,0,0
Franklin Morales,5088,462985,- - -,-0.0136414617300033,,0.48,3.690648646799525,,4.255602501381702,4.388751603925346,95.12646484375,,0.21761658,0.0984456,0.11917099,46.1,50,0,,,,0.304,1.1654679937261658,0.2741935483870967,0.76045627,0.089552238,0,0.2325581395348837,1.2733816968489589,86.03544180721289,106.12467491856464,3.751493034096355,0.23398329,,0.20639534999999998,,0.4347259998321533,0.4873143118583644,42,19,2,6,0,0,0
Alberto Castillo,3316,441368,ARI,-0.0155498348176479,,0.27,2.314286029582164,,4.053957854485045,5.238429194337015,89.5731560202206,,0.12,0.14,-0.02,11.2,17,0,,,,0.444444444,0.0,0.2777777777777778,0.83333333,0.0,0,0.238095238095238,1.457143055662844,58.05860130154208,104.43856529252892,5.21924644421606,0.14285714,,0.19444444000000005,,-0.0871280133724212,-0.0781615809496874,6,7,1,0,0,0,0
Esmerling Vasquez,5280,458220,ARI,-0.0191870108246803,,-0.25,4.153847111551436,,4.245166786792996,5.168872417956341,94.71858215332033,,0.15151515,0.09848485,0.0530303,30.1,31,0,,,,0.354838709,0.5934067302216337,0.2688172043010752,0.67961165,0.046511627,0,0.2347826086956521,1.3186816227147418,104.20775575466304,109.40297704719347,4.469535599593499,0.26377953,,0.15695066999999996,,-0.2964619994163513,-0.1313645718839484,20,13,4,2,0,0,0
Mike Fiers,7754,571666,MIL,-0.0201271008700132,,0.06,0.0,,5.5253862857818605,6.153514941036701,88.86664028825432,,0.2,0.3,-0.1,2.0,2,0,,,,0.4,0.0,0.4,1.0,0.0,0,0.2857142857142857,2.5,0.0,139.25981310990167,7.31439364421606,0.10526316,,0.375,,0.0037140001077204,0.0591359672737019,2,3,0,0,0,0,0
Eric Hacker,8743,459345,MIN,-0.0207975674420595,,0.18,0.0,,4.525387179852066,5.467580724325442,89.87709720799181,,0.09090909,0.18181818,-0.09090909,5.1,2,0,,,,0.5625,0.0,0.25,0.875,0.0,0,0.2222222222222222,1.5000008940702043,0.0,113.11788047633104,5.9888586008350115,0.13207547,,0.09756098000000002,,-0.0368979983031749,-0.2571494721509049,2,4,0,0,0,0,0
Amauri Sanit,5436,490313,NYY,-0.027176072821021,,-0.28,12.857139353850403,,4.453957325098572,6.069144855650202,91.69924926757812,,0.1,0.075,0.025,7.0,4,0,,,,0.533333333,0.0,0.4,0.44444444,0.0,0,0.3529411764705882,2.142856558975067,306.5395562056877,105.88043141459512,4.362152394216062,0.24675325,,0.19117647000000004,,-0.011331982910633,-0.0854631115249778,4,3,3,0,0,0,0
Chad Qualls,2170,430589,SDP,-0.0275405719876289,,0.31,3.511211723351373,,3.8998259869996352,3.723430690983879,,,0.14052288,0.06535948,0.0751634,74.1,77,0,,,,0.565957446,0.847533864257228,0.2796610169491525,0.75721154,0.112903225,0,0.2552447552447552,1.2511214186654318,99.78503696073226,104.93667476992051,3.539990788456747,0.32206759,,0.17910448,,-0.6303120851516724,-0.7417526567042747,43,20,0,7,0,0,0
Sergio Escalona,7122,465065,HOU,-0.0282426495105028,,0.45,2.9277125253519527,,4.037435059977597,3.717561699784184,91.46896904205607,,0.2173913,0.09565217,0.12173913,27.2,49,0,,,,0.5,0.9759041751173176,0.2837837837837837,0.82317073,0.125,0,0.2352941176470588,1.265060967744671,77.3405829051474,103.49287715464546,3.3513956026411345,0.26754386,,0.22807018,,-0.3693479895591736,-0.3021418743912267,25,11,2,3,0,0,0
Jeff Manship,6865,453249,MIN,-0.0298157408833503,,-0.06,8.100003089905965,,5.425387201309554,8.817283233591347,91.62473707932692,,0.10526316,0.21052632,-0.10526316,3.1,5,0,,,,0.23076923,0.0,0.3846153846153846,0.66666667,0.0,0,0.3333333333333333,2.7000010299686545,197.01833386154803,135.43701656161608,7.526837298672681,0.13513514,,0.125,,-0.0715960040688514,-0.0348892257315993,2,4,0,0,0,0,0
Darnell McDonald,1867,150021,BOS,-0.0302415806800127,,-0.06,18.0,,9.02538628578186,11.537900906801225,84.25435384114583,,0.0,0.33333333,-0.33333333,1.0,1,0,,,,0.5,0.0,0.25,0.33333333,0.0,0,0.25,3.0,423.9398358611159,226.46970513618535,11.15562030238406,0.05882353,,0.0,,-9.99999974737e-05,,0,2,0,0,0,0,0
Ryan Cook,8855,475857,ARI,-0.0320822298526763,,-0.2,7.043479721127328,,4.329734382286921,5.804471530802404,95.68338716947116,,0.17073171,0.19512195,-0.02439024,7.2,12,0,,,,0.461538461,0.0,0.4230769230769231,0.68421053,0.0,0,0.3333333333333333,2.478261383359615,176.70010347781428,111.59862952046602,5.532085709423516,0.34482759,,0.19230769000000003,,-0.5814439654350281,-0.5281428069593169,7,8,0,0,0,0,0
Horacio Ramirez,110,400141,LAA,-0.0342049673199653,,-0.21,6.000004450483444,,4.247609414584044,3.919837891913651,91.8607177734375,,0.1,0.05,0.05,9.0,12,0,,,,0.647058823,1.0000007417472407,0.4545454545454545,0.6626506,0.125,0,0.4210526315789473,2.0000014834944815,153.31629709776956,107.24709835556364,3.3329936442160615,0.19672131,,0.09090909000000003,,0.0133559992536902,0.4171946124238098,4,2,0,1,0,0,0
Andrew Brackman,2365,457581,NYY,-0.0350078269839286,,0.08,0.0,,6.882536368480906,9.036124363646994,91.81204744664636,,0.0,0.23076923,-0.23076923,2.1,3,0,,,,0.5,0.0,0.1,1.0,0.0,0,0.1,1.71428892564402,0.0,163.1503122675343,8.6813086597598,0.2173913,,0.19999999999999996,,0.003671979997307,0.0762387839629819,0,3,0,0,0,0,0
Jeremy Affeldt,583,346793,SFG,-0.0355255343019962,,0.62,2.6270277853968644,,3.690251342579832,3.389951588141116,94.14547631048389,,0.20849421,0.09266409,0.11583012,61.2,67,0,,,,0.621301775,0.729729940388018,0.2441860465116279,0.77941176,0.135135135,3,0.2034632034632034,1.151351683723317,73.12038128352295,99.79126199168114,3.017803897946284,0.2516269,,0.21271394,,0.4643559157848358,0.1025202119520966,54,24,4,5,0,0,0
Nate Adcock,3282,502264,KCR,-0.0363721027970314,,0.15,4.62430948972564,,4.3513531645562376,4.315102316148316,91.00232351642764,,0.13584906,0.09811321,0.03773585,60.1,24,3,,,,0.556122448,0.7458563693105871,0.2974358974358974,0.68235294,0.1,1,0.2669491525423729,1.4751381526364944,111.23405109013778,108.25775960648669,4.142385227938517,0.27412281,,0.16063348,,-0.7051839679479599,-1.027551857810694,36,26,3,5,0,0,0
Wilson Valdez,1863,407832,PHI,-0.0378841944038867,,0.1,0.0,,6.0253862857818605,9.794158217310905,88.13547770182292,,0.0,0.0,0.0,1.0,1,0,,,,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,154.89324798479063,9.95595364421606,0.2,,0.0,,0.1311980038881302,0.0141633441128048,0,0,1,0,0,0,0
Justin Germano,1938,430683,CLE,-0.0379820615053176,,-0.07,5.684209099767308,,4.920122652370964,6.0757271648166356,,,0.08333333,0.08333333,0.0,12.2,9,0,,,,0.361702127,0.7105261374709135,0.2978723404255319,0.67961165,0.045454545,0,0.2830188679245283,1.5789469721575855,144.55678682451378,123.42428518003076,5.261738366540006,0.23170732,,0.15463918,,-0.3659939169883728,-1.4749012896176914,5,5,2,1,0,0,0
Jeremy Horst,596,456662,CIN,-0.0383600071072578,,0.12,2.934780661686997,,4.72103733475657,4.827841231153151,89.66010131835938,,0.13043478,0.08695652,0.04347826,15.1,12,0,,,,0.388888888,1.173912264674799,0.3076923076923077,0.8490566,0.09090909,0,0.2857142857142857,1.5652163528997318,75.85100745632121,119.51513735506023,4.512649294584161,0.30985915,,0.15942029000000002,,-0.0714699998497963,-0.0400947856930299,9,6,0,2,0,0,0
Buddy Carlyle,2010,234194,NYY,-0.0389740392565727,,0.03,4.6956548997285505,,5.11234401899455,4.89142855961289,90.3509476273148,,0.26470588,0.20588235,0.05882353,7.2,8,0,,,,0.222222222,1.1739137249321376,0.2352941176470588,0.75471698,0.111111111,0,0.1851851851851851,1.565218299909517,111.95367254277956,121.40627053328798,4.735867991343145,0.26865672,,0.1754386,,-0.2974860072135925,-0.4733873125160989,9,7,0,1,0,0,0
Tommy Hottovy,7542,459415,BOS,-0.0401197224855423,,-0.07,6.7500036209841126,,5.025387358666042,6.281645343085022,86.41877826891448,,0.10526316,0.15789474,-0.05263158,4.0,8,0,,,,0.461538461,0.0,0.3076923076923077,0.625,0.0,0,0.2666666666666666,1.7500009387736588,158.97752373010795,126.49834149071896,5.697529821554636,0.14285714,,0.13043477999999997,,0.1720939874649047,0.4307278263952633,2,3,1,0,0,0,0
Daniel Herrera,4552,502609,- - -,-0.0404721647500991,,-0.010000000000000009,4.655174786640338,,4.266766228885951,4.351472866780742,84.53561909993489,,0.11363636,0.06818182,0.04545455,9.2,18,0,,,,0.529411764,0.9310349573280676,0.3428571428571428,0.68493151,0.09090909,0,0.3170731707317073,1.65517325747212,121.3440338009029,110.11920453259236,4.147888051270796,0.34722222,,0.16417910000000002,,-0.3960840255022049,-0.1216393848437933,5,3,0,1,0,0,0
Tyler Chatwood,4338,543022,LAA,-0.0408719722181558,,-0.53,4.753521573706761,,4.891583644348219,4.901538344822325,93.88955779122834,,0.11690363,0.1121643,0.00473934,142.0,27,25,,,,0.470338983,0.8873240270919288,0.3247863247863248,0.72515667,0.09589041,0,0.2985611510791366,1.6690142414348184,121.46529754596452,123.37005732448196,5.149611145534106,0.21727973,,0.11442786000000005,,-1.406100071966648,0.8047299173173008,74,71,6,14,9,0,0
