fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
,0.03,5.4,,3.855730724334717,,,0.0952381,0.14285714,-0.04761905,5.0,1,1,,,,,0.0,0.25,0.57142857,,0,0.2222222222222222,1.4,149.85072073013615,104.36662659933803,,,,0.0669500976800918,-0.0220706524162926,2,3,0,0,0,0,0
,2.88,2.343396563748999,,3.919881820916388,,,0.21761658,0.16062176,0.05699482,88.1,69,0,,,,,0.4075472284780867,0.2280701754385964,0.84717608,,30,0.1772151898734177,1.3358492489003957,63.32927779931386,105.08700339210397,,,,2.9328057765960693,0.9333306354160348,84,62,8,4,0,0,0
,0.2,2.2500001788139485,,3.689064123895439,,,0.07142857,0.10714286,-0.03571429,12.0,11,0,,,,,0.0,0.3260869565217391,0.80952381,,0,0.3,1.7500001390775155,59.68643989056951,94.38140431712992,,,,0.0431959964334964,0.2135330389674971,4,6,0,0,0,0,0
,-0.06,5.108109819706779,,3.990866239825112,,,0.13461538,0.07692308,0.05769231,12.1,8,0,,,,,0.7297299742438256,0.2564102564102564,0.61643836,,1,0.2340425531914893,1.2162166237397094,119.56221579268497,99.20989065991948,,,,0.9041560292243958,0.7479134625570446,7,4,1,1,0,0,0
,-0.15,5.204819396715725,,4.915971735534692,,,0.11111111,0.08730159,0.02380952,27.2,10,4,,,,,1.3012048491789312,0.3195876288659793,0.71782178,,0,0.3043478260869565,1.6626506406175232,125.58059751926594,117.6058176141193,,,,-0.4081820026040077,-0.2293470961269071,14,11,0,4,1,0,0
,-0.08,4.631799754607996,,4.173722524426423,,,0.1184573,0.06887052,0.04958678,79.2,70,0,,,,,0.9037658057771698,0.3392226148409894,0.71428571,,1,0.311377245508982,1.6192470686840958,114.29743549527804,104.00916116756358,,,,-0.095814049243927,0.908189674695836,43,25,4,8,0,0,0
,0.01,4.536000276855486,,4.715730837860114,,,0.07479224,0.06094183,0.01385042,83.1,28,9,,,,,1.18800007250977,0.2823920265780731,0.65302144,,1,0.2831858407079646,1.4160000864257865,111.93342253940584,117.3436620836934,,,,-0.984308123588562,-0.7440065040378132,27,22,0,11,4,0,0
,0.18,4.061947588278777,,4.369005316046418,,,0.14733542,0.12225705,0.02507837,75.1,47,0,,,,,0.8362833269985717,0.2964601769911504,0.73643411,,2,0.2642857142857143,1.5000002531879144,98.00566865967866,104.66265525214448,,,,1.3314640522003174,0.5400642364623038,47,39,0,7,0,0,0
,0.48,3.3402076469425346,,4.3711953048919785,,,0.12162162,0.07432432,0.0472973,32.1,17,3,,,,,1.113402548980845,0.3130434782608696,0.77092511,,0,0.291970802919708,1.5773202777228637,89.41571934749172,116.43718523459802,,,,0.2620000429451465,0.6176572257478761,18,11,0,4,1,0,0
,0.84,3.5702490594561427,,4.169780725384547,,,0.16766467,0.09580838,0.07185629,40.1,44,0,,,,,0.8925622648640357,0.25,0.77586207,,1,0.2229729729729729,1.2148764160649377,88.10188980412902,103.91218493743511,,,,-0.8107659816741943,-1.1016897263022345,28,16,3,4,0,0,0
,-0.19,9.64285057418648,,4.3557297025415025,,,0.28571429,0.0952381,0.19047619,4.2,1,1,,,,,1.928570114837296,0.5,0.52631579,,0,0.3684210526315789,1.928570114837296,246.9145834399309,109.74710337856703,,,,-0.324858009815216,-0.2537286229499936,6,2,0,1,0,0,0
,-0.16,5.40000051498418,,2.555730695724485,,,0.11111111,0.05555556,0.05555556,3.1,2,0,,,,,0.0,0.4,0.42857143,,1,0.3529411764705882,2.1000002002716256,152.15973490846778,68.17965133377459,,,,-0.1977699697017669,-0.319389916818263,2,1,0,0,0,0,0
,-0.27,9.642860427195831,,3.8200167670543,,,0.06521739,0.10869565,-0.04347826,9.1,6,0,,,,,0.0,0.3684210526315789,0.47368421,,0,0.3414634146341463,2.0357149790746756,232.660555908291,91.6716421454938,,,,0.0481359995901584,0.4714493142408795,3,5,0,0,0,0,0
,-0.4,6.0,,4.7366831052870975,,,0.13978495,0.10215054,0.03763441,42.0,8,8,,,,,1.0714285714285714,0.2706766917293233,0.625,,0,0.25,1.4285714285714286,162.14740290819267,127.34343029101407,,,,-0.9773820638656616,-0.3730120575117273,26,19,3,5,1,0,0
,-0.3,5.785710344511887,,4.3557297025415025,,,0.03703704,0.11111111,-0.07407407,4.2,1,1,,,,,0.0,0.3478260869565217,0.36363636,,0,0.3333333333333333,2.357141251467806,154.74539603708988,113.4502568211708,,,,-0.3614700138568878,0.1045750760608088,1,3,0,0,0,0,0
,0.6,2.5961540366065714,,3.778807715128164,,,0.2,0.11724138,0.08275862,34.2,21,0,,,,,0.7788462109819714,0.2708333333333333,0.83732057,,0,0.2265625,1.326923174265581,71.49252168634182,102.46956831930724,,,,0.4864739179611206,0.5477266423010191,29,17,0,3,0,0,0
,-0.1,9.000009655962813,,0.8557285785652029,,,0.2,0.0,0.2,1.0,2,0,,,,,0.0,0.5,0.0,,0,0.4,2.000002145769514,240.7154827359569,20.94555608417922,,,,-0.0605700016021728,-0.1085833039892004,1,0,0,0,0,0,0
,0.18,4.576270446733629,,5.093018498293381,,,0.13333333,0.14444444,-0.01111111,19.2,5,3,,,,,0.9152540893467258,0.3225806451612903,0.75301205,,0,0.2894736842105263,1.7796607292853002,111.627987861071,123.01020062851497,,,,-0.3534619826823473,-0.1158262428155701,12,13,1,2,2,0,0
,0.03,0.0,,0.855730724334717,,,0.2,0.0,0.2,1.0,1,0,,,,,0.0,0.5,1.0,,0,0.4,2.0,0.0,22.096685488959334,,,,0.0,,1,0,0,0,0,0,0
,-1.59,7.2253525979319155,,4.334604063092711,,,0.13333333,0.10666667,0.02666667,47.1,18,5,,,,,0.7605634313612543,0.3454545454545454,0.58968059,,0,0.3065326633165829,1.7957747684918504,203.5940057544143,116.8388805557822,,,,-1.9659240543842316,-0.3984613955263465,30,24,2,4,1,0,0
,-0.42,5.236363182383175,,5.00118508378338,,,0.12825651,0.10220441,0.02605211,110.0,25,19,,,,,1.3090907955957938,0.326975476839237,0.70048309,,0,0.3042505592841163,1.699999852613982,121.5629943627437,122.7928428753542,,,,-1.403155952692032,0.0052403054537977,64,51,1,16,6,0,0
,0.14,0.0,,3.355730724334717,,,0.13333333,0.13333333,0.0,4.0,3,0,,,,,0.0,0.1818181818181818,1.0,,0,0.1538461538461538,1.0,0.0,87.02000374943194,,,,0.0006719999946653,0.2888000187128796,2,2,0,0,0,0,0
,-1.01,6.488950618140638,,5.151310955784215,,,0.15063521,0.10344828,0.04718693,120.2,28,18,,,,,1.491712785779457,0.3359173126614987,0.66666667,,0,0.3061224489795918,1.7154697036463755,157.95210437652736,124.78344641845268,,,,-2.4699279069900513,0.0037870708968243,83,57,4,20,4,1,0
,0.01,4.5,,2.855730724334717,,,0.0,0.0,0.0,2.0,1,0,,,,,0.0,0.4444444444444444,0.75,,0,0.4444444444444444,2.0,109.46322072870149,73.92695722116528,,,,-0.0029800001066178,-0.0919748761263196,0,0,0,0,0,0,0
,0.23,0.0,,4.105732885006825,,,0.125,0.1875,-0.0625,4.0,4,0,,,,,0.0,0.1818181818181818,1.0,,0,0.1538461538461538,1.250002160672108,0.0,98.62637341620828,,,,-0.2012960165739059,-0.2539643820538503,2,3,0,0,0,0,0
,-0.23,18.0,,3.355730724334717,,,0.08333333,0.08333333,0.0,2.0,2,0,,,,,0.0,0.6,0.42857143,,0,0.5454545454545454,3.5,465.3857675470855,87.02000374943194,,,,-0.2308000028133392,-0.1402743065263932,1,1,0,0,0,0,0
,0.08,0.0,,3.355730724334717,,,0.125,0.125,0.0,2.0,2,0,,,,,0.0,0.1666666666666666,1.0,,0,0.1428571428571428,1.0,0.0,80.84374605662724,,,,0.0224540010094642,0.00983299341352,1,1,0,0,0,0,0
,-0.05,4.5,,3.855730724334717,,,0.05,0.1,-0.05,4.0,2,0,,,,,0.0,0.3529411764705882,0.625,,0,0.3333333333333333,2.0,112.00488744886572,95.26502694948633,,,,-0.0017160000279545,0.0478261865042214,1,2,0,0,0,0,0
,-0.06,4.218752514572451,,4.074481450766759,,,0.07407407,0.12962963,-0.05555556,10.2,4,1,,,,,0.0,0.3953488372093023,0.79166667,,0,0.3617021276595745,2.250001341105307,118.87485241539028,109.72349727376589,,,,-0.6581640094518661,-0.2444939549113987,4,7,0,0,1,0,0
,0.58,4.28880872332313,,4.588582733758204,,,0.15174129,0.09701493,0.05472637,92.1,45,10,,,,,1.1696751063608537,0.2787456445993031,0.72525597,,8,0.2555555555555555,1.4187725827154798,106.94615481413992,115.3667038137018,,,,-2.0538740307092667,-1.8160814276919932,61,39,3,12,3,0,0
,-0.27,4.6313878929835175,,4.169599630145644,,,0.09558824,0.06127451,0.03431373,91.1,66,0,,,,,0.8868615114223757,0.3183183183183183,0.69551777,,3,0.3018372703412073,1.5328470567794146,115.48874257641516,104.95498256466897,,,,-0.0137059604749083,0.2178450461559099,39,25,2,9,0,0,0
,0.12,2.076921858026441,,4.009576201016073,,,0.09090909,0.09090909,0.0,4.1,5,0,,,,,0.0,0.3529411764705882,0.88888889,,0,0.3157894736842105,1.84615276269017,50.81218707904445,99.80969629120143,,,,-0.1290600001811981,-0.2540252847489654,2,2,1,0,0,0,0
,0.02,0.0,,2.855730724334717,,,0.0,0.0,0.0,0.2,1,0,,,,,0.0,0.0,1.0,,0,0.0,0.0,0.0,69.75244662352085,,,,8.19999986561e-05,,0,0,0,0,0,0,0
,-0.01,5.06250301748694,,4.3557316184049215,,,0.2,0.24,-0.04,5.1,3,0,,,,,0.0,0.2142857142857142,0.66666667,,0,0.1578947368421052,1.68750100582898,123.22994149302237,105.71135050459004,,,,-0.1082239970564842,-0.1096657162418895,5,6,0,0,0,0,0
,0.02,4.5,,4.355730724334717,,,0.0,0.1,-0.1,2.0,2,0,,,,,0.0,0.3333333333333333,0.75,,0,0.3333333333333333,2.0,112.21244119526348,109.5803363122658,,,,-1.39999974635e-05,,0,1,0,0,0,0,0
,-0.18,6.6226406752661084,,4.836862550269023,,,0.15068493,0.04109589,0.10958904,17.2,9,3,,,,,1.528301694292179,0.3018867924528302,0.57692308,,0,0.2835820895522388,1.2452828620158496,160.08624977170783,118.83063020633934,,,,-0.1952440068125724,-0.2341103833980524,11,3,3,3,0,0,0
,0.18,0.0,,4.3557308137416895,,,0.08333333,0.16666667,-0.08333333,5.1,4,0,,,,,0.0,0.2777777777777778,1.0,,0,0.25,1.687500100582844,0.0,107.11428049685468,,,,0.0035220170393586,0.041174703280628,2,4,0,0,0,0,0
,-1.02,5.477326993907332,,5.053821426464848,,,0.15220949,0.08837971,0.06382979,139.2,27,24,,,,,1.6109785276198036,0.3043478260869565,0.69273743,,0,0.2846846846846846,1.517899768246215,145.29872106729144,129.906431110735,,,,-2.0848201252520084,-0.8176364890631596,93,54,2,25,9,1,0
,0.03,3.857148112090127,,4.570018774152551,,,0.08333333,0.16666667,-0.08333333,2.1,2,0,,,,,0.0,0.3333333333333333,0.8,,0,0.3,2.142860062272293,93.82574559489242,117.48236765285812,,,,-0.0062899999320507,-0.1545503467125959,1,2,0,0,0,0,0
,-0.06,18.0,,5.855730724334717,,,0.0,0.16666667,-0.16666667,1.0,1,0,,,,,0.0,0.4,0.33333333,,0,0.4,3.0,417.87282935052696,143.550389540579,,,,0.0001000159973045,0.0170045297479332,0,1,0,0,0,0,0
,0.2,0.0,,4.105730724334717,,,0.13333333,0.2,-0.06666667,4.0,3,0,,,,,0.0,0.2,1.0,,0,0.1666666666666666,1.25,0.0,111.99319547122226,,,,0.0767439976334571,0.0963901408837083,2,3,0,0,0,0,0
,-0.2,12.0,,4.522397391001384,,,0.13333333,0.2,-0.06666667,3.0,2,0,,,,,0.0,0.5,0.5,,0,0.4166666666666667,2.6666666666666665,307.2716909262221,113.89509598029002,,,,-0.2881079912185669,-0.1548043028296151,2,3,0,0,0,0,0
,0.02,0.0,,7.35573541820539,,,0.0,0.25,-0.25,0.2,1,0,,,,,0.0,0.3333333333333333,1.0,,0,0.3333333333333333,3.0000031292471148,0.0,184.41065471650887,,,,7.00000018696e-05,,0,1,0,0,0,0,0
,-0.34,3.6898047417017614,,4.664841338431877,,,0.14513788,0.12191582,0.02322206,153.2,37,22,,,,,0.9370932677337808,0.2650103519668737,0.72306238,,0,0.2404006677796327,1.4837310072451526,103.2308526343832,130.91815908514474,,,,-1.042268067598343,0.4867594315390509,100,84,6,16,15,0,0
,-0.75,5.884615816308228,,4.048038504109587,,,0.096,0.112,-0.016,26.0,17,0,,,,,0.3461538715475428,0.3163265306122449,0.58295964,,1,0.2882882882882883,1.7692308990207746,156.55270506454536,105.34449521603985,,,,-0.6457740189507604,-1.0990523350372443,12,14,0,1,0,0,0
,0.31,1.7999994850160166,,4.0557303810120615,,,0.12820513,0.07692308,0.05128205,10.0,8,0,,,,,0.8999997425080083,0.2,0.93023256,,0,0.1944444444444444,0.999999713897787,49.68128560877952,109.3671511498232,,,,0.2147359997034073,0.2761908440572402,5,3,0,1,0,0,0
,-0.1,27.0,,6.855730724334717,,,0.14285714,0.28571429,-0.14285714,1.0,1,0,,,,,0.0,0.5,0.25,,0,0.4,4.0,740.8303175433903,185.34672098502543,,,,9.99999974737e-05,,1,2,0,0,0,0,0
,-0.37,5.999999960263571,,4.966841821464492,,,0.13580247,0.08641975,0.04938272,18.0,4,3,,,,,1.499999990065893,0.2666666666666666,0.55045872,,0,0.2567567567567567,1.444444434878267,167.86392643059193,139.51023240738294,,,,-0.2908100001513958,0.1414410171785661,11,7,0,3,1,0,0
,0.27,1.5000009536749228,,4.522398450640186,,,0.03703704,0.11111111,-0.07407407,6.0,7,0,,,,,0.0,0.2272727272727272,0.88888889,,0,0.217391304347826,1.3333341810443755,36.69773553700302,112.40582574360582,,,,0.1086059957742691,0.1819028071165809,1,3,1,0,0,0,0
,-0.05,9.0,,5.855730724334717,,,0.0,0.2,-0.2,2.0,1,0,,,,,0.0,0.375,0.6,,0,0.375,2.5,240.71522447626177,153.09514284009956,,,,-0.0002439999952912,,0,2,0,0,0,0,0
,0.1,0.0,,4.85572945276977,,,0.0,0.13333333,-0.13333333,3.0,3,0,,,,,0.0,0.3846153846153846,1.0,,0,0.3846153846153846,2.3333318498408953,0.0,130.77272631886606,,,,0.0223780013620853,0.2233431694565091,0,2,0,0,0,0,0
,-0.12,54.00005632644807,,11.855740112076065,,,0.0,0.25,-0.25,0.1,1,0,,,,,0.0,0.6666666666666666,0.33333333,,0,0.6666666666666666,9.000009387741345,1305.3201779537433,289.36641963299155,,,,-0.080205999314785,-0.0335956832689298,0,1,0,0,0,0,0
,-0.08,5.249998748302758,,4.8557302474976725,,,0.04081633,0.10204082,-0.06122449,12.0,5,2,,,,,0.7499998211861083,0.1707317073170731,0.43103448,,0,0.1818181818181818,1.0833330750466008,131.34939002525445,120.53366136752906,,,,-0.2007939638569951,-0.491575951071992,2,5,0,1,0,0,0
,-0.03,6.230773801637651,,5.624963525062562,,,0.0,0.14285714,-0.14285714,4.1,1,1,,,,,0.0,0.3529411764705882,0.7,,0,0.3529411764705882,2.0769246005458837,155.37118640383403,141.12074452292134,,,,-0.0996439978480339,0.0997975089641959,0,3,1,0,0,0,0
,-0.36,3.4163272753124914,,3.786343172090091,,,0.19263456,0.13031161,0.06232295,81.2,71,0,,,,,0.5510205282762083,0.2337662337662337,0.68316832,,12,0.194078947368421,1.2857145659778193,95.579685700646,105.92442204583914,,,,-1.4179279804229736,-0.8358857411076388,68,46,3,5,0,0,0
,0.12000000000000005,4.959186086453266,,4.6006295325312365,,,0.1369863,0.0890411,0.04794521,32.2,45,0,,,,,1.1020413525451702,0.308411214953271,0.7112069,,0,0.2824427480916031,1.5306129896460696,127.68062221432923,116.9676278233069,,,,-0.5773381164763123,-0.1482642395634887,20,13,2,4,0,0,0
,0.12,1.800000343322819,,4.855731105804516,,,0.04545455,0.18181818,-0.13636364,5.0,6,0,,,,,0.0,0.1176470588235294,0.83333333,,0,0.1111111111111111,1.2000002288818796,45.03409590661991,120.53368243916242,,,,-0.0180880185216665,-0.1043032558338905,1,4,0,0,0,0,0
,-0.31,4.481330212561061,,4.299714903937725,,,0.14845938,0.09803922,0.05042017,80.1,65,0,,,,,1.0082992978262386,0.3,0.73126143,,4,0.2701863354037267,1.5186730164790263,111.54019690646734,106.0833589676303,,,,-0.365297794342041,0.0475526595044287,53,35,0,9,0,0,0
,-0.06,18.0,,9.855730724334716,,,0.125,0.375,-0.25,1.0,1,0,,,,,0.0,0.5,0.6,,0,0.4,5.0,417.87282935052696,240.71335278187473,,,,-0.0008599999709986,-0.0156666658992568,1,3,0,0,0,0,0
,-0.27,10.125000603497064,,5.855730903148662,,,0.0,0.03846154,-0.03846154,5.1,2,2,,,,,1.687500100582844,0.2916666666666667,0.26315789,,0,0.32,1.687500100582844,246.45975077465283,141.67021580593843,,,,-0.4308519959449768,-0.2808660246614696,0,1,0,1,0,0,0
,0.98,2.5033109420737283,,3.9881809124156895,,,0.12206573,0.07981221,0.04225352,50.1,39,0,,,,,0.7152316977353509,0.2439024390243902,0.80139373,,0,0.2268041237113402,1.2119203767182336,67.65089465481937,106.94803589327992,,,,0.2967799305915832,-0.1692419304798445,26,17,2,4,0,0,0
,-0.25,9.642867324314356,,4.784304189197589,,,0.12,0.16,-0.04,4.2,7,0,,,,,0.0,0.4117647058823529,0.58333333,,0,0.35,2.3571453459435094,235.91411326714828,118.8388512014808,,,,-0.1222300082445144,0.0802774571812444,3,4,1,0,0,0,0
,0.93,3.359446620740705,,4.362642994543511,,,0.09967846,0.08681672,0.01286174,72.1,29,1,,,,,0.7465436934979345,0.2716049382716049,0.72938689,,1,0.2571428571428571,1.3686634380795466,82.18933683780762,108.48185324202927,,,,-1.6466539651155472,-1.4145060976836177,31,27,4,6,0,0,0
,-0.24,10.384623002729418,,5.624963525062562,,,0.0952381,0.04761905,0.04761905,4.1,1,1,,,,,2.0769246005458837,0.4117647058823529,0.39473684,,0,0.4,2.0769246005458837,288.1746743462507,153.0545687656545,,,,-0.2570439875125885,-0.0482412593597493,2,1,0,1,0,0,0
,0.2,4.452128517784381,,4.5153055123260275,,,0.17028986,0.14130435,0.02898551,62.2,29,5,,,,,0.8617022937647189,0.2677595628415301,0.6812933,,1,0.2330508474576271,1.500000289145992,108.29873925661742,116.0922520447116,,,,-0.6190080642700195,-0.8558547967162358,47,39,1,6,3,0,0
,0.11,0.0,,5.855736804020805,,,0.27272727,0.36363636,-0.09090909,2.0,2,0,,,,,0.0,0.25,1.0,,0,0.1428571428571428,2.5000050664050733,0.0,158.67504222226785,,,,0.0484079755842685,0.0821671834325111,3,4,0,0,0,0,0
,-0.28,7.2,,5.355730724334717,,,0.10204082,0.06122449,0.04081633,10.0,2,2,,,,,1.8,0.358974358974359,0.55555556,,0,0.3478260869565217,1.9,175.14115316592242,137.4451775638918,,,,-0.280236005783081,0.0538679055245537,5,3,0,2,1,0,0
,-0.03,9.0,,11.855730724334716,,,0.0,0.42857143,-0.42857143,1.0,1,0,,,,,0.0,0.25,0.75,,0,0.25,4.0,253.5995339956411,322.5714711552857,,,,5.99999984842e-05,,0,3,0,0,0,0,0
,0.24,2.454545560947139,,5.855730854381219,,,0.1,0.1,0.0,7.1,3,1,,,,,1.2272727804735697,0.1904761904761904,0.93023256,,0,0.2,1.0909091381987286,59.35407510738996,140.11900290612982,,,,0.1702499948441982,0.1754633818660417,3,3,2,1,0,0,0
,0.26,3.58407140142245,,4.262810607856124,,,0.15568862,0.11976048,0.03592814,37.2,43,0,,,,,0.71681428028449,0.293103448275862,0.78467153,,0,0.2551724137931034,1.5132745917117012,91.7736399929492,107.434551252385,,,,0.3893659710884094,0.2059430618937193,26,20,2,3,0,0,0
,-0.51,19.28570114837296,,6.070014249063544,,,0.10714286,0.25,-0.14285714,4.2,2,2,,,,,0.0,0.5,0.375,,0,0.4285714285714285,3.4285690930440813,471.82740694580025,150.41893643413343,,,,-0.4064820110797882,0.0870348103694689,3,7,0,0,0,0,0
,-0.46,9.450006308559814,,4.805732026101028,,,0.10810811,0.18918919,-0.08108108,6.2,8,0,,,,,0.0,0.4230769230769231,0.5,,0,0.3666666666666666,2.7000018024456613,229.87291698700105,123.47120216284374,,,,-0.3224959969520569,-0.1923928981686976,4,7,0,0,0,0,0
,0.01,4.1086965039909416,,4.160078820839778,,,0.14925373,0.11940299,0.02985075,15.1,18,0,,,,,0.5869566434272773,0.2765957446808511,0.74074074,,6,0.2413793103448276,1.4347829061555668,114.01687636748764,112.74205492904734,,,,0.3698059916496277,0.0577065526934207,10,8,1,1,0,0,0
,-0.34,5.823530718529806,,4.208672204397197,,,0.09333333,0.09333333,0.0,17.0,14,0,,,,,0.5294118835027096,0.3050847457627119,0.625,,0,0.2835820895522388,1.5294121078967169,159.78696709007866,113.11648813370051,,,,0.0488559938967227,-0.0067102475863077,7,7,1,1,0,0,0
,-0.54,16.2,,5.855730724334717,,,0.09375,0.1875,-0.09375,5.0,2,2,,,,,0.0,0.4545454545454545,0.41176471,,0,0.4,3.2,437.7979878521202,157.83554876132368,,,,-0.8961800336837769,-0.1465054046680468,3,6,1,0,0,0,0
,-0.21,27.000010299686547,,10.655733699799718,,,0.07692308,0.38461538,-0.30769231,1.2,3,0,,,,,0.0,0.4285714285714285,0.375,,0,0.375,4.800001831055386,652.8950469387562,253.9275576021778,,,,-0.2810739874839782,-0.3878978831158384,1,5,0,0,0,0,0
,-0.07,18.0,,15.855730724334716,,,0.0,0.0,0.0,1.0,1,0,,,,,9.0,0.5,0.625,,0,0.6,3.0,465.3857675470855,417.3924087011151,,,,-0.0119839999824762,-0.0951271270944055,0,0,0,1,0,0,0
,-0.06,6.2307751728994845,,5.624964134512266,,,0.11538462,0.19230769,-0.07692308,4.1,8,0,,,,,0.0,0.4117647058823529,0.76923077,,0,0.35,2.7692334101775486,150.66817396815114,134.64750055372988,,,,-0.5096960067749023,-0.3409861626774046,3,5,1,0,0,0,0
,0.07,3.375,,5.855730724334717,,,0.10526316,0.05263158,0.05263158,8.0,4,0,,,,,2.25,0.3333333333333333,0.98214286,,0,0.3333333333333333,1.75,81.43116683260226,139.84384309389884,,,,0.0702940002083778,0.9767459571331982,4,2,0,2,0,0,0
,-0.59,13.500022530593329,,5.212877515390694,,,0.14814815,0.07407407,0.07407407,4.2,4,0,,,,,1.9285746472276184,0.5,0.51724138,,0,0.44,2.785718934884337,349.03990818350684,136.1040078861891,,,,-1.048975944519043,-0.181222310540829,4,2,0,1,0,0,0
,-0.08,6.750001609325793,,6.605731618404602,,,0.07142857,0.28571429,-0.21428571,2.2,2,0,,,,,0.0,0.2222222222222222,0.66666667,,0,0.2,2.250000536441931,185.8805870657578,180.43159992230636,,,,-0.2870000004768371,-0.1093498144188231,1,4,0,0,0,0,0
,0.22,5.161764705882353,,5.326318959628835,,,0.14383562,0.05136986,0.09246575,68.0,12,12,,,,,1.9852941176470589,0.2592592592592592,0.73913043,,0,0.2600732600732601,1.2647058823529411,119.83117900493056,130.69058558217222,,,,0.0679040029644966,0.7390632009974718,42,15,4,15,5,0,0
,0.31,3.0,,5.141445010049003,,,0.13186813,0.10989011,0.02197802,21.0,7,2,,,,,1.2857142857142858,0.2307692307692307,0.76612903,,0,0.225,1.3333333333333333,72.51771202214981,126.23098870621288,,,,0.0378260016441345,0.0705878313199392,12,10,1,3,0,0,0
,-0.08,10.800004119874618,,10.055733470917795,,,0.0,0.33333333,-0.33333333,1.2,3,0,,,,,0.0,0.5,0.75,,0,0.5,4.800001831055386,297.40898184991875,275.577122992206,,,,-0.1960619986057281,-0.0443996727848698,0,4,0,0,0,0,0
,-0.11,4.755224638675803,,4.799014616222945,,,0.19769674,0.11900192,0.07869482,111.2,43,8,,,,,1.4507464999349906,0.3264094955489614,0.7358263,,0,0.2794759825327511,1.70149280856573,115.75026266376132,116.33799131104844,,,,-0.8787820041179657,1.473102679261589,103,62,1,18,3,0,0
,-0.48,6.328124245628804,,4.449480534344934,,,0.12844037,0.11009174,0.01834862,21.1,18,0,,,,,0.8437498994171739,0.3580246913580246,0.62189055,,1,0.3195876288659793,2.015624759718804,165.6436240707231,116.57002490740508,,,,-0.9899720549583436,-0.5640594442585141,14,12,0,2,0,0,0
,0.0,4.050001255274208,,5.180731444955096,,,0.09090909,0.15151515,-0.06060606,13.1,8,0,,,,,0.675000209212368,0.2857142857142857,0.72033898,,1,0.2678571428571428,1.8750005811454664,97.89894157310675,127.1855206996082,,,,-0.1343199908733368,-0.0188549453198219,6,10,0,1,0,0,0
,0.45,3.8440676971935286,,4.015052728250226,,,0.20649652,0.12529002,0.0812065,98.1,68,0,,,,,0.9152542136175068,0.2877697841726618,0.76153846,,0,0.2387267904509283,1.464406741788011,103.88426561720124,107.68024654990629,,,,-0.811150074005127,-0.1038332204792534,89,54,0,10,0,0,0
,-0.52,5.4000007491924435,,5.255731057309136,,,0.12048193,0.09337349,0.02710843,78.1,16,15,,,,,1.4936172285000375,0.2682926829268293,0.66098081,,0,0.2642140468227424,1.4042555139743942,135.10228069514218,130.35377460867952,,,,-0.7019800292328,-0.5477726391235975,40,31,2,13,5,0,0
,-0.12,5.510203223683381,,4.814914092755474,,,0.15714286,0.07142857,0.08571429,16.1,6,0,,,,,1.6530609671050145,0.2352941176470588,0.56962025,,0,0.2307692307692307,1.2244896052629737,134.8079013966395,119.5907029552285,,,,-0.1070500016212463,-0.1583987675020284,11,5,0,3,0,0,0
,-0.22,8.217395563434291,,6.116601979665785,,,0.02325581,0.20930233,-0.18604651,7.2,5,0,,,,,0.0,0.3333333333333333,0.55,,0,0.3235294117647059,2.6086970042648545,199.88946319450227,156.7768527833181,,,,-0.0238739997148513,-0.0619196704237463,1,9,0,0,0,0,0
,-0.06,5.684213486406172,,5.2241530103372895,,,0.19607843,0.15686275,0.03921569,12.2,4,1,,,,,1.421053371601543,0.1612903225806451,0.57377049,,0,0.1627906976744186,1.1842111430012858,141.7421047965947,131.16061172276943,,,,-0.2953200042247772,-0.2995103759247944,10,8,0,2,0,0,0
,0.12,4.029850287383317,,4.9154319823306345,,,0.13978495,0.11827957,0.02150538,22.1,7,2,,,,,1.2089550862149951,0.2121212121212121,0.75630252,,0,0.2073170731707317,1.2537312005192542,110.57167659461132,132.40182804801714,,,,0.0522859841585159,0.1998719108389885,13,11,0,3,1,0,0
,-0.58,8.790693775135406,,5.43712492814432,,,0.1,0.05714286,0.04285714,14.1,6,2,,,,,1.8837200946718728,0.3928571428571428,0.60483871,,0,0.3787878787878788,2.0232549164994187,235.1170917093107,142.03143099209586,,,,-0.5805879996623844,-0.0087595380698393,7,4,0,3,0,0,0
,-0.31,4.563380281690141,,4.91206875250373,,,0.14666667,0.08333333,0.06333333,71.0,13,12,,,,,1.5211267605633805,0.2568807339449541,0.6865285,,0,0.2481751824817518,1.3098591549295775,128.58567920905747,132.63482601492274,,,,-0.948021985590458,-0.837805785067824,44,25,1,12,6,1,0
,0.2,3.0306131886425995,,4.018996392702583,,,0.16083916,0.1048951,0.05594406,32.2,25,0,,,,,0.8265308696297998,0.2941176470588235,0.77625571,,3,0.2578125,1.4693882126751998,84.78843878451214,112.5435291084643,,,,0.0824519842863082,0.3056820889027828,23,15,0,3,0,0,0
,-0.25,4.56766969697074,,4.840693358080026,,,0.07455013,0.09511568,-0.02056555,88.2,38,8,,,,,0.913533939394148,0.2724358974358974,0.69767442,,2,0.2685714285714285,1.477443778526338,110.20760685340626,115.82446463333972,,,,-0.0828020721673965,0.1225102277233561,29,37,2,9,5,1,0
